Fecha,Lugar,I. CRIMINALIDAD CONVENCIONAL,1. Homicidios dolosos y asesinatos consumados,2. Homicidios dolosos y asesinatos en grado tentativa,3. Delitos graves y menos graves de lesiones y riña tumultuaria,4. Secuestro,5. Delitos contra la libertad sexual,5.1.-Agresión sexual con penetración,5.2.-Resto de delitos contra la libertad sexual,6. Robos con violencia e intimidación,"7. Robos con fuerza en domicilios, establecimientos y otras instalaciones",7.1.-Robos con fuerza en domicilios,8. Hurtos,9. Sustracciones de vehículos,10. Tráfico de drogas,11. Resto de criminalidad convencional,II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),12.-Estafas informáticas,13.-Otros ciberdelitos,III. TOTAL INFRACCIONES PENALES
2024,29091 Torrox,844,0,2,22,0,11,2,9,14,81,61,179,5,6,524,181,174,7,1025
2024,29094 Vélez-Málaga,3694,3,1,40,0,39,7,32,71,273,200,1057,90,25,2095,862,752,110,4556
2024,Provincia de SEVILLA,81081,11,67,1517,8,716,135,581,2540,4659,2773,23973,1729,622,45239,19372,16998,2374,100453
2024,41004 Alcalá de Guadaíra,2948,0,3,15,0,19,6,13,69,178,117,701,98,16,1849,760,672,88,3708
2024,41017 Bormujos,675,0,0,6,0,6,0,6,18,110,51,130,5,4,396,143,100,43,818
2024,41021 Camas,1184,0,1,12,0,10,4,6,22,43,20,318,43,2,733,321,303,18,1505
2024,41024 Carmona,1514,0,1,56,0,17,3,14,14,91,59,213,11,11,1100,253,220,33,1767
2024,41034 Coria del Río,1220,0,0,13,0,14,3,11,16,81,52,247,23,9,817,347,304,43,1567
2024,41038 Dos Hermanas,5101,0,2,76,0,40,6,34,79,299,198,1209,72,76,3248,1524,1360,164,6625
2024,41039 Écija,1174,1,3,12,0,15,3,12,39,62,34,314,16,6,706,274,259,15,1448
2024,41053 Lebrija,808,0,0,36,0,8,0,8,8,35,15,164,3,8,546,285,250,35,1093
2024,41058 Mairena del Alcor,487,0,1,16,1,7,1,6,8,44,30,86,3,4,317,159,142,17,646
2024,41059 Mairena del Aljarafe,1503,0,1,37,0,14,1,13,16,171,110,375,15,4,870,504,434,70,2007
2024,41065 Morón de la Frontera,800,0,0,14,0,15,4,11,14,50,36,144,6,17,540,342,316,26,1142
2024,41069 Palacios y Villafranca (Los),1096,0,0,54,2,12,1,11,12,61,31,254,6,8,687,410,352,58,1506
2024,41081 Rinconada (La),1151,0,0,65,0,8,1,7,37,66,36,229,24,7,715,136,126,10,1287
2024,41086 San Juan de Aznalfarache,1635,0,2,25,1,16,3,13,39,83,36,610,20,12,827,249,206,43,1884
2024,41091 Sevilla,41745,7,32,355,4,315,67,248,1930,1895,1029,15781,1129,317,19980,9402,8328,1074,51147
2024,41093 Tomares,556,0,0,7,0,8,2,6,13,85,40,156,5,4,278,172,130,42,728
2024,41095 Utrera,1666,1,1,89,0,22,6,16,25,123,86,509,8,11,877,574,486,88,2240
2024,ARAGÓN,41099,8,30,785,0,435,86,349,1392,2612,1924,11686,282,494,23375,12527,11128,1399,53626
2024,Provincia de HUESCA,6421,1,8,150,0,58,17,41,129,436,312,1557,34,81,3967,2290,2001,289,8711
2024,22125 Huesca,1668,0,2,39,0,14,8,6,65,81,56,532,14,28,893,535,464,71,2203
2024,Provincia de TERUEL,2713,0,2,60,0,37,3,34,11,212,165,469,17,41,1864,1292,1129,163,4005
2024,44216 Teruel,665,0,0,24,0,12,2,10,5,39,30,124,7,13,441,362,337,25,1027
2024,Provincia de ZARAGOZA,31965,7,20,575,0,340,66,274,1252,1964,1447,9660,231,372,17544,8945,7998,947,40910
2024,50297 Zaragoza,22774,5,15,362,0,240,51,189,1170,1100,807,8233,172,310,11167,5741,5170,571,28515
2024,ASTURIAS (PRINCIPADO DE),25155,7,13,445,4,287,67,220,349,1311,772,7727,205,174,14633,9280,8218,1062,34435
2024,Provincia de ASTURIAS,25155,7,13,445,4,287,67,220,349,1311,772,7727,205,174,14633,9280,8218,1062,34435
2024,33004 Avilés,1901,1,1,28,0,15,3,12,40,175,66,608,20,14,999,433,393,40,2334
2024,33016 Castrillón,401,0,0,4,0,1,0,1,2,23,15,108,4,4,255,248,212,36,649
2024,33024 Gijón,7357,1,2,128,2,85,19,66,123,251,146,2805,63,38,3859,2522,2305,217,9879
2024,33031 Langreo,1141,2,1,24,0,16,2,14,13,88,55,215,11,14,757,307,280,27,1448
2024,33037 Mieres,867,0,0,15,0,7,0,7,11,38,23,210,3,7,576,280,254,26,1147
2024,33044 Oviedo,5503,1,1,88,0,94,26,68,110,255,154,1904,49,47,2954,2048,1774,274,7551
2024,33066 Siero,1512,0,1,22,1,12,4,8,5,74,44,556,12,3,826,467,408,59,1979
2024,BALEARS (ILLES),67431,7,38,1326,6,939,164,775,1432,2829,2050,24310,1729,760,34055,12934,11471,1463,80365
2024,Provincia de BALEARES,67431,7,38,1326,6,939,164,775,1432,2829,2050,24310,1729,760,34055,12934,11471,1463,80365
2024,07026 Eivissa,4018,0,3,75,0,44,8,36,114,103,48,1283,100,117,2179,598,570,28,4616
2024,07046 Sant Antoni de Portmany,2197,0,1,42,0,49,8,41,64,74,49,596,136,52,1183,263,234,29,2460
2024,07048 Sant Josep de sa Talaia,2796,0,3,59,0,36,6,30,70,143,128,1045,118,70,1252,271,233,38,3067
2024,07054 Santa Eulària des Riu,2047,0,1,43,1,34,2,32,30,141,111,437,90,15,1255,401,371,30,2448
2024,07003 Alcudia,1199,0,0,32,1,25,5,20,17,68,40,487,5,4,560,93,81,12,1292
2024,07011 Calvià,4098,0,0,100,0,59,10,49,104,150,122,1451,22,113,2099,652,569,83,4750
2024,07027 Inca,1101,0,0,44,0,32,4,28,25,56,38,180,13,5,746,210,180,30,1311
2024,07031 Llucmajor,2006,0,3,36,0,23,7,16,34,117,92,624,17,10,1142,583,518,65,2589
2024,07033 Manacor,1768,2,4,37,0,34,6,28,34,162,119,417,29,17,1032,485,441,44,2253
2024,07036 Marratxí,1204,1,0,28,0,13,3,10,11,61,47,311,18,40,721,625,568,57,1829
2024,07040 Palma,30125,1,21,455,3,348,60,288,824,625,367,13830,1032,213,12773,5415,4832,583,35540
2024,07015 Ciutadella de Menorca,1151,0,0,20,0,16,1,15,16,81,45,266,19,18,715,347,312,35,1498
2024,07032 Maó-Mahón,932,1,1,22,0,19,5,14,4,17,8,190,10,23,645,239,228,11,1171
2024,CANARIAS,90357,14,48,1391,0,1272,242,1030,1761,2942,1858,28445,1604,787,52093,16898,14913,1985,107255
2024,Provincia de PALMAS (LAS),46494,6,25,692,0,739,147,592,902,1321,806,13542,709,381,28177,9616,8506,1110,56110
2024,35014 Oliva (La),1611,2,0,32,0,13,1,12,24,73,44,696,4,6,761,225,211,14,1836
2024,35015 Pájara,1189,0,0,36,0,18,2,16,14,27,15,448,1,12,633,176,162,14,1365
2024,35017 Puerto del Rosario,2072,0,1,55,0,43,8,35,28,54,25,519,46,23,1303,529,471,58,2601
2024,35002 Agüimes,1135,0,0,10,0,9,2,7,9,36,22,266,5,3,797,246,225,21,1381
2024,35006 Arucas,924,0,0,21,0,25,1,24,3,40,18,181,8,2,644,320,282,38,1244
2024,35009 Gáldar,628,0,0,6,0,8,0,8,1,22,19,103,1,4,483,185,167,18,813
2024,35011 Ingenio,810,0,0,6,0,13,2,11,17,25,17,164,8,3,574,250,237,13,1060
2024,35012 Mogán,1667,1,1,14,0,16,6,10,20,56,37,679,9,12,859,120,112,8,1787
2024,35016 Palmas de Gran Canaria (Las),15900,0,10,167,0,260,53,207,455,413,281,4908,313,160,9214,3791,3328,463,19691
2024,35019 San Bartolomé de Tirajana,4039,1,1,61,0,49,7,42,110,108,58,1736,80,38,1855,362,314,48,4401
2024,35022 Santa Lucía de Tirajana,2594,1,2,49,0,45,10,35,54,62,32,647,21,18,1695,410,345,65,3004
2024,35026 Telde,4285,1,4,40,0,45,14,31,54,113,61,820,128,27,3053,819,684,135,5104
2024,35004 Arrecife,2586,0,4,65,0,66,28,38,48,42,16,608,35,29,1689,202,189,13,2788
2024,35024 Teguise,603,0,0,15,0,18,4,14,2,26,15,150,3,11,378,185,170,15,788
2024,35028 Tías,1214,0,0,15,0,20,2,18,15,35,22,544,5,2,578,205,194,11,1419
2024,Provincia de SANTA CRUZ DE TENERIFE,43863,8,23,699,0,533,95,438,859,1621,1052,14903,895,406,23916,7282,6407,875,51145
2024,38024 Llanos de Aridane (Los),541,0,0,13,0,11,1,10,7,52,17,88,1,2,367,32,22,10,573
2024,38001 Adeje,5941,3,2,99,0,68,15,53,167,201,134,3012,139,105,2145,457,410,47,6398
2024,38006 Arona,6438,1,4,140,0,54,13,41,226,217,146,2808,168,127,2693,670,578,92,7108
2024,38011 Candelaria,564,0,0,15,0,11,0,11,3,33,25,105,2,0,395,218,196,22,782
2024,38017 Granadilla de Abona,2539,0,3,43,0,31,5,26,19,90,71,757,83,13,1500,514,462,52,3053
2024,38019 Guía de Isora,1030,1,1,13,0,5,1,4,8,24,15,292,10,3,673,263,227,36,1293
2024,38020 Güímar,567,0,0,11,0,14,5,9,6,25,21,92,7,1,411,174,153,21,741
2024,38022 Icod de los Vinos,416,0,0,9,0,7,1,6,3,34,27,79,1,3,280,30,23,7,446
2024,38026 Orotava (La),1643,0,0,13,0,20,1,19,18,61,40,756,9,5,761,153,135,18,1796
2024,38028 Puerto de la Cruz,2347,0,0,28,0,18,3,15,52,86,40,1097,49,10,1007,246,217,29,2593
2024,38031 Realejos (Los),556,0,0,6,0,9,0,9,5,42,30,83,8,2,401,198,178,20,754
2024,38023 San Cristóbal de La Laguna,5031,1,2,72,0,74,15,59,105,161,109,1303,157,51,3105,1260,1121,139,6291
2024,38035 San Miguel de Abona,1184,0,1,11,0,17,2,15,18,73,49,368,29,5,662,368,328,40,1552
2024,38038 Santa Cruz de Tenerife,8604,0,7,100,0,112,16,96,187,231,134,2605,168,39,5155,1598,1408,190,10202
2024,38043 Tacoronte,611,0,0,13,0,13,0,13,5,34,19,128,4,2,412,88,72,16,699
2024,CANTABRIA,18260,3,18,385,1,158,43,115,244,1580,1102,4711,168,76,10916,6528,5780,748,24788
2024,Provincia de CANTABRIA,18260,3,18,385,1,158,43,115,244,1580,1102,4711,168,76,10916,6528,5780,748,24788
2024,39016 Camargo,1275,0,0,24,0,7,2,5,11,89,62,492,16,3,633,365,323,42,1640
2024,39020 Castro-Urdiales,1132,1,2,25,0,11,1,10,9,62,52,271,5,4,742,445,412,33,1577
2024,39052 Piélagos,522,1,1,6,0,2,0,2,2,69,58,69,6,2,364,351,317,34,873
2024,39075 Santander,5853,1,6,128,0,51,22,29,137,389,250,2027,67,41,3006,2088,1838,250,7941
2024,39087 Torrelavega,1765,0,7,38,0,18,6,12,34,134,91,392,35,6,1101,505,441,64,2270
2024,CASTILLA Y LEON,65985,12,44,1096,2,670,140,530,763,4348,3100,17407,550,410,40683,25642,22598,3044,91627
2024,Provincia de ÁVILA,4932,0,3,85,1,47,8,39,47,434,318,822,33,21,3439,1790,1640,150,6722
2024,05019 Ávila,1519,0,1,19,1,17,5,12,25,111,72,399,19,4,923,740,691,49,2259
2024,Provincia de BURGOS,10603,5,6,192,0,91,21,70,155,717,478,2874,101,87,6375,3397,3048,349,14000
2024,09018 Aranda de Duero,1139,2,1,14,0,9,3,6,20,40,25,241,6,6,800,412,377,35,1551
2024,09059 Burgos,4846,3,0,77,0,52,11,41,92,259,162,1810,65,55,2433,1590,1435,155,6436
2024,09219 Miranda de Ebro,1179,0,0,31,0,13,3,10,18,73,42,265,18,16,745,350,321,29,1529
2024,Provincia de LEÓN,12544,2,3,198,1,116,27,89,164,738,498,3648,117,56,7501,4534,3987,547,17078
2024,24089 León,5118,0,2,68,0,44,13,31,112,222,102,2021,58,19,2572,1502,1309,193,6620
2024,24115 Ponferrada,1932,0,1,17,1,22,4,18,32,124,98,566,18,14,1137,668,607,61,2600
2024,24142 San Andrés del Rabanedo,753,0,0,2,0,4,0,4,6,26,24,193,11,0,511,399,353,46,1152
2024,Provincia de PALENCIA,3551,2,12,65,0,43,11,32,32,186,136,735,36,44,2396,1681,1473,208,5232
2024,34120 Palencia,1726,0,8,34,0,28,9,19,26,93,75,455,19,17,1046,774,712,62,2500
2024,Provincia de SALAMANCA,8314,0,1,103,0,96,29,67,126,475,354,2774,67,39,4633,3823,3209,614,12137
2024,37274 Salamanca,4987,0,0,33,0,54,19,35,102,202,161,2004,42,24,2526,1870,1538,332,6857
2024,Provincia de SEGOVIA,4398,1,2,66,0,52,13,39,22,320,245,889,32,28,2986,1912,1739,173,6310
2024,40194 Segovia,1447,0,0,15,0,22,5,17,11,65,52,468,8,9,849,602,563,39,2049
2024,Provincia de SORIA,2552,0,4,65,0,35,2,33,18,227,148,469,6,30,1698,1012,898,114,3564
2024,42173 Soria,1218,0,4,43,0,14,1,13,13,76,50,255,4,24,785,536,485,51,1754
2024,Provincia de VALLADOLID,14838,2,9,252,0,156,24,132,177,955,709,4217,131,67,8872,6114,5377,737,20952
2024,47010 Arroyo de la Encomienda,1082,0,0,9,0,8,3,5,2,39,30,643,4,0,377,352,307,45,1434
2024,47076 Laguna de Duero,567,0,0,6,0,3,0,3,8,43,37,102,8,1,396,411,348,63,978
2024,47085 Medina del Campo,661,0,0,24,0,11,0,11,9,40,18,175,6,2,394,243,224,19,904
2024,47186 Valladolid,8121,2,6,124,0,101,18,83,135,481,389,2662,84,49,4477,3049,2763,286,11170
2024,Provincia de ZAMORA,4253,0,4,70,0,34,5,29,22,296,214,979,27,38,2783,1379,1227,152,5632
2024,49275 Zamora,1543,0,2,13,0,14,4,10,15,102,89,481,20,11,885,498,470,28,2041
2024,CASTILLA - LA MANCHA,65253,13,54,1170,0,661,120,541,949,5109,3553,14396,753,562,41586,18329,16150,2179,83582
2024,Provincia de ALBACETE,11891,0,3,184,0,141,25,116,209,889,682,3516,97,89,6763,3547,3069,478,15438
2024,02003 Albacete,6518,0,1,75,0,77,13,64,123,356,279,2484,58,36,3308,1874,1676,198,8392
2024,02009 Almansa,550,0,0,9,0,4,0,4,5,94,66,115,5,3,315,123,97,26,673
2024,02037 Hellín,1240,0,0,25,0,14,4,10,43,139,93,242,9,7,761,251,231,20,1491
2024,02081 Villarrobledo,715,0,0,16,0,5,1,4,8,29,16,201,3,18,435,265,213,52,980
2024,Provincia de CIUDAD REAL,12125,1,14,214,0,135,22,113,174,775,606,2869,73,101,7769,3398,3065,333,15523
2024,13005 Alcázar de San Juan,668,0,0,10,0,6,1,5,9,26,18,187,9,6,415,273,264,9,941
2024,13034 Ciudad Real,2388,0,4,29,0,18,6,12,54,105,75,977,17,11,1173,678,623,55,3066
2024,13071 Puertollano,1302,0,1,21,0,11,1,10,17,50,45,271,11,24,896,413,379,34,1715
2024,13082 Tomelloso,1144,0,1,28,0,15,3,12,27,89,75,222,6,12,744,194,166,28,1338
2024,13087 Valdepeñas,591,0,0,10,0,8,0,8,9,31,20,123,5,5,400,90,86,4,681
2024,Provincia de CUENCA,5348,3,2,106,0,64,13,51,62,448,306,939,25,45,3654,1496,1314,182,6844
2024,16078 Cuenca,1705,1,1,42,0,15,5,10,45,132,72,390,5,16,1058,539,476,63,2244
2024,Provincia de GUADALAJARA,9153,6,4,107,0,102,17,85,120,605,465,1857,131,49,6172,3087,2814,273,12240
2024,19046 Azuqueca de Henares,1342,1,1,22,0,16,3,13,28,45,28,265,19,5,940,434,386,48,1776
2024,19130 Guadalajara,3115,1,2,24,0,28,2,26,57,129,88,809,60,15,1990,1010,943,67,4125
2024,Provincia de TOLEDO,26736,3,31,559,0,219,43,176,384,2392,1494,5215,427,278,17228,6801,5888,913,33537
2024,45081 Illescas,1676,0,5,73,0,14,1,13,32,95,49,387,37,13,1020,272,234,38,1948
2024,45161 Seseña,1230,0,0,26,0,12,0,12,15,52,23,170,22,8,925,367,321,46,1597
2024,45165 Talavera de la Reina,2946,0,2,40,0,29,9,20,65,142,70,898,42,41,1687,532,475,57,3478
2024,45168 Toledo,3300,0,0,36,0,27,9,18,58,187,120,1174,50,18,1750,781,712,69,4081
2024,CATALUÑA,434347,69,284,4277,14,4404,1742,2662,24733,25324,17464,168500,8543,4642,193557,75705,71772,3933,510052
2024,Provincia de BARCELONA,333056,42,200,3027,9,3134,1237,1897,21832,16989,11409,139512,6824,3452,138035,55646,53019,2627,388702
2024,08015 Badalona,12837,2,13,156,0,98,49,49,1370,727,543,3753,237,92,6389,2225,2128,97,15062
2024,08252 Barberà del Vallès,1622,0,0,15,0,8,1,7,58,149,77,517,47,1,827,263,252,11,1885
2024,08019 Barcelona,157374,13,44,1024,5,1273,445,828,12510,6539,4332,79811,2850,1887,51418,18493,17715,778,175867
2024,08051 Castellar del Vallès,314,0,0,5,0,7,3,4,6,15,11,60,10,9,202,163,158,5,477
2024,08056 Castelldefels,2773,0,1,32,0,33,10,23,56,183,154,1021,45,9,1393,572,534,38,3345
2024,08266 Cerdanyola del Vallès,1638,0,1,14,0,21,11,10,84,132,93,443,40,14,889,421,395,26,2059
2024,08073 Cornellà de Llobregat,4495,1,7,73,0,60,21,39,339,163,103,1553,115,38,2146,927,879,48,5422
2024,08076 Esparreguera,328,1,0,6,0,5,5,0,6,32,15,52,10,8,208,147,137,10,475
2024,08077 Esplugues de Llobregat,2845,0,0,21,0,19,7,12,197,120,89,1241,55,7,1185,520,489,31,3365
2024,08086 Les Franqueses del Vallès,529,0,0,7,0,4,2,2,16,38,16,137,14,8,305,159,147,12,688
2024,08089 Gavà,1721,0,1,20,0,19,11,8,32,77,43,645,31,8,888,460,439,21,2181
2024,08096 Granollers,2780,0,4,33,0,41,22,19,151,173,81,780,46,19,1533,501,479,22,3281
2024,08101 Hospitalet de Llobregat (L'),19971,0,20,221,2,198,94,104,2229,638,376,7010,300,147,9206,1456,1390,66,21427
2024,08102 Igualada,1390,0,1,23,0,21,6,15,41,126,83,412,25,17,724,480,454,26,1870
2024,08112 Manlleu,321,0,0,13,0,8,5,3,12,19,9,56,4,4,205,110,103,7,431
2024,08113 Manresa,3915,0,4,64,0,44,19,25,191,241,157,1161,46,25,2139,904,873,31,4819
2024,08114 Martorell,1274,1,0,17,0,20,14,6,60,69,28,435,24,16,632,304,287,17,1578
2024,08118 Masnou (El),539,0,4,5,0,7,3,4,34,54,44,130,11,2,292,194,180,14,733
2024,08121 Mataró,7682,0,4,89,0,58,21,37,485,438,312,2008,172,69,4359,1639,1582,57,9321
2024,08123 Molins de Rei,804,1,1,8,0,9,3,6,31,110,74,191,41,3,409,193,175,18,997
2024,08124 Mollet del Vallès,2036,0,2,29,0,28,12,16,82,102,73,511,45,6,1231,473,452,21,2509
2024,08125 Montcada i Reixac,2137,0,0,20,0,19,8,11,73,136,88,528,50,8,1303,359,341,18,2496
2024,08147 Olesa de Montserrat,307,0,0,8,0,6,5,1,7,22,16,63,2,0,199,130,123,7,437
2024,08163 Pineda de Mar,1152,0,2,9,0,16,5,11,36,59,53,396,37,7,590,383,362,21,1535
