Fecha,Lugar,1.-Homicidios dolosos y asesinatos consumados,2.-Homicidios dolosos y asesinatos en grado tentativa,3.-Delitos graves y menos graves de lesiones y riña tumultuaria,4.-Secuestro,5. Delitos contra la libertad sexual,5.1.-Agresión sexual con penetración,5.2.-Resto de delitos contra la libertad sexual,6.-Robos con violencia e intimidación,"7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",7.1.-Robos con fuerza en domicilios,8.-Hurtos,9.-Sustracciones de vehículos,10.-Tráfico de drogas,III. TOTAL INFRACCIONES PENALES
2016,23005 Andújar,0,2,7,0,11,1,10,28,71,53,315,11,3,1113
2016,23050 Jaén,0,3,25,0,16,1,15,170,390,251,1568,177,26,4933
2016,23055 Linares,0,3,8,0,9,0,9,41,115,92,573,56,18,1834
2016,23092 Úbeda,0,0,0,0,5,0,5,12,59,34,341,9,3,1062
2016,Provincia de MÁLAGA,19,45,734,4,435,37,398,1594,5714,4316,29458,2244,831,78232
2016,29007 Alhaurín de la Torre,0,0,7,0,8,3,5,12,137,119,289,19,12,1121
2016,29015 Antequera,0,0,11,0,8,0,8,14,89,57,412,41,3,1278
2016,29025 Benalmádena,0,0,26,0,24,2,22,56,259,194,1372,98,28,3708
2016,29051 Estepona,2,0,28,0,24,1,23,33,383,289,1020,93,54,3530
2016,29054 Fuengirola,3,3,61,0,41,6,35,125,246,119,2461,160,95,5361
2016,29067 Málaga,8,20,244,2,145,9,136,692,1116,754,11345,769,277,25131
2016,29069 Marbella,1,7,123,1,48,6,42,243,853,621,4894,435,83,12713
2016,29070 Mijas,1,5,25,0,26,4,22,72,638,550,1510,228,42,5060
2016,29082 Rincón de la Victoria,0,2,9,0,11,0,11,26,107,80,343,31,15,1255
2016,29084 Ronda,0,0,5,0,6,1,5,17,82,33,559,11,3,1281
2016,29094 Vélez-Málaga,0,1,27,0,25,0,25,45,161,116,982,33,39,2775
2016,29901 Torremolinos,3,3,57,0,21,1,20,106,186,144,1980,92,73,4897
2016,Provincia de SEVILLA,16,68,511,0,438,42,396,2423,5905,3306,27641,2166,403,80327
2016,41004 Alcalá de Guadaíra,1,1,16,0,13,1,12,49,315,207,1170,92,11,3753
2016,41034 Coria del Río,0,1,8,0,6,0,6,16,85,67,201,22,5,938
2016,41038 Dos Hermanas,1,3,25,0,29,2,27,107,233,162,1450,113,35,4541
2016,41039 Écija,0,0,4,0,12,3,9,24,85,55,466,23,5,1536
2016,41059 Mairena del Aljarafe,0,0,6,0,11,0,11,29,130,97,561,37,5,1459
2016,41069 Palacios y Villafranca (Los),0,1,5,0,6,1,5,15,91,38,225,21,14,917
2016,41081 Rinconada (La),2,2,8,0,4,0,4,27,162,70,352,24,4,1356
2016,41091 Sevilla,7,39,242,0,221,22,199,1783,2091,964,18188,1289,140,43564
2016,41095 Utrera,1,2,18,0,19,2,17,24,251,67,570,56,16,2272
2016,ARAGÓN,8,17,464,0,287,20,267,910,2642,1898,11936,388,252,38146
2016,Provincia de HUESCA,0,3,55,0,30,1,29,50,360,207,1289,45,46,4984
2016,22125 Huesca,0,1,13,0,6,0,6,9,52,29,400,9,14,1180
2016,Provincia de TERUEL,0,0,34,0,19,1,18,17,235,162,578,18,22,2534
2016,44216 Teruel,0,0,16,0,8,1,7,7,33,20,210,5,8,644
2016,Provincia de ZARAGOZA,8,14,375,0,238,18,220,843,2047,1529,10069,325,184,30628
2016,50297 Zaragoza,6,8,281,0,173,16,157,776,1141,849,8521,205,126,22504
2016,ASTURIAS (PRINCIPADO DE),6,16,350,0,146,16,130,531,1966,1101,7638,371,103,26093
2016,Provincia de ASTURIAS,6,16,350,0,146,16,130,531,1966,1101,7638,371,103,26093
2016,33004 Avilés,1,0,20,0,6,1,5,52,192,98,603,62,3,2000
2016,33024 Gijón,2,5,95,0,43,3,40,141,405,193,2323,71,25,7268
2016,33031 Langreo,1,2,12,0,5,0,5,12,99,52,265,16,7,1229
2016,33037 Mieres,0,1,13,0,3,0,3,11,64,40,155,15,3,842
2016,33044 Oviedo,0,4,82,0,42,6,36,253,347,197,2286,90,18,6166
2016,33066 Siero,0,0,11,0,6,1,5,19,131,72,546,24,3,1529
2016,BALEARS (ILLES),9,23,702,0,442,51,391,1186,4258,3104,27962,1925,500,68160
2016,Provincia de BALEARES,9,23,702,0,442,51,391,1186,4258,3104,27962,1925,500,68160
2016,07026 Eivissa,1,2,47,0,37,2,35,72,160,68,1744,224,59,3954
2016,07054 Santa Eulària des Riu,0,0,24,0,13,3,10,28,239,188,919,75,15,2584
2016,07011 Calvià,2,7,93,0,48,10,38,174,380,312,2729,47,60,5871
2016,07027 Inca,0,0,11,0,14,0,14,8,91,53,306,49,5,1130
2016,07031 Llucmajor,0,0,12,0,21,2,19,28,165,144,619,25,11,2024
2016,07033 Manacor,0,1,18,0,6,0,6,18,173,117,333,40,9,1262
2016,07036 Marratxí,0,0,6,0,5,2,3,15,62,44,513,21,2,1343
2016,07040 Palma,2,10,263,0,172,17,155,522,925,532,11430,776,123,26552
2016,CANARIAS,21,44,1073,2,530,45,485,1537,5678,3572,30971,1606,601,88782
2016,Provincia de PALMAS (LAS),12,14,610,2,320,30,290,777,2540,1533,14821,779,375,46462
2016,35017 Puerto del Rosario,0,0,25,0,13,4,9,23,104,65,391,21,13,1530
2016,35002 Agüimes,0,0,10,0,16,0,16,4,39,14,262,29,5,1036
2016,35006 Arucas,0,1,17,0,5,0,5,5,27,12,148,12,10,783
2016,35011 Ingenio,0,0,11,0,5,0,5,8,45,19,180,13,3,790
2016,35016 Palmas de Gran Canaria (Las),2,2,188,1,107,5,102,328,587,321,5508,302,197,15707
2016,35019 San Bartolomé de Tirajana,4,2,89,0,23,1,22,87,191,103,2134,58,32,4766
2016,35022 Santa Lucía de Tirajana,1,4,31,0,17,1,16,35,190,91,689,48,9,2591
2016,35026 Telde,2,0,26,0,31,7,24,52,187,106,933,115,25,4332
2016,35004 Arrecife,0,2,15,0,14,2,12,85,229,136,750,68,21,2798
2016,Provincia de SANTA CRUZ DE TENERIFE,9,30,463,0,210,15,195,760,3138,2039,16150,827,226,42320
2016,38001 Adeje,1,5,66,0,20,5,15,114,379,238,3111,82,30,5556
2016,38006 Arona,1,9,54,0,19,0,19,129,476,336,2452,116,26,5461
2016,38017 Granadilla de Abona,0,3,22,0,8,0,8,13,137,96,395,44,12,1758
2016,38023 San Cristóbal de La Laguna,0,7,66,0,28,1,27,128,413,245,1691,128,32,5574
2016,38026 Orotava (La),0,0,12,0,10,0,10,4,43,31,749,18,0,1649
2016,38031 Realejos (Los),0,0,10,0,4,0,4,3,45,33,137,17,4,685
2016,38038 Santa Cruz de Tenerife,6,3,93,0,55,4,51,244,584,389,3520,246,50,9282
2016,CANTABRIA,0,8,238,0,69,6,63,214,1663,982,5108,245,92,17002
2016,Provincia de CANTABRIA,0,8,238,0,69,6,63,214,1663,982,5108,245,92,17002
2016,39016 Camargo,0,0,7,0,3,0,3,4,106,72,517,22,3,1241
2016,39020 Castro-Urdiales,0,0,16,0,3,1,2,13,74,48,219,21,12,1031
2016,39075 Santander,0,3,103,0,29,4,25,115,388,217,2280,88,31,6046
2016,39087 Torrelavega,0,1,23,0,8,0,8,26,157,67,555,19,3,1554
2016,CASTILLA Y LEON,11,17,621,1,289,26,263,847,5772,3521,22480,901,352,72037
2016,Provincia de ÁVILA,1,5,42,1,26,4,22,38,586,455,892,35,27,4743
2016,05019 Ávila,0,2,15,0,5,0,5,16,81,37,362,12,5,1485
2016,Provincia de BURGOS,3,3,128,0,68,5,63,179,689,410,3624,159,67,11044
2016,09018 Aranda de Duero,1,0,21,0,8,0,8,10,27,12,283,12,6,982
2016,09059 Burgos,1,0,54,0,36,2,34,113,215,127,2370,72,25,5746
2016,09219 Miranda de Ebro,0,2,17,0,5,1,4,17,85,46,306,22,6,923
2016,Provincia de LEÓN,3,2,131,0,48,3,45,231,1533,954,4581,212,43,14986
2016,24089 León,1,0,66,0,17,1,16,142,387,199,2379,81,10,5988
2016,24115 Ponferrada,0,0,10,0,8,1,7,24,137,90,635,37,14,1863
2016,24142 San Andrés del Rabanedo,0,0,2,0,6,0,6,11,69,53,207,10,1,736
2016,Provincia de PALENCIA,0,0,41,0,11,1,10,49,224,145,978,48,15,3862
2016,34120 Palencia,0,0,20,0,5,0,5,28,81,49,612,22,11,1955
2016,Provincia de SALAMANCA,4,1,59,0,34,6,28,153,519,252,4086,114,55,9918
2016,37274 Salamanca,2,0,17,0,15,2,13,120,233,96,3025,58,24,5838
2016,Provincia de SEGOVIA,0,3,28,0,12,2,10,29,483,344,937,37,33,4401
2016,40194 Segovia,0,0,12,0,6,1,5,14,59,35,496,7,7,1570
2016,Provincia de SORIA,0,1,33,0,16,1,15,25,213,133,548,21,13,2309
2016,42173 Soria,0,1,22,0,11,1,10,14,81,44,354,17,10,1187
2016,Provincia de VALLADOLID,0,2,125,0,58,3,55,107,1154,655,5582,212,70,16334
2016,47186 Valladolid,0,2,73,0,31,3,28,81,576,299,3723,98,35,9047
2016,Provincia de ZAMORA,0,0,34,0,16,1,15,36,371,173,1252,63,29,4440
2016,49275 Zamora,0,0,16,0,7,1,6,22,100,51,625,15,10,1879
2016,CASTILLA - LA MANCHA,11,27,582,2,348,38,310,1006,8285,5937,15746,1511,361,63579
2016,Provincia de ALBACETE,1,3,131,0,64,7,57,190,896,682,4028,206,74,11361
2016,02003 Albacete,1,0,53,0,36,2,34,107,289,217,2708,130,32,5525
2016,02037 Hellín,0,3,23,0,7,3,4,22,72,53,209,10,1,961
2016,Provincia de CIUDAD REAL,1,14,131,0,78,8,70,146,1188,704,3333,192,112,12793
2016,13005 Alcázar de San Juan,0,0,9,0,2,0,2,5,54,18,240,14,3,689
2016,13034 Ciudad Real,0,0,23,0,9,3,6,56,240,110,970,37,16,2570
2016,13071 Puertollano,0,0,21,0,7,0,7,26,67,44,420,50,5,1522
2016,13082 Tomelloso,0,1,11,0,6,1,5,10,85,46,257,8,6,1083
2016,13087 Valdepeñas,0,0,10,0,3,0,3,9,42,29,235,4,9,836
2016,Provincia de CUENCA,0,1,50,0,34,10,24,79,671,406,1329,102,19,5768
2016,16078 Cuenca,0,0,16,0,7,3,4,44,165,64,556,36,3,1841
2016,Provincia de GUADALAJARA,6,3,78,0,63,3,60,209,1069,809,1909,314,32,8652
2016,19046 Azuqueca de Henares,1,0,9,0,8,1,7,42,103,66,290,83,4,1276
2016,19130 Guadalajara,0,0,32,0,23,1,22,97,231,154,1005,116,7,3101
2016,Provincia de TOLEDO,3,6,192,2,109,10,99,382,4461,3336,5147,697,124,25005
2016,45165 Talavera de la Reina,1,0,21,0,11,0,11,73,184,118,850,26,18,2483
2016,45168 Toledo,0,0,34,0,10,0,10,35,344,218,1085,100,18,3352
2016,CATALUÑA,54,142,2966,7,2249,336,1913,20152,31502,23655,162942,7976,2183,403928
2016,Provincia de BARCELONA,45,108,2101,6,1703,250,1453,17882,21753,16283,135998,6862,1318,311780
2016,08015 Badalona,3,7,1,0,70,18,52,1257,583,454,3107,246,35,10690
2016,08252 Barberà del Vallès,0,0,0,0,9,2,7,61,134,81,536,22,2,1701
2016,08019 Barcelona,11,38,17,0,701,116,585,9650,7484,5458,85071,3863,456,153063
2016,08056 Castelldefels,0,1,2,0,9,1,8,120,260,206,920,49,10,2946
2016,08266 Cerdanyola del Vallès,0,2,1,0,8,1,7,59,209,183,487,37,10,1904
2016,08073 Cornellà de Llobregat,1,5,2,0,24,7,17,333,290,162,1552,92,14,4742
2016,08077 Esplugues de Llobregat,2,1,0,0,12,3,9,119,233,171,620,55,6,2139
2016,08089 Gavà,0,1,0,0,8,1,7,102,165,99,653,38,11,2340
2016,08096 Granollers,2,2,0,0,34,5,29,149,351,207,848,54,16,2985
2016,08101 Hospitalet de Llobregat (L'),3,12,0,0,94,19,75,1305,898,671,5709,306,74,15090
2016,08102 Igualada,0,0,1,0,17,3,14,41,93,65,391,23,6,1510
2016,08113 Manresa,0,1,0,0,26,8,18,98,228,165,775,43,12,3062
2016,08121 Mataró,0,0,0,0,39,12,27,528,341,205,2119,132,22,6370
2016,08124 Mollet del Vallès,0,1,2,0,15,1,14,102,145,98,623,42,10,2258
2016,08125 Montcada i Reixac,0,0,0,0,14,2,12,73,167,88,398,42,8,2016
2016,08169 Prat de Llobregat (El),1,2,0,1,17,0,17,153,115,62,3843,132,104,6905
2016,08180 Ripollet,0,0,1,0,7,1,6,37,84,61,287,23,4,1149
2016,08184 Rubí,0,2,0,0,28,4,24,91,257,181,662,92,17,2820
2016,08187 Sabadell,0,3,3,1,55,8,47,576,746,539,2227,114,44,8608
2016,08194 Sant Adrià de Besòs,2,1,0,0,10,0,10,268,90,55,980,113,23,3115
2016,08200 Sant Boi de Llobregat,2,0,1,0,13,3,10,134,191,114,982,82,6,3201
2016,08205 Sant Cugat del Vallès,0,0,0,0,18,2,16,125,653,608,1221,112,6,4284
2016,08211 Sant Feliu de Llobregat,1,1,0,0,11,2,9,52,80,50,338,32,4,1264
2016,08217 Sant Joan Despí,0,0,0,0,6,2,4,60,70,35,271,29,1,1094
2016,08245 Santa Coloma de Gramenet,2,5,0,0,35,6,29,479,293,254,1306,96,17,4552
2016,08279 Terrassa,3,1,2,1,42,11,31,254,524,376,1978,128,32,7109
2016,08298 Vic,2,0,0,0,15,2,13,29,120,92,428,30,8,1873
2016,08301 Viladecans,0,1,0,0,12,2,10,145,160,86,851,55,5,2738
2016,08305 Vilafranca del Penedès,0,1,0,0,11,0,11,79,137,86,700,33,11,2383
2016,08307 Vilanova i la Geltrú,0,3,1,0,17,4,13,137,286,171,823,38,8,3089
2016,Provincia de GIRONA,2,5,396,1,212,39,173,809,4210,3083,11899,507,457,37509
2016,17023 Blanes,0,0,0,0,9,1,8,100,199,111,722,35,20,2290
2016,17066 Figueres,1,0,0,0,13,3,10,68,135,70,753,48,66,2773
2016,17079 Girona,1,1,0,1,35,9,26,189,373,270,1842,90,26,4936
2016,17095 Lloret de Mar,0,0,0,0,19,4,15,89,407,196,1589,30,66,3318
2016,17114 Olot,0,0,0,0,3,0,3,12,124,68,163,16,2,928
2016,Provincia de LLEIDA,3,7,168,0,96,10,86,392,1147,741,4960,158,99,17439
2016,25120 Lleida,0,5,0,0,48,8,40,279,358,213,2486,86,30,8328
2016,Provincia de TARRAGONA,4,22,301,0,238,37,201,1069,4392,3548,10085,449,309,37200
2016,43038 Cambrils,0,0,0,0,9,0,9,23,207,155,401,16,4,1426
2016,43123 Reus,0,4,0,0,33,5,28,247,463,354,1212,74,61,5065
2016,43148 Tarragona,1,6,6,0,38,6,32,294,730,602,2596,133,27,7901
2016,43155 Tortosa,0,0,0,0,19,2,17,15,85,68,316,6,6,1184
2016,43163 Vendrell (El),0,3,0,0,19,4,15,78,204,174,463,22,28,2162
2016,COMUNITAT VALENCIANA,30,95,1776,7,1343,130,1213,5917,24177,19096,77169,4390,1654,230209
2016,Provincia de ALICANTE/ALACANT,16,36,690,5,464,61,403,2064,10762,8751,31582,2041,704,91352
2016,03009 Alcoy/Alcoi,0,1,9,0,14,3,11,47,112,76,410,30,2,1470
2016,03014 Alicante/Alacant,3,3,124,0,81,12,69,632,1196,841,7717,461,175,17738
2016,03031 Benidorm,1,5,75,1,34,9,25,201,281,183,3527,97,104,6802
2016,03063 Dénia,0,0,27,0,9,0,9,26,276,243,763,85,20,2206
2016,03065 Elche/Elx,1,0,95,0,58,5,53,203,700,558,3407,286,105,9663
2016,03066 Elda,1,0,14,0,9,2,7,51,180,126,418,58,10,1600
2016,03099 Orihuela,2,4,20,0,17,4,13,93,537,455,1232,48,18,3610
2016,03104 Petrer,0,0,6,0,2,1,1,9,96,75,239,40,5,828
2016,03121 Santa Pola,0,2,7,0,12,2,10,27,208,168,811,27,13,2222
2016,03122 San Vicente del Raspeig/Sant Vicent del Raspeig,0,2,3,0,18,2,16,57,203,162,823,74,12,2303
2016,03133 Torrevieja,4,0,79,0,36,5,31,184,1170,979,2746,123,26,7617
2016,03139 Villajoyosa/Vila Joiosa (la),0,0,7,0,3,1,2,30,112,100,467,43,5,1681
2016,03140 Villena,0,10,15,0,6,0,6,14,240,194,392,16,13,1354
2016,Provincia de CASTELLÓN/CASTELLÓ,1,9,215,1,192,6,186,480,3027,2454,7262,300,112,23924
2016,12032 Borriana/Burriana,0,2,10,0,18,1,17,71,268,232,843,22,11,2385
2016,12040 Castellón de la Plana/Castelló de la Plana,0,2,63,0,42,3,39,154,549,425,1925,82,13,5131
2016,12126 Vall d'Uixó (la),0,1,10,0,5,0,5,8,180,150,321,19,2,1182
2016,12135 Vila-real,0,0,12,0,13,0,13,31,165,113,372,23,2,1283
2016,Provincia de VALENCIA/VALÈNCIA,13,50,871,1,687,63,624,3373,10388,7891,38325,2049,838,114933
2016,46017 Alzira,0,0,21,0,12,1,11,38,221,179,589,26,14,1749
2016,46021 Aldaia,0,0,12,0,10,3,7,17,66,48,1169,19,2,1899
2016,46078 Burjassot,0,0,10,0,4,2,2,54,59,40,282,28,4,974
2016,46131 Gandia,0,1,44,0,29,2,27,77,235,159,1380,100,46,4161
2016,46159 Manises,0,0,2,0,7,0,7,22,92,61,434,73,20,1435
2016,46169 Mislata,0,0,2,0,8,2,6,26,87,55,302,17,3,1052
2016,46184 Ontinyent,0,0,13,0,3,1,2,3,80,65,177,17,2,747
2016,46190 Paterna,0,0,11,0,11,1,10,61,164,140,687,57,11,2296
2016,46220 Sagunto/Sagunt,0,1,32,0,17,2,15,71,361,276,832,24,25,2788
2016,46244 Torrent,0,2,16,0,13,1,12,81,320,234,772,41,22,2679
2016,46250 Valencia,6,29,360,0,308,31,277,1878,2703,1895,18954,880,319,45102
2016,EXTREMADURA,7,10,367,1,157,16,141,302,2343,1337,7456,416,198,26286
2016,Provincia de BADAJOZ,6,8,263,1,108,11,97,220,1674,964,5335,318,115,18359
2016,06011 Almendralejo,2,0,15,0,8,1,7,16,95,55,346,18,3,1337
2016,06015 Badajoz,0,0,84,1,28,5,23,113,515,278,2310,120,30,6981
2016,06044 Don Benito,2,2,12,0,2,1,1,6,112,73,376,16,7,1187
2016,06083 Mérida,0,2,17,0,24,1,23,32,134,76,742,33,19,2328
2016,Provincia de CÁCERES,1,2,104,0,49,5,44,82,669,373,2121,98,83,7927
2016,10037 Cáceres,0,2,25,0,16,3,13,35,152,65,711,23,32,2267
2016,10148 Plasencia,0,0,10,0,5,1,4,22,71,44,377,12,4,1138
2016,GALICIA,12,23,884,3,434,40,394,1086,6095,3684,21326,1032,345,74405
2016,Provincia de CORUÑA (A),8,12,296,2,183,11,172,473,2787,1598,9585,460,107,32559
2016,15002 Ames,0,0,4,0,7,0,7,4,82,36,134,23,3,852
2016,15005 Arteixo,0,1,6,1,7,2,5,13,111,63,180,21,6,1026
2016,15019 Carballo,0,0,17,0,5,1,4,19,114,77,253,28,1,1064
2016,15030 Coruña (A),1,5,71,0,61,0,61,186,515,242,3671,137,20,9415
2016,15036 Ferrol,2,0,22,0,8,0,8,41,109,47,697,18,10,2126
2016,15054 Narón,0,0,7,0,6,0,6,7,52,31,190,8,2,797
2016,15058 Oleiros,0,1,10,0,4,1,3,18,136,100,266,12,3,1080
2016,15078 Santiago de Compostela,1,1,31,0,20,2,18,67,136,89,1521,49,14,3523
2016,Provincia de LUGO,2,2,99,0,52,4,48,100,502,322,1847,83,44,7097
2016,27028 Lugo,1,2,48,0,19,1,18,67,149,87,939,28,23,2858
2016,Provincia de OURENSE,0,2,79,1,18,1,17,107,706,439,2078,93,30,7423
2016,32054 Ourense,0,2,37,0,9,1,8,80,241,102,1294,47,18,3639
2016,Provincia de PONTEVEDRA,2,7,410,0,181,24,157,406,2100,1325,7816,396,164,27326
2016,36038 Pontevedra,0,1,21,0,27,1,26,50,285,139,1125,12,13,3019
2016,36057 Vigo,1,2,100,0,64,9,55,235,515,311,3138,201,69,9236
2016,36060 Vilagarcía de Arousa,0,1,13,0,6,2,4,27,148,105,439,17,8,1420
2016,MADRID (COMUNIDAD DE),33,84,2038,12,1551,205,1346,16992,23290,15783,150409,10504,1463,373402
2016,Provincia de MADRID,33,84,2038,12,1551,205,1346,16992,23290,15783,150409,10504,1463,373402
2016,28005 Alcalá de Henares,1,0,63,0,52,3,49,293,460,285,2798,393,50,9343
2016,28006 Alcobendas,0,0,14,0,27,3,24,153,291,168,1622,160,11,4784
2016,28007 Alcorcón,0,2,27,0,34,1,33,422,399,273,2472,221,27,6845
2016,28013 Aranjuez,1,0,18,0,20,1,19,64,165,101,739,57,16,2513
2016,28014 Arganda del Rey,0,0,24,0,12,3,9,80,182,109,425,82,9,2414
2016,28022 Boadilla del Monte,0,1,7,0,5,1,4,24,107,79,282,36,1,1055
2016,28047 Collado Villalba,0,0,14,0,8,2,6,50,169,108,447,32,4,1754
2016,28045 Colmenar Viejo,0,1,26,0,29,2,27,143,249,191,791,51,6,2842
2016,28049 Coslada,1,0,29,0,16,1,15,113,264,158,1103,171,5,3647
2016,28058 Fuenlabrada,1,1,25,0,48,3,45,373,456,304,2654,339,16,8148
2016,28061 Galapagar,1,0,8,0,6,0,6,42,143,136,244,3,3,1102
2016,28065 Getafe,1,1,24,0,18,0,18,486,469,281,2586,320,11,7618
2016,28074 Leganés,0,0,44,0,41,6,35,272,470,321,4266,267,28,9304
2016,28079 Madrid,19,53,1151,6,844,134,710,11824,12295,8048,106028,5654,1059,229270
2016,28080 Majadahonda,0,0,20,0,27,4,23,148,226,171,1717,119,7,3837
2016,28092 Móstoles,3,2,84,0,37,6,31,334,536,373,2357,360,38,8892
2016,28106 Parla,0,0,31,1,23,2,21,344,350,220,1797,143,12,5721
2016,28113 Pinto,0,0,18,0,7,3,4,103,155,107,1009,98,4,2779
2016,28115 Pozuelo de Alarcón,0,0,12,0,8,1,7,80,222,159,1007,117,3,2945
2016,28123 Rivas-Vaciamadrid,1,1,23,2,25,0,25,176,216,150,1542,160,18,4638
2016,28127 Rozas de Madrid (Las),0,1,21,0,10,2,8,155,424,348,1523,152,4,4559
2016,28130 San Fernando de Henares,0,0,7,0,5,0,5,49,118,73,566,120,3,1802
2016,28134 San Sebastián de los Reyes,0,2,14,0,17,3,14,115,205,122,1976,90,5,4228
2016,28148 Torrejón de Ardoz,0,2,45,0,31,4,27,143,196,117,1555,145,12,4850
2016,28161 Valdemoro,0,1,37,0,20,0,20,137,267,162,883,127,6,3506
2016,28903 Tres Cantos,0,0,11,0,6,1,5,61,84,56,465,19,3,1238
2016,MURCIA (REGION DE),12,22,592,1,379,33,346,1495,6568,5370,15735,1352,264,51309
2016,Provincia de MURCIA,12,22,592,1,379,33,346,1495,6568,5370,15735,1352,264,51309
2016,30003 Águilas,1,0,11,0,8,1,7,37,192,157,611,31,6,1772
2016,30005 Alcantarilla,0,0,10,0,9,0,9,20,83,52,297,16,5,1016
2016,30016 Cartagena,0,4,53,1,58,4,54,206,675,559,2330,93,34,6714
2016,30019 Cieza,0,0,19,0,3,0,3,37,164,140,199,43,5,1067
2016,30024 Lorca,1,1,21,0,16,0,16,47,267,211,537,30,26,1887
2016,30026 Mazarrón,0,0,24,0,16,0,16,43,313,280,549,23,5,1696
2016,30027 Molina de Segura,0,4,17,0,14,1,13,28,258,190,555,67,4,1763
2016,30030 Murcia,0,7,217,0,132,8,124,680,2112,1694,6057,650,71,18033
2016,30035 San Javier,0,0,22,0,10,2,8,37,263,229,952,39,13,2259
2016,30037 Torre-Pacheco,2,1,17,0,9,0,9,47,226,191,296,22,4,1348
2016,30039 Totana,0,1,34,0,9,1,8,36,105,89,328,28,2,1051
2016,30043 Yecla,0,0,11,0,7,0,7,4,114,92,130,11,5,654
2016,NAVARRA (COMUNIDAD FORAL DE),1,6,384,4,219,40,179,424,1528,1029,8259,214,200,25704
2016,Provincia de NAVARRA,1,6,384,4,219,40,179,424,1528,1029,8259,214,200,25704
2016,31201 Pamplona/Iruña,0,2,137,1,102,19,83,298,455,337,5293,71,89,11998
2016,31232 Tudela,0,1,60,1,19,3,16,38,139,86,598,34,5,2116
2016,PAÍS VASCO,6,31,1088,29,394,46,348,1993,7772,4117,28944,985,321,82809
2016,Provincia de ARABA/ÁLAVA,2,2,134,4,49,2,47,198,727,351,4745,104,48,11854
2016,01059 Vitoria-Gasteiz,2,2,105,3,35,1,34,192,513,280,4153,60,36,8377
2016,Provincia de GIPUZKOA,1,14,333,8,123,20,103,320,2701,1505,5985,260,106,22079
2016,20045 Irun,0,4,40,2,19,1,18,44,221,89,758,41,24,2357
2016,20067 Errenteria,0,0,18,0,6,1,5,34,137,80,351,13,5,1180
2016,20069 Donostia/San Sebastián,0,4,91,3,33,5,28,130,615,388,1752,57,37,5175
2016,Provincia de BIZKAIA,3,15,621,17,222,24,198,1475,4344,2261,18214,621,167,48876
2016,48013 Barakaldo,0,2,70,2,18,2,16,211,456,261,1920,61,45,4687
2016,48015 Basauri,0,1,12,1,7,2,5,38,117,69,489,10,2,1228
