Fecha,Trimestre,Lugar,1. Homicidios dolosos y asesinatos consumados,2. Homicidios dolosos y asesinatos en grado tentativa,3. Delitos graves y menos graves de lesiones y riña tumultuaria,4. Secuestro,5. Delitos contra la libertad sexual,5.1.-Agresión sexual con penetración,5.2.-Resto de delitos contra la libertad sexual,6.-Robos con violencia e intimidación,"7. Robos con fuerza en domicilios, establecimientos y otras instalaciones",7.1.-Robos con fuerza en domicilios,8. Hurtos,9. Sustracciones de vehículos,10. Tráfico de drogas,11. Resto de criminalidad convencional,III. TOTAL INFRACCIONES PENALES
2018-03-31,T1,14021 Córdoba,0,0.00614046937747921,0.0429832856423545,0,0.0767558672184902,0.00307023468873961,0.0736856325297506,0.423692387046066,0.475886376754639,0.328515111695138,3.65357927960013,0.297812764807742,0.0429832856423545,6.69618185614108,11.7160155722303
2018-03-31,T1,14038 Lucena,0,0,0.117564072419469,0,0,0,0,0.211615330355043,0.564307547613449,0.305666588290618,2.77451210909946,0.117564072419469,0.0705384434516812,6.13684458029626,9.99294615565483
2018-03-31,T1,14056 Puente Genil,0,0,0,0,0.0992030686815912,0,0.0992030686815912,0.297609206044774,0.496015343407956,0.396812274726365,2.81075361264508,0.0330676895605304,0.0330676895605304,4.10039350550577,7.87011011540624
2018-03-31,T1,Provincia de GRANADA,0.00548200531754516,0.00109640106350903,0.0767480744456322,0,0.0723624701915961,0.00877120850807225,0.0635912616835238,0.22695502014637,0.819011594441247,0.57780336046926,2.3791903078146,0.141435737192665,0.182002576542499,5.05440890277664,8.9586930899323
2018-03-31,T1,18087 Granada,0.00430648384207262,0.00430648384207262,0.111968579893888,0,0.103355612209743,0.0129194515262179,0.0904361606835251,0.602907737890168,0.564149383311514,0.348825191207883,4.27633845517812,0.32729277199752,0.124888031420106,6.17549782953214,12.2950113691173
2018-03-31,T1,18140 Motril,0,0,0.0660153155532084,0,0.0825191444415104,0.0165038288883021,0.0660153155532084,0.165038288883021,0.825191444415104,0.528122524425667,2.31053604436229,0.0660153155532084,0.115526802218115,5.87536308423554,9.506205439662
2018-03-31,T1,Provincia de HUELVA,0,0.00576998530577075,0.0750098089750198,0,0.046159882446166,0,0.046159882446166,0.136556318903241,0.927044305793835,0.7366347907034,2.12912457782941,0.117323034550672,0.0673164952339921,5.3930129324604,8.8973173414985
2018-03-31,T1,21041 Huelva,0,0.00693202456709507,0.0485241719696655,0,0.0623882211038556,0,0.0623882211038556,0.201028712445757,0.256484908982517,0.187164663311567,4.28399118246475,0.0901163193722359,0.0762522702380457,6.37053057716037,11.3962483883043
2018-03-31,T1,Provincia de JAÉN,0,0,0.0485818031371308,0.00156715493990744,0.0376117185577787,0.00783577469953722,0.0297759438582414,0.0830592118150945,0.407460284375935,0.274252114483803,1.59066226400606,0.0814920568751871,0.0407460284375935,3.809753658915,6.10093418105968
2018-03-31,T1,23005 Andújar,0,0,0.0269447363457549,0,0.134723681728774,0,0.134723681728774,0,0.565839463260852,0.404171045186323,1.6705736534368,0.0269447363457549,0.0538894726915097,3.23336836149058,5.71228410530003
2018-03-31,T1,23050 Jaén,0,0,0.0440695593925452,0,0.0352556475140362,0.00881391187850904,0.0264417356355271,0.246789532598253,0.502392977075015,0.361370387018871,3.06724133372115,0.27323126823378,0.0440695593925452,5.57920621909622,9.79225609702354
2018-03-31,T1,23055 Linares,0,0,0.0345954922073654,0,0.0518932383110481,0,0.0518932383110481,0.0691909844147308,0.155679714933144,0.138381968829462,1.55679714933144,0.172977461036827,0.0864887305184135,3.61522893566968,5.74285170642265
2018-03-31,T1,23092 Úbeda,0,0,0.11560025432056,0,0.0289000635801399,0,0.0289000635801399,0.0578001271602798,0.144500317900699,0.0578001271602798,2.13860470493035,0.0289000635801399,0.0867001907404196,3.6992081382579,6.30021386047049
2018-03-31,T1,Provincia de MÁLAGA,0.00304669795828583,0.003656037549943,0.0840888636486889,0.000609339591657166,0.0712927322238884,0.00792141469154316,0.0633713175323453,0.201082065246865,0.760455810388143,0.556327047182993,3.21061030844161,0.305888475011897,0.123695937106405,5.68940376730296,10.4538300344703
2018-03-31,T1,29007 Alhaurín de la Torre,0,0,0.0250557490416176,0,0.0250557490416176,0,0.0250557490416176,0.0501114980832352,0.676505224123675,0.576282227957205,1.20267595399764,0.0501114980832352,0.0501114980832352,4.4098118313247,6.48943900177896
2018-03-31,T1,29015 Antequera,0,0,0.0485979491665452,0,0.0242989745832726,0,0.0242989745832726,0.0485979491665452,0.607474364581815,0.510278466248724,1.74952616999563,0.145793847499636,0.0485979491665452,4.47101132332216,7.14389852748214
2018-03-31,T1,29025 Benalmádena,0,0.0147610191007587,0.0885661146045523,0,0.0442830573022762,0,0.0442830573022762,0.147610191007587,0.900422165146282,0.69376789773566,2.90792076284947,0.280459362914416,0.11808815280607,6.58341451893839,11.0855253446698
2018-03-31,T1,29051 Estepona,0,0,0.0746135020593327,0,0.0746135020593327,0.0149227004118665,0.0596908016474661,0.179072404942398,1.47734734077479,1.07443442965439,2.61147257207664,0.417835611532263,0.298454008237331,7.2225869993434,12.3559959410255
2018-03-31,T1,29054 Fuengirola,0,0.0132633030930023,0.119369727837021,0,0.212212849488037,0.0132633030930023,0.198949546395034,0.490742214441084,0.915167913417157,0.517268820627089,5.72974693617699,0.384635789697066,0.265266061860046,7.16218367022123,15.2925884662316
2018-03-31,T1,29067 Málaga,0,0.00350246748834554,0.0753030509994291,0,0.0770542847436019,0.00700493497669108,0.0700493497669108,0.246923957928361,0.3922763586947,0.246923957928361,4.16793631113119,0.374764021252973,0.11383019337123,4.8299026664285,10.2814933120383
2018-03-31,T1,29069 Marbella,0.0070689862366838,0.0070689862366838,0.106034793550257,0.0070689862366838,0.070689862366838,0,0.070689862366838,0.296897421940719,0.848278348402056,0.593794843881439,4.3191505906138,0.76345051356185,0.212069587100514,9.79054593780706,16.4283240140531
2018-03-31,T1,29070 Mijas,0,0.012402331638348,0.0744139898300881,0,0.12402331638348,0.012402331638348,0.111620984745132,0.24804663276696,1.41386580677167,1.21542850055811,3.4354458638224,0.334862954235396,0.0868163214684361,9.10331142254744,14.8331886394642
2018-03-31,T1,29082 Rincón de la Victoria,0,0,0.0216952682619921,0,0.0216952682619921,0,0.0216952682619921,0.130171609571952,1.32341136398152,1.04137287657562,1.30171609571952,0.0216952682619921,0.0433905365239841,4.40413945718439,7.26791486776734
2018-03-31,T1,29084 Ronda,0,0,0.0588616163399847,0,0.0588616163399847,0,0.0588616163399847,0.117723232679969,0.50032373888987,0.441462122549885,2.50161869444935,0.0294308081699924,0.0588616163399847,4.29689799281888,7.62257931602802
2018-03-31,T1,29094 Vélez-Málaga,0,0,0.0618681713005927,0,0.0618681713005927,0.0123736342601185,0.0494945370404742,0.0618681713005927,0.59393444448569,0.383582662063675,2.63558409740525,0.185604513901778,0.0742418055607112,4.91233280126706,8.58730217652227
2018-03-31,T1,29901 Torremolinos,0,0,0.131844950338402,0,0.117195511411913,0.0439483167794673,0.0732471946324456,0.263689900676804,0.527379801353608,0.322287656382761,4.48272831150567,0.351586534235739,0.219741583897337,8.81896223374645,14.9131288271659
2018-03-31,T1,Provincia de SEVILLA,0.000515493943719402,0.00412395154975522,0.0644367429649253,0,0.0608282853588895,0.00412395154975522,0.0567043338091342,0.271149814396406,0.82788327361336,0.475800910053008,3.31771902177807,0.190217265232459,0.0427859973287104,5.61733750471033,10.3969973508766
2018-03-31,T1,41004 Alcalá de Guadaíra,0,0,0.0265759540767514,0,0.039863931115127,0,0.039863931115127,0.159455724460508,0.916870415647922,0.704262783033911,3.65419368555331,0.239183586690762,0.039863931115127,8.06580206229404,13.1418092909535
2018-03-31,T1,41034 Coria del Río,0,0,0.0326189777212382,0,0,0,0,0.0978569331637147,1.07642626480086,0.848093420752194,1.95713866327429,0.228332844048668,0.0652379554424764,3.81642039338487,7.27403203183612
2018-03-31,T1,41038 Dos Hermanas,0,0,0.105130361648444,0,0.0225279346389523,0.00750931154631743,0.0150186230926349,0.26282590412111,0.780968400817013,0.367956265769554,2.27532139853418,0.285353838760062,0.052565180824222,5.19644359005166,8.98113660939565
2018-03-31,T1,41039 Écija,0,0,0.0501479364124166,0,0,0,0,0.100295872824833,0.376109523093125,0.15044380923725,2.43217491600221,0.100295872824833,0,4.68883205456096,7.74785617571837
2018-03-31,T1,41059 Mairena del Aljarafe,0,0.0217912399215515,0.0653737197646546,0,0.0217912399215515,0,0.0217912399215515,0.261494879058618,1.15493571584223,0.740902157332752,3.595554587056,0.0435824798431031,0.0435824798431031,4.79407278274134,10.0021791239922
2018-03-31,T1,41069 Palacios y Villafranca (Los),0,0.0261465251268106,0.0522930502536213,0,0,0,0,0.0522930502536213,0.967421429691994,0.496783977409402,1.04586100507243,0.0261465251268106,0.0261465251268106,3.29446216597814,5.49077027663024
2018-03-31,T1,41081 Rinconada (La),0,0,0.0781127948758007,0,0.0520751965838671,0,0.0520751965838671,0.0260375982919336,0.80716554704994,0.494714367546738,1.71848148726761,0,0.0260375982919336,4.66073009425611,7.3686403166172
2018-03-31,T1,41091 Sevilla,0,0.00725993921978885,0.0624354772901841,0,0.0943792098572551,0.00871192706374662,0.0856672827935085,0.524167611668755,0.601122967398517,0.264261787600314,6.12303273796992,0.368804912365274,0.0421076474747753,7.78555881930156,15.608869322546
2018-03-31,T1,41095 Utrera,0,0.0190052644582549,0.0380105289165099,0,0.0380105289165099,0,0.0380105289165099,0.190052644582549,1.53942642111865,0.627173727122413,2.14759488378281,0.0380105289165099,0.0380105289165099,4.99838455252105,9.04650588212935
2018-03-31,T1,ARAGÓN,0,0.000764100714586988,0.0855792800337427,0,0.0542511507356762,0.00534870500210892,0.0489024457335673,0.146707337200702,0.477562946616868,0.336204314418275,1.87204675073812,0.0565434528794371,0.0389691364439364,4.17275400235954,6.90517815772261
2018-03-31,T1,Provincia de HUESCA,0,0,0.059267364197953,0,0.0364722241218172,0.00455902801522715,0.0319131961065901,0.113975700380679,0.382958353279081,0.296336820989765,1.32211812441587,0.0273541680913629,0.0364722241218172,3.75208005653195,5.73069821514053
2018-03-31,T1,22125 Huesca,0,0,0.114366315307931,0,0,0,0,0.0762442102052875,0.114366315307931,0.0571831576539657,1.52488420410575,0.0381221051026438,0.0190610525513219,3.77408840516173,5.6611326077426
2018-03-31,T1,Provincia de TERUEL,0,0,0.0445857979371637,0,0.0222928989685819,0,0.0222928989685819,0.0297238652914425,0.341824450851589,0.245221888654401,0.691079868026038,0.0445857979371637,0.0222928989685819,2.9055078322385,4.10189341021907
2018-03-31,T1,44216 Teruel,0,0,0.0840548037320333,0,0,0,0,0.0280182679106778,0.140091339553389,0.0560365358213555,1.03667591269508,0.0840548037320333,0.0560365358213555,3.16606427390659,4.59499593735115
2018-03-31,T1,Provincia de ZARAGOZA,0,0.00104732769102995,0.0974014752657856,0,0.0628396614617972,0.00628396614617972,0.0565556953156174,0.170714413637882,0.518427207059827,0.358186070332244,2.16482633735891,0.0649343168438571,0.0418931076411981,4.44800070380421,7.5700845507645
2018-03-31,T1,50297 Zaragoza,0,0,0.100467850287908,0,0.0689779270633397,0.00899712092130518,0.0599808061420346,0.229426583493282,0.443857965451056,0.310400671785029,2.62416026871401,0.076475527831094,0.0479846449136276,4.3456094049904,7.93696017274472
2018-03-31,T1,ASTURIAS (PRINCIPADO DE),0.00194506362303111,0.00194506362303111,0.0787750767327599,0,0.03501114521456,0.00486265905757777,0.0301484861569822,0.0661321631830577,0.422078806197751,0.218819657591,1.59300710726248,0.0554343132563866,0.0194506362303111,3.64699429318333,5.9207736685067
2018-03-31,T1,Provincia de ASTURIAS,0.00194506362303111,0.00194506362303111,0.0787750767327599,0,0.03501114521456,0.00486265905757777,0.0301484861569822,0.0661321631830577,0.422078806197751,0.218819657591,1.59300710726248,0.0554343132563866,0.0194506362303111,3.64699429318333,5.9207736685067
2018-03-31,T1,33004 Avilés,0,0,0.0508162357873341,0,0.025408117893667,0,0.025408117893667,0.025408117893667,0.419233945245506,0.152448707362002,1.89290478307819,0.0635202947341676,0.0127040589468335,3.48091215143238,5.97090770501175
2018-03-31,T1,33024 Gijón,0,0.00367859389426985,0.0698932839911272,0,0.0220715633656191,0.00367859389426985,0.0183929694713493,0.0809290656739368,0.367859389426985,0.180251100819223,1.86872569828909,0.0772504717796669,0.0220715633656191,3.54616451407614,6.05864414386245
2018-03-31,T1,33031 Langreo,0,0,0.0500200080032013,0,0,0,0,0.100040016006403,0.500200080032013,0.300120048019208,1.45058023209284,0.0250100040016006,0.0750300120048019,4.65186074429772,6.85274109643858
2018-03-31,T1,33037 Mieres,0,0,0.130113458936192,0,0.0260226917872385,0,0.0260226917872385,0.0780680753617154,0.442385760383054,0.182158842510669,0.936816904340585,0.0260226917872385,0,3.66919954200062,5.30862912459665
2018-03-31,T1,33044 Oviedo,0,0.00454504135987638,0.113626033996909,0,0.0590855376783929,0.0136351240796291,0.0454504135987638,0.136351240796291,0.490864466866649,0.259067357512953,2.29979092809745,0.104535951277157,0.0227252067993819,3.84510499045541,7.07662939732752
2018-03-31,T1,33066 Siero,0,0,0.0387131740931439,0,0.0387131740931439,0,0.0387131740931439,0.019356587046572,0.387131740931439,0.193565870465719,2.09051140102977,0.019356587046572,0.019356587046572,3.52289884247609,6.13603809376331
2018-03-31,T1,BALEARS (ILLES),0.00265743532688226,0.00620068242939194,0.111612283729055,0.000885811775627421,0.0930102364408792,0.00620068242939194,0.0868095540114872,0.211709014374953,0.935417235062556,0.626268925368586,3.21726836907879,0.269286779790736,0.0522628947620178,6.63384438767375,11.5341551304446
2018-03-31,T1,Provincia de BALEARES,0.00265743532688226,0.00620068242939194,0.111612283729055,0.000885811775627421,0.0930102364408792,0.00620068242939194,0.0868095540114872,0.211709014374953,0.935417235062556,0.626268925368586,3.21726836907879,0.269286779790736,0.0522628947620178,6.63384438767375,11.5341551304446
2018-03-31,T1,07026 Eivissa,0.0201097995052989,0,0.201097995052989,0,0.140768596537093,0,0.140768596537093,0.18098819554769,0.542964586643071,0.341866591590082,3.700203108975,0.281537193074185,0.0804391980211957,6.29436724515857,11.4424759185151
2018-03-31,T1,07054 Santa Eulària des Riu,0,0.0274295745672985,0.0274295745672985,0,0.0274295745672985,0,0.0274295745672985,0.0822887237018954,1.09718298269194,0.795457662451655,2.63323915846065,0.384014043942179,0.0548591491345969,7.1042598129303,11.4381325945635
2018-03-31,T1,07011 Calvià,0.0202704072324813,0.0202704072324813,0.16216325785985,0,0.0202704072324813,0,0.0202704072324813,0.16216325785985,0.972979547159102,0.547300995276995,3.42569882228934,0.0608112216974439,0.0405408144649626,9.50682099203373,14.3919891350617
2018-03-31,T1,07027 Inca,0,0.0311167812801444,0.0933503438404331,0,0.217817468961011,0,0.217817468961011,0.248934250241155,0.77791953200361,0.622335625602888,2.11594112704982,0.0311167812801444,0.0933503438404331,6.56564085011047,10.1751874786072
2018-03-31,T1,07031 Llucmajor,0,0,0.0825127894823698,0,0.0825127894823698,0,0.0825127894823698,0.220034105286319,1.26519610539634,1.01765773694923,2.06281973705924,0.11001705264316,0.0825127894823698,7.72869794818197,11.6343033170141
2018-03-31,T1,07033 Manacor,0,0.0234571086767845,0.0703713260303535,0,0.164199760737491,0,0.164199760737491,0.164199760737491,1.29014097722315,1.00865567310173,1.52471206399099,0.117285543383923,0.0703713260303535,4.45685064858906,7.88158851539959
2018-03-31,T1,07036 Marratxí,0,0,0.0544588155207624,0.0272294077603812,0.0544588155207624,0,0.0544588155207624,0.0544588155207624,1.08917631041525,0.953029271613342,2.80462899931927,0.190605854322669,0.0272294077603812,6.15384615384615,10.4560925799864
2018-03-31,T1,07040 Palma,0,0.00732312814741945,0.129375263937744,0,0.119611093074518,0.0122052135790324,0.107405879495485,0.405213090823876,0.683491960425816,0.358833279223553,5.03343007999297,0.490649585877103,0.0537029397477426,7.69904872565365,14.6218458676808
2018-03-31,T1,CANARIAS,0.00422994945210405,0.00328996068496981,0.106218730686168,0.000939988767134233,0.0874189553434837,0.0112798652056108,0.0761390901378729,0.182357820824041,0.703111597816406,0.448844636306596,3.96675259730646,0.15321816904288,0.0761390901378729,5.79926069883465,11.0829375588962
2018-03-31,T1,Provincia de PALMAS (LAS),0.00270471296233687,0.00180314197489125,0.0991728086190186,0.000901570987445624,0.106385376518584,0.01442513579913,0.0919602407194537,0.203755043162711,0.634705975161719,0.348006401154011,3.54948497757342,0.12982622219217,0.0919602407194537,6.35427231951676,11.1749723893885
2018-03-31,T1,35017 Puerto del Rosario,0,0,0.126961556040831,0,0.177746178457163,0,0.177746178457163,0.279315423289828,0.736377025036819,0.507846224163323,2.64080036564928,0.152353867248997,0.101569244832665,7.74465491849068,11.9597785790463
2018-03-31,T1,35002 Agüimes,0,0,0.032100667693888,0,0.16050333846944,0,0.16050333846944,0,0.545711350796097,0.16050333846944,2.1507447354905,0.0963020030816641,0,6.29173086800205,9.27709296353364
2018-03-31,T1,35006 Arucas,0,0,0.0530630654532912,0,0.212252261813165,0.0265315327266456,0.185720729086519,0,0.238783794539811,0.159189196359874,1.24698203815234,0.0530630654532912,0,5.43896420896235,7.24310843437425
2018-03-31,T1,35011 Ingenio,0,0,0.129739547857676,0,0.0324348869644189,0,0.0324348869644189,0.0973046608932568,0.454088417501865,0.162174434822095,1.45956991339885,0,0,4.1192306444812,6.29236807109727
2018-03-31,T1,35016 Palmas de Gran Canaria (Las),0.00528377853570645,0,0.0766147887677436,0.00264188926785323,0.0792566780355968,0.00528377853570645,0.0739728994998904,0.295891597999561,0.303817265803121,0.15587146680334,3.85980022033356,0.169080913142607,0.145303909731928,5.54796746249178,10.4856585041095
2018-03-31,T1,35019 San Bartolomé de Tirajana,0,0,0.279913413450773,0,0.149287153840412,0.0559826826901545,0.0933044711502575,0.653131298051803,1.25027991341345,0.503844144211391,11.3271627976413,0.429200567291185,0.261252519220721,10.524744345749,24.8749720086587
2018-03-31,T1,35022 Santa Lucía de Tirajana,0,0.0139153667394904,0.111322933915923,0,0.0974075671764329,0.0278307334789808,0.0695768336974521,0.194815134352866,1.04365250546178,0.375714901966241,3.21444971682229,0.0834922004369425,0.0278307334789808,7.76477464063565,12.5516607990204
2018-03-31,T1,35026 Telde,0,0,0.0683433570256971,0,0.195266734359135,0.0292900101538702,0.165976724205264,0.0488166835897836,0.341716785128485,0.205030071077091,1.95266734359135,0.234320081230961,0.0390533468718269,7.19557916113411,10.0757634929313
2018-03-31,T1,35004 Arrecife,0,0.016299652817395,0.0977979169043699,0,0.114097569721765,0.048898958452185,0.06519861126958,0.211895486626135,0.896480904956724,0.29339375071311,1.79296180991345,0.13039722253916,0.16299652817395,6.65025834949716,10.0731854411501
2018-03-31,T1,Provincia de SANTA CRUZ DE TENERIFE,0.00589095836074265,0.00490913196728555,0.113891861641025,0.000981826393457109,0.0667641947550834,0.00785461114765687,0.0589095836074265,0.159055875740052,0.77760650361803,0.558659217877095,4.42116424973736,0.178692403609194,0.0589095836074265,5.19484344778156,10.9827100372112
2018-03-31,T1,38001 Adeje,0,0.0211505922165821,0.274957698815567,0,0.126903553299492,0.0211505922165821,0.10575296108291,0.486463620981387,1.58629441624365,1.03637901861252,18.4433164128596,0.592216582064298,0.190355329949239,8.88324873096447,30.6049069373942
2018-03-31,T1,38006 Arona,0.0377605477796798,0.0125868492598933,0.0881079448192528,0.0125868492598933,0.201389588158292,0.0251736985197865,0.176215889638506,0.377605477796798,1.27127177524922,0.780384654113382,8.30732051152955,0.314671231497332,0.125868492598933,7.69056489779478,18.4397341657436
2018-03-31,T1,38017 Granadilla de Abona,0,0.0206722619589035,0.165378095671228,0,0.103361309794518,0,0.103361309794518,0.144705833712325,0.826890478356142,0.702856906602721,2.68739405465746,0.0620167858767106,0.0413445239178071,6.3877289453012,10.4394922892463
2018-03-31,T1,38023 San Cristóbal de La Laguna,0,0.00642884235835653,0.0707172659419218,0,0.0707172659419218,0.00642884235835653,0.0642884235835653,0.173578743675626,0.752174555927714,0.565738127535375,2.88012137654373,0.231438324900835,0.0707172659419218,4.78305871461726,9.03895235584928
2018-03-31,T1,38026 Orotava (La),0,0.0239045729448043,0.0478091458896087,0,0.0239045729448043,0,0.0239045729448043,0.0956182917792174,0.573709750675304,0.310759448282456,4.68529629718165,0,0.071713718834413,4.30282313006478,9.82477948031458
2018-03-31,T1,38028 Puerto de la Cruz,0.0328051700948069,0,0.360856871042876,0,0.131220680379228,0,0.131220680379228,0.393662041137683,1.11537578322344,0.656103401896139,9.25105796673556,0.229636190663649,0.0984155102844208,7.47957878161598,19.0926089951776
2018-03-31,T1,38031 Realejos (Los),0.0274687542919929,0,0.0274687542919929,0,0.0274687542919929,0,0.0274687542919929,0.109875017167971,0.631781348715836,0.57684384013185,0.96140640021975,0.0274687542919929,0.0274687542919929,3.35118802362313,5.19159456118665
2018-03-31,T1,38038 Santa Cruz de Tenerife,0,0,0.122036943023392,0,0.0585777326512282,0.014644433162807,0.0439332994884211,0.219666497442106,0.654118014605381,0.522318116140118,4.64716679033077,0.244073886046784,0.0585777326512282,5.53559573554106,11.539813332292
2018-03-31,T1,CANTABRIA,0,0.00344691492496928,0.0878963305867166,0,0.0413629790996314,0.00172345746248464,0.0396395216371467,0.0758321283493242,0.773832400655603,0.506696493970484,1.87684517664577,0.0637679261119317,0.0292987768622389,4.0053151428143,6.95759777605049
2018-03-31,T1,Provincia de CANTABRIA,0,0.00344691492496928,0.0878963305867166,0,0.0413629790996314,0.00172345746248464,0.0396395216371467,0.0758321283493242,0.773832400655603,0.506696493970484,1.87684517664577,0.0637679261119317,0.0292987768622389,4.0053151428143,6.95759777605049
2018-03-31,T1,39016 Camargo,0,0,0.0991309519875756,0,0.0330436506625252,0,0.0330436506625252,0.0330436506625252,0.925222218550706,0.561742061262928,4.03132538082807,0.132174602650101,0,4.13045633281565,9.38439678815716
2018-03-31,T1,39020 Castro-Urdiales,0,0,0.0625449541858211,0,0.0312724770929105,0,0.0312724770929105,0.125089908371642,0.750539450229853,0.500359633486568,2.22034587359665,0,0.125089908371642,4.90977890358695,8.22466147543547
2018-03-31,T1,39075 Santander,0,0.0116249331566343,0.133686731301295,0,0.0406872660482202,0.00581246657831717,0.0348747994699031,0.139499197879612,0.523121992048546,0.296435795494176,3.01667015414661,0.110436864988026,0.0174373997349515,4.83597219315989,8.82913673246379
