Fecha,Lugar,1.-Homicidios dolosos y asesinatos consumados,2.-Homicidios dolosos y asesinatos en grado tentativa,3.-Delitos graves y menos graves de lesiones y riña tumultuaria,4.-Secuestro,5. Delitos contra la libertad sexual,5.1.-Agresión sexual con penetración,5.2.-Resto de delitos contra la libertad sexual,6.-Robos con violencia e intimidación,"7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",7.1.-Robos con fuerza en domicilios,8.-Hurtos,9.-Sustracciones de vehículos,10.-Tráfico de drogas,11. Resto de criminalidad convencional,III. TOTAL INFRACCIONES PENALES
2019-01-01,ANDALUCÍA,0.00214684209069979,0.00655979527713823,0.0858736836279914,0.000596345025194385,0.063928186700838,0.00548637423178834,0.0584418124690497,0.21981277628665,0.673034995434383,0.44284581570935,2.5653570293812,0.20180315652578,0.0962500870663737,5.93589911177987,9.85126200919612
2019-01-01,Provincia de ALMERÍA,0.00140976118645501,0.00422928355936504,0.115600417289311,0,0.0789466264414808,0.00845856711873009,0.0704880593227507,0.219922745086982,0.731666055770153,0.566723996954916,1.98917303408803,0.128288267967406,0.114190656102856,6.24383229480926,9.6272591423013
2019-01-01,04013 Almería,0,0.00507998435364819,0.116839640133908,0,0.0863597340120193,0.00507998435364819,0.0812797496583711,0.375918842169966,0.538478341486708,0.406398748291855,2.78891141015286,0.203199374145928,0.137159577548501,6.96973853320532,11.2216854372089
2019-01-01,04902 Ejido (El),0,0.0118049817022784,0.129854798725062,0,0.0590249085113918,0,0.0590249085113918,0.295124542556959,0.708298902136702,0.460394286388856,2.06587179789871,0.129854798725062,0.118049817022784,6.95313422264196,10.4710187699209
2019-01-01,04066 Níjar,0,0,0.298784941238962,0,0.165991634021645,0.0331983268043291,0.132793307217316,0.132793307217316,0.69716486289091,0.597569882477923,1.42752805258615,0.0331983268043291,0.0995949804129872,7.86800345262599,10.7230595577983
2019-01-01,04079 Roquetas de Mar,0,0.0105346326046879,0.189623386884382,0,0.105346326046879,0.0210692652093758,0.0842770608375033,0.316038978140637,0.726889649723466,0.537266262839084,2.86542006847511,0.136950223860943,0.105346326046879,8.21701343165657,12.6731630234396
2019-01-01,Provincia de CÁDIZ,0.0016145776991299,0.0121093327434743,0.0896090623017097,0,0.0629685302660663,0.00726559964608457,0.0557029306199817,0.142890126372997,0.504555530978095,0.311613495932072,2.19421109311754,0.271249053453824,0.128358927080827,6.0441716166928,9.45173785070646
2019-01-01,11004 Algeciras,0.0164725649430873,0.0164725649430873,0.140016802016242,0,0.140016802016242,0,0.140016802016242,0.230615909203222,0.403577841105639,0.27179732156094,2.00965292305665,0.354160146276377,0.444759253463357,6.63020738959263,10.3859521966165
2019-01-01,11006 Arcos de la Frontera,0,0,0,0,0,0,0,0.0325298461338278,0.357828307472106,0.227708922936795,0.813246153345695,0.0650596922676556,0.0975895384014834,4.3264695357991,5.69272307341986
2019-01-01,11012 Cádiz,0,0.00854854290086255,0.111131057711213,0,0.0769368861077629,0.0341941716034502,0.0427427145043127,0.170970858017251,0.658237803366416,0.205165029620701,2.79537352858205,0.40178151634054,0.0854854290086255,5.8215577154874,10.1300233375221
2019-01-01,11015 Chiclana de la Frontera,0,0,0.0477150457468001,0,0.0715725686202002,0,0.0715725686202002,0.0715725686202002,0.906585869189202,0.632224356145102,1.4791664181508,0.226646467297301,0.0357862843101001,5.05779484916081,7.89684007109542
2019-01-01,11020 Jerez de la Frontera,0,0.0187900168640401,0.126832613832271,0,0.0469750421601003,0.00939500843202007,0.0375800337280803,0.277152748744592,0.361707824632773,0.239572715016512,3.06277274883854,0.319430286688682,0.0469750421601003,6.76910357527046,11.0297398991916
2019-01-01,11022 Línea de la Concepción (La),0,0.0476644423260248,0.158881474420083,0,0.111217032094058,0,0.111217032094058,0.142993326978074,0.206545916746107,0.0794407372100413,1.52526215443279,0.190657769304099,0.254210359072132,7.73752780425802,10.3749602796314
2019-01-01,11027 Puerto de Santa María (El),0,0.0226336517133674,0.0226336517133674,0,0.0905346068534697,0,0.0905346068534697,0.135801910280205,0.407405730840614,0.271603820560409,2.74998868317414,0.192386039563623,0.0905346068534697,6.82404599158028,10.5359648725725
2019-01-01,11028 Puerto Real,0,0.0240096038415366,0.0720288115246099,0,0.0240096038415366,0,0.0240096038415366,0.0720288115246099,0.408163265306122,0.336134453781513,2.18487394957983,0.168067226890756,0,6.21848739495798,9.17166866746699
2019-01-01,11031 San Fernando,0,0.0105070712589573,0.0630424275537437,0,0.0525353562947864,0,0.0525353562947864,0.0525353562947864,0.430789921617248,0.220648496438103,2.82640216865951,0.357240422804547,0.0315212137768718,6.84010338958119,10.6646773278416
2019-01-01,11033 San Roque,0,0,0.0984510370175899,0,0.0656340246783933,0,0.0656340246783933,0.131268049356787,1.0173273825151,0.59070622210554,1.70648464163823,0.360987135731163,0.29535311105277,9.25439747965345,12.9299028616435
2019-01-01,11032 Sanlúcar de Barrameda,0,0,0.0587915398974088,0,0.0146978849743522,0,0.0146978849743522,0.205770389640931,0.543821744051031,0.235166159589635,2.30756794097329,0.661404823845849,0.176374619692226,5.12956185604891,9.09799079912401
2019-01-01,Provincia de CÓRDOBA,0.00127349600122256,0.00636748000611278,0.0445723600427895,0,0.0432988640415669,0.00382048800366767,0.0394783760378992,0.137537568132036,0.504304416484132,0.319647496306862,1.91661148183995,0.134990576129591,0.0598543120574601,4.84819927665427,7.69700983138913
