Fecha,Trimestre,Lugar,I. CRIMINALIDAD CONVENCIONAL,1. Homicidios dolosos y asesinatos consumados,2. Homicidios dolosos y asesinatos en grado tentativa,3. Delitos graves y menos graves de lesiones y riña tumultuaria,4. Secuestro,5. Delitos contra la libertad sexual,5.1.-Agresión sexual con penetración,5.2.-Resto de delitos contra la libertad sexual,6.-Robos con violencia e intimidación,"7. Robos con fuerza en domicilios, establecimientos y otras instalaciones",7.1.-Robos con fuerza en domicilios,8. Hurtos,9. Sustracciones de vehículos,10. Tráfico de drogas,11. Resto de criminalidad convencional,II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),12.-Estafas informáticas,13.-Otros ciberdelitos,III. TOTAL INFRACCIONES PENALES
2025-03-31,T1,ANDALUCÍA,8.9014406210207,0.00243630342697401,0.00835304032105375,0.139333353133133,0.00127615893793877,0.0768015651741331,0.0160099939486863,0.0607915712254467,0.18829145057042,0.480067789562783,0.319619806729209,2.39152184969725,0.168104936461207,0.118218723432691,5.32703545030312,2.55336200591767,2.2122795261413,0.341082479776361,11.4548026269384
2025-03-31,T1,Provincia de ALMERÍA,8.94722356919125,0.00131056446011297,0.00262112892022594,0.163820557514121,0,0.0786338676067782,0.0170373379814686,0.0615965296253096,0.169062815354573,0.54257368648677,0.420691191696264,2.09952426510098,0.0864972543674561,0.11008741464949,5.69309201473075,1.95929386786889,1.74174016749014,0.217553700378753,10.9065174370601
2025-03-31,T1,04003 Adra,8.34803057025279,0,0,0.195963158926122,0,0,0,0,0.0391926317852244,0.470311581422693,0.313541054281795,2.03801685283167,0.0391926317852244,0.117577895355673,5.44777581814619,1.88124632569077,1.72447579854987,0.156770527140898,10.2292768959436
2025-03-31,T1,04013 Almería,9.30060441593684,0,0.00493400764771185,0.0986801529542371,0,0.0542740841248304,0.0148020229431356,0.0394720611816948,0.26643641297644,0.508202787714321,0.365116565930677,2.75811027507093,0.152954237079067,0.21216232885161,5.2448501295177,2.2893795485383,2.1216232885161,0.167756260022203,11.5899839644751
2025-03-31,T1,04902 Ejido (El),10.7838242636046,0.0110944694070006,0.0110944694070006,0.210794918733012,0,0.133133632884007,0.0221889388140012,0.110944694070006,0.0998502246630055,0.443778776280024,0.310645143396017,2.77361735175015,0.0887557552560049,0.144228102291008,6.86747656293338,1.53103677816608,1.35352526765407,0.17751151051201,12.3148610417707
2025-03-31,T1,04053 Huércal-Overa,7.03576107525838,0,0,0.0970449803483915,0,0,0,0,0,0.873404823135523,0.727837352612936,1.21306225435489,0.0485224901741957,0,4.80372652724538,1.79533213644524,1.60124217574846,0.194089960696783,8.83109321170362
2025-03-31,T1,04066 Níjar,10.5816906518321,0,0,0.332567420486153,0,0.211633813036643,0,0.211633813036643,0.181400411174265,0.513967831660418,0.453501027935663,1.81400411174265,0,0.0302334018623776,7.49788366186963,1.39073648566937,0.997702261458459,0.393034224210908,11.9724271375015
2025-03-31,T1,04079 Roquetas de Mar,11.354895425076,0,0,0.3296582542764,0,0.1282004322186,0.0457858686495,0.0824145635691,0.2930295593568,0.457858686495,0.366286949196,2.7196805977803,0.0549430423794,0.091571737299,7.2799531152705,2.0603640892275,1.8955349620893,0.1648291271382,13.4152595143035
2025-03-31,T1,04102 Vícar,10.7855037281082,0,0,0.138720305184671,0,0.138720305184671,0.0693601525923357,0.0693601525923357,0.173400381480839,0.208080457777007,0.138720305184671,2.32356511184325,0.0346800762961679,0.138720305184671,7.62961678515693,1.76868389110456,1.45656320443905,0.312120686665511,12.5541876192128
2025-03-31,T1,Provincia de CÁDIZ,8.03003449757672,0.000797263155041374,0.00956715786049649,0.132345683736868,0,0.0821181049692615,0.0199315788760344,0.0621865260932272,0.12756210480662,0.391456209125315,0.235192630737205,1.93974125621566,0.157060841543151,0.130751157426785,5.05863471873752,2.67481788516381,2.23951220251122,0.43530568265259,10.7048523827405
