Fecha,Lugar,I. CRIMINALIDAD CONVENCIONAL,1. Homicidios dolosos y asesinatos consumados,2. Homicidios dolosos y asesinatos en grado tentativa,3. Delitos graves y menos graves de lesiones y riña tumultuaria,4. Secuestro,5. Delitos contra la libertad sexual,5.1.-Agresión sexual con penetración,5.2.-Resto de delitos contra la libertad sexual,6. Robos con violencia e intimidación,"7. Robos con fuerza en domicilios, establecimientos y otras instalaciones",7.1.-Robos con fuerza en domicilios,8. Hurtos,9. Sustracciones de vehículos,10. Tráfico de drogas,11. Resto de criminalidad convencional,II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),12.-Estafas informáticas,13.-Otros ciberdelitos,III. TOTAL INFRACCIONES PENALES
2022,08076 Esparreguera,350,2,2,9,0,6,1,5,10,36,24,69,10,2,204,136,127,9,486
2022,08077 Esplugues de Llobregat,3012,0,0,20,0,15,4,11,159,150,106,1397,55,7,1209,340,332,8,3352
2022,08086 Les Franqueses del Vallès,600,0,0,7,2,10,3,7,33,39,21,118,6,1,384,72,66,6,672
2022,08089 Gavà,1973,0,0,8,0,9,3,6,58,112,57,735,28,7,1016,502,492,10,2475
2022,08096 Granollers,2777,0,1,48,0,33,12,21,182,201,114,815,51,13,1433,308,297,11,3085
2022,08101 Hospitalet de Llobregat (L'),17990,3,10,177,0,130,44,86,1587,757,452,6374,319,109,8524,807,782,25,18797
2022,08102 Igualada,1462,0,0,23,0,23,12,11,51,123,82,498,31,8,705,402,377,25,1864
2022,08112 Manlleu,233,0,0,9,0,8,1,7,9,21,15,45,1,2,138,116,112,4,349
2022,08113 Manresa,3357,0,0,53,0,35,14,21,148,287,228,999,37,16,1782,795,767,28,4152
2022,08114 Martorell,1116,1,4,11,0,6,1,5,42,102,65,407,17,7,519,252,243,9,1368
2022,08118 Masnou (El),520,0,1,9,0,7,3,4,30,46,30,160,9,0,258,224,221,3,744
2022,08121 Mataró,7265,0,3,99,1,66,28,38,636,362,227,2283,199,37,3579,1329,1294,35,8594
2022,08123 Molins de Rei,811,0,0,17,0,11,5,6,36,115,73,240,25,6,361,225,222,3,1036
2022,08124 Mollet del Vallès,2346,0,2,20,0,17,10,7,89,116,89,680,33,11,1378,200,191,9,2546
2022,08125 Montcada i Reixac,2226,0,2,19,0,21,4,17,69,137,81,529,57,17,1375,302,296,6,2528
2022,08147 Olesa de Montserrat,342,1,0,4,1,7,2,5,6,31,21,69,8,9,206,125,121,4,467
2022,08163 Pineda de Mar,1304,1,0,25,0,13,5,8,46,129,105,364,21,14,691,326,307,19,1630
2022,08169 Prat de Llobregat (El),7768,0,1,33,0,30,9,21,166,87,44,4473,197,252,2529,525,509,16,8293
2022,08172 Premià de Mar,1193,1,1,13,0,12,1,11,69,74,57,282,29,2,710,318,311,7,1511
2022,08180 Ripollet,1261,0,1,14,0,6,2,4,46,75,46,331,50,5,733,241,238,3,1502
2022,08184 Rubí,3406,0,3,21,0,32,8,24,139,338,140,819,79,19,1956,519,504,15,3925
2022,08187 Sabadell,8074,0,3,71,0,93,32,61,483,510,369,2762,189,82,3881,1603,1564,39,9677
2022,08194 Sant Adrià de Besòs,3473,2,3,22,0,17,3,14,286,186,64,1229,65,36,1627,339,332,7,3812
2022,08196 Sant Andreu de la Barca,474,0,0,12,0,9,3,6,26,34,15,85,15,7,286,185,175,10,659
2022,08200 Sant Boi de Llobregat,3282,0,4,31,0,21,9,12,104,145,98,1238,64,19,1656,767,738,29,4049
2022,08205 Sant Cugat del Vallès,3975,0,1,28,0,37,7,30,154,345,296,1462,93,8,1847,612,582,30,4587
2022,08211 Sant Feliu de Llobregat,1252,0,0,13,0,17,4,13,57,158,110,361,42,2,602,433,415,18,1685
2022,08217 Sant Joan Despí,1026,0,0,12,0,11,4,7,61,101,71,316,32,6,487,276,267,9,1302
2022,08231 Sant Pere de Ribes,727,0,0,13,0,13,5,8,15,62,53,163,25,4,432,249,241,8,976
2022,08238 Sant Quirze del Vallès,620,0,0,10,0,9,5,4,48,42,27,243,5,0,263,106,104,2,726
2022,08263 Sant Vicenç dels Horts,1021,0,0,17,0,19,12,7,37,82,55,265,33,7,561,241,231,10,1262
2022,08245 Santa Coloma de Gramenet,4509,5,3,43,0,55,14,41,479,219,153,1541,67,10,2087,634,616,18,5143
2022,08260 Santa Perpètua de Mogoda,1033,1,1,10,0,13,6,7,28,93,57,266,17,26,578,220,211,9,1253
2022,08270 Sitges,2536,0,0,28,0,23,11,12,133,186,168,1111,28,10,1017,304,289,15,2840
2022,08279 Terrassa,8442,2,7,84,0,79,33,46,401,610,376,2481,164,37,4577,1304,1269,35,9746
2022,08298 Vic,1860,0,0,28,0,22,6,16,45,149,96,726,22,12,856,438,417,21,2298
2022,08301 Viladecans,2580,0,0,18,0,26,8,18,98,119,78,1178,44,4,1093,576,564,12,3156
2022,08305 Vilafranca del Penedès,2025,0,0,33,0,19,6,13,130,129,81,735,63,8,908,341,331,10,2366
2022,08307 Vilanova i la Geltrú,3272,0,4,40,0,28,7,21,186,208,124,1104,58,15,1629,657,628,29,3929
2022,08219 Vilassar de Mar,465,0,0,2,0,7,2,5,22,63,54,134,14,3,220,168,164,4,633
2022,Provincia de GIRONA,40155,10,15,492,0,363,108,255,1012,3798,2728,13317,585,450,20113,7118,6833,285,47273
2022,17015 Banyoles,892,0,0,11,0,5,0,5,16,45,38,281,11,7,516,194,191,3,1086
2022,17023 Blanes,2033,1,0,27,0,18,5,13,58,119,88,728,41,8,1033,252,229,23,2285
2022,17066 Figueres,3163,1,1,39,0,34,10,24,99,189,86,1023,48,47,1682,423,403,20,3586
2022,17079 Girona,5666,0,3,70,0,57,16,41,283,431,256,2220,97,39,2466,1163,1123,40,6829
2022,17095 Lloret de Mar,2803,2,0,38,0,29,12,17,106,222,205,1241,33,28,1104,332,316,16,3135
2022,17114 Olot,1131,0,1,22,0,20,6,14,27,155,107,291,29,2,584,332,320,12,1463
2022,17117 Palafrugell,835,0,1,11,0,7,3,4,11,55,39,278,17,3,452,201,196,5,1036
2022,17155 Salt,2025,0,0,13,0,16,4,12,81,60,41,792,26,5,1032,284,275,9,2309
2022,17160 Sant Feliu de Guíxols,1057,0,1,8,0,4,1,3,19,113,71,304,20,14,574,219,207,12,1276
2022,Provincia de LLEIDA,17549,7,12,306,0,197,77,120,479,1316,936,5022,165,154,9891,4071,3847,224,21620
2022,25120 Lleida,8366,3,5,85,0,82,37,45,384,465,348,3162,69,44,4067,1457,1364,93,9823
2022,Provincia de TARRAGONA,36778,10,37,381,2,425,153,272,1101,3816,2960,10196,490,469,19851,6175,5906,269,42953
2022,43014 Amposta,869,0,3,7,0,13,8,5,12,71,38,277,6,13,467,132,127,5,1001
2022,43037 Calafell,1095,0,3,17,1,21,6,15,49,116,104,289,16,17,566,173,164,9,1268
2022,43038 Cambrils,1379,0,2,13,0,18,7,11,24,211,193,373,14,18,706,323,299,24,1702
2022,43123 Reus,4251,1,3,47,1,67,23,44,184,478,318,1091,91,46,2242,892,864,28,5143
2022,43905 Salou,3345,2,3,26,0,33,11,22,112,244,195,1101,37,37,1750,246,236,10,3591
2022,43148 Tarragona,7437,1,6,67,0,68,25,43,290,432,282,2897,105,49,3522,865,825,40,8302
2022,43155 Tortosa,1334,2,1,10,0,13,4,9,48,121,98,331,8,13,787,414,393,21,1748
2022,43161 Valls,1318,0,1,10,0,12,5,7,58,215,162,281,26,16,699,200,195,5,1518
2022,43163 Vendrell (El),2297,0,2,30,0,28,8,20,127,193,156,576,36,27,1278,407,391,16,2704
2022,43171 Vila-seca,1388,0,0,4,0,8,4,4,18,102,76,440,16,14,786,170,162,8,1558
2022,COMUNITAT VALENCIANA,228966,38,137,3284,10,2197,513,1684,5663,18032,14601,71315,3160,2034,123096,34005,29040,4965,262971
2022,Provincia de ALICANTE/ALACANT,81265,12,52,1141,5,896,244,652,1582,7050,5975,24274,1181,963,44109,13075,11280,1795,94340
2022,03009 Alcoy/Alcoi,1501,2,2,16,0,28,13,15,29,124,106,382,25,8,885,542,465,77,2043
2022,03011 L'Alfàs del Pi,940,0,0,12,0,6,2,4,13,94,80,366,19,4,426,78,70,8,1018
2022,03014 Alicante/Alacant,17719,1,20,209,0,217,57,160,532,726,564,6434,333,334,8913,3485,2958,527,21204
2022,03015 Almoradí,893,0,0,12,0,12,2,10,23,45,38,196,5,12,588,129,110,19,1022
2022,03018 Altea,1303,0,0,10,0,6,2,4,25,205,178,350,14,6,687,107,94,13,1410
2022,03019 Aspe,574,0,0,6,0,3,1,2,5,71,65,98,3,5,383,90,68,22,664
2022,03031 Benidorm,4571,2,1,130,1,49,21,28,99,164,102,1855,53,116,2101,639,574,65,5210
2022,03047 Calp,1309,0,1,19,0,12,1,11,17,123,115,378,5,5,749,226,202,24,1535
2022,03050 Campello (el),1066,0,0,8,1,6,0,6,6,113,105,270,5,8,649,226,207,19,1292
2022,03059 Crevillent,795,0,0,14,0,16,3,13,5,42,32,160,3,12,543,128,109,19,923
2022,03063 Dénia,2141,0,3,44,0,30,10,20,28,235,223,523,57,15,1206,394,350,44,2535
2022,03065 Elche/Elx,7656,4,0,81,0,86,30,56,141,503,392,2474,149,128,4090,1397,1199,198,9053
2022,03066 Elda,1565,0,7,36,0,28,2,26,39,112,70,435,27,34,847,376,319,57,1941
2022,03079 Ibi,708,0,0,8,0,11,0,11,3,38,22,176,3,2,467,171,148,23,879
2022,03082 Jávea/Xàbia,1675,0,0,32,0,9,4,5,38,314,283,421,31,8,822,171,150,21,1846
2022,03090 Mutxamel,602,0,0,9,0,3,0,3,2,70,61,88,10,10,410,158,134,24,760
2022,03093 Novelda,613,0,1,13,0,14,4,10,6,56,45,109,3,0,411,49,41,8,662
2022,03099 Orihuela,3874,1,5,52,0,26,9,17,58,613,557,1114,68,39,1898,373,328,45,4247
2022,03104 Petrer,761,0,1,10,0,7,3,4,26,86,66,244,14,11,362,216,184,32,977
2022,03902 Pilar de la Horadada,1476,0,1,21,0,15,4,11,21,199,168,500,16,9,694,118,101,17,1594
2022,03122 San Vicente del Raspeig/Sant Vicent del Raspeig,1937,0,1,25,1,44,14,30,40,90,75,577,22,9,1128,320,262,58,2257
2022,03119 Sant Joan d'Alacant,878,0,0,13,0,7,3,4,4,51,40,281,6,3,513,185,162,23,1063
2022,03121 Santa Pola,1678,0,0,18,0,27,10,17,19,124,92,521,19,4,946,363,325,38,2041
2022,03133 Torrevieja,7371,0,2,104,1,74,19,55,160,611,537,2150,108,48,4113,486,418,68,7857
2022,03139 Villajoyosa/Vila Joiosa (la),1704,0,0,18,0,14,4,10,22,74,60,452,12,13,1099,202,183,19,1906
2022,03140 Villena,963,0,0,17,0,11,1,10,19,59,48,237,4,15,601,218,191,27,1181
2022,Provincia de CASTELLÓN/CASTELLÓ,23121,3,15,449,1,241,49,192,409,2153,1701,6361,235,121,13133,2576,2137,439,25697
2022,12009 Almazora/Almassora,1197,0,1,15,0,10,3,7,16,109,90,225,22,8,791,110,88,22,1307
2022,12027 Benicarló,1532,0,1,25,0,12,3,9,30,121,106,472,4,8,859,124,101,23,1656
2022,12032 Borriana/Burriana,2150,0,1,67,1,31,3,28,45,135,106,622,6,11,1231,127,106,21,2277
2022,12040 Castellón de la Plana/Castelló de la Plana,5435,2,3,87,0,68,13,55,160,519,381,1951,96,40,2509,850,737,113,6285
2022,12084 Onda,938,0,0,30,0,10,3,7,8,76,58,150,8,10,646,132,113,19,1070
2022,12126 Vall d'Uixó (la),1056,0,1,30,0,5,1,4,12,105,82,202,2,2,697,102,81,21,1158
2022,12135 Vila-real,1240,0,1,19,0,8,2,6,11,141,103,345,39,3,673,244,222,22,1484
2022,12138 Vinaròs,1475,1,1,32,0,13,2,11,18,165,139,365,6,4,870,120,86,34,1595
2022,Provincia de VALENCIA/VALÈNCIA,124580,23,70,1694,4,1060,220,840,3672,8829,6925,40680,1744,950,65854,18354,15623,2731,142934
2022,46005 Alaquàs,867,0,0,14,0,5,1,4,21,62,37,238,14,7,506,121,101,20,988
2022,46013 Alboraia/Alboraya,1316,0,0,7,0,5,0,5,35,78,43,529,30,5,627,142,123,19,1458
2022,46021 Aldaia,1666,0,0,12,0,3,0,3,19,45,28,995,13,5,574,130,112,18,1796
2022,46022 Alfafar,1566,0,0,20,0,11,2,9,47,48,34,503,25,8,904,196,165,31,1762
2022,46029 Algemesí,870,0,2,8,0,7,1,6,17,93,83,237,6,5,495,203,186,17,1073
2022,46017 Alzira,1858,1,1,26,0,9,4,5,39,191,165,472,22,9,1088,372,323,49,2230
2022,46070 Bétera,826,0,0,12,0,8,4,4,22,111,105,137,8,2,526,189,162,27,1015
2022,46078 Burjassot,1454,0,2,5,0,12,6,6,34,60,42,523,23,6,789,311,262,49,1765
2022,46083 Carcaixent,857,0,0,12,1,9,1,8,14,63,58,251,5,6,496,157,121,36,1014
2022,46094 Catarroja,865,0,0,8,0,7,1,6,25,72,48,193,17,3,540,178,144,34,1043
2022,46105 Cullera,1957,1,0,33,0,14,3,11,62,85,76,780,17,15,950,188,160,28,2145
2022,46131 Gandia,3880,1,1,60,0,40,5,35,82,246,193,1094,96,36,2224,504,459,45,4384
2022,46147 Llíria,1155,1,2,20,0,5,2,3,19,149,136,239,3,8,709,125,96,29,1280
2022,46159 Manises,1229,1,0,14,0,5,0,5,22,60,37,387,58,33,649,200,183,17,1429
2022,46169 Mislata,1099,0,3,13,0,11,4,7,30,52,46,317,14,7,652,389,349,40,1488
2022,46171 Moncada,756,0,0,5,0,7,2,5,9,70,58,162,5,0,498,129,109,20,885
2022,46181 Oliva,1084,0,2,19,0,13,1,12,14,87,81,210,13,11,715,151,124,27,1235
2022,46184 Ontinyent,710,0,0,10,0,13,6,7,8,93,88,142,11,10,423,223,204,19,933
2022,46186 Paiporta,794,0,0,14,0,21,0,21,25,65,40,163,11,5,490,151,123,28,945
2022,46190 Paterna,2318,1,3,29,1,23,5,18,54,209,167,559,53,21,1365,618,550,68,2936
2022,46194 Picassent,929,0,0,15,0,10,1,9,10,111,96,158,3,54,568,112,71,41,1041
2022,46202 Pobla de Vallbona (la),957,0,0,17,0,14,4,10,15,149,131,184,7,6,565,145,118,27,1102
2022,46205 Puçol,533,0,1,9,0,10,1,9,6,42,36,128,6,6,325,55,40,15,588
2022,46102 Quart de Poblet,870,0,0,6,0,3,1,2,24,35,17,226,28,1,547,157,139,18,1027
2022,46213 Requena,873,0,0,23,0,15,4,11,8,79,62,157,1,1,589,127,102,25,1000
2022,46214 Riba-roja de Túria,1192,0,0,20,0,4,1,3,12,109,85,307,12,15,713,175,140,35,1367
2022,46220 Sagunto/Sagunt,3060,0,1,47,1,33,4,29,61,197,163,907,52,22,1739,248,174,74,3308
2022,46235 Sueca,1342,1,1,33,0,16,7,9,16,101,88,291,6,6,871,198,166,32,1540
2022,46244 Torrent,3306,2,6,33,0,26,8,18,84,295,218,948,36,32,1844,560,460,100,3866
2022,46250 Valencia,54004,7,30,606,1,424,95,329,2385,2510,1800,23247,814,404,23576,6815,5927,888,60819
2022,46145 Xàtiva,1107,0,1,14,0,17,2,15,14,90,67,368,16,3,584,180,151,29,1287
2022,46110 Xirivella,916,0,1,11,0,7,1,6,20,42,36,268,13,5,549,150,124,26,1066
2022,EXTREMADURA,24565,3,7,379,1,260,51,209,296,1839,1198,6388,163,265,14964,7528,6577,951,32093
2022,Provincia de BADAJOZ,16254,1,6,253,0,166,31,135,205,1330,864,4506,112,181,9494,5087,4423,664,21341
2022,06011 Almendralejo,937,0,0,18,0,10,3,7,8,32,19,235,19,7,608,313,282,31,1250
2022,06015 Badajoz,5736,0,2,59,0,61,12,49,102,508,304,1825,50,73,3056,1651,1381,270,7387
2022,06044 Don Benito,996,0,2,12,0,14,1,13,15,77,45,262,7,5,602,334,295,39,1330
2022,06083 Mérida,2035,1,1,16,0,12,1,11,30,110,69,661,15,28,1161,616,551,65,2651
2022,06153 Villanueva de la Serena,609,0,0,8,0,7,0,7,7,43,29,161,4,12,367,198,174,24,807
2022,Provincia de CÁCERES,8311,2,1,126,1,94,20,74,91,509,334,1882,51,84,5470,2441,2154,287,10752
2022,10037 Cáceres,2261,0,1,29,0,31,8,23,50,104,54,727,14,15,1290,973,890,83,3234
2022,10148 Plasencia,1296,1,0,14,0,8,2,6,23,61,30,396,14,10,769,442,397,45,1738
2022,GALICIA,73990,7,45,1187,2,649,155,494,963,4127,2690,19527,528,505,46450,20914,18456,2458,94904
2022,Provincia de CORUÑA (A),34246,1,22,467,2,264,73,191,458,1873,1232,9631,167,162,21199,8437,7434,1003,42683
2022,15002 Ames,702,0,0,12,0,10,3,7,6,32,25,95,4,5,538,302,263,39,1004
2022,15005 Arteixo,1031,0,0,11,0,4,1,3,7,37,32,166,8,3,795,251,222,29,1282
2022,15017 Cambre,655,0,1,13,0,3,2,1,2,40,25,95,5,0,496,131,110,21,786
2022,15019 Carballo,1135,0,0,16,0,14,2,12,10,132,102,193,7,1,762,171,145,26,1306
2022,15030 Coruña (A),10378,1,13,77,1,58,9,49,240,436,233,4533,38,42,4939,2496,2247,249,12874
2022,15031 Culleredo,934,0,0,16,0,3,0,3,8,62,39,242,10,1,592,298,267,31,1232
2022,15036 Ferrol,2530,0,0,24,1,20,10,10,42,118,82,719,10,20,1576,578,491,87,3108
2022,15054 Narón,1014,0,0,4,0,13,5,8,12,69,47,269,9,7,631,351,310,41,1365
2022,15058 Oleiros,1107,0,0,14,0,9,3,6,10,109,98,256,8,2,699,352,317,35,1459
2022,15073 Ribeira,1117,0,3,22,0,7,3,4,10,48,31,216,4,8,799,147,115,32,1264
2022,15078 Santiago de Compostela,3718,0,2,44,0,31,11,20,44,153,79,1303,16,28,2097,876,794,82,4594
2022,Provincia de LUGO,6336,1,3,124,0,62,12,50,86,272,175,1460,23,46,4259,1931,1771,160,8267
2022,27028 Lugo,2627,1,1,55,0,24,7,17,61,112,63,868,9,24,1472,995,945,50,3622
2022,Provincia de OURENSE,6854,0,9,124,0,97,24,73,114,511,305,1742,51,46,4160,2511,2217,294,9365
2022,32054 Ourense,3411,0,3,61,0,51,18,33,84,190,102,1108,28,18,1868,1090,952,138,4501
2022,Provincia de PONTEVEDRA,26554,5,11,472,0,226,46,180,305,1471,978,6694,287,251,16832,8035,7034,1001,34589
2022,36008 Cangas,822,0,1,19,0,7,3,4,5,27,18,186,7,3,567,330,282,48,1152
2022,36017 Estrada (A),274,0,0,8,0,3,2,1,1,6,5,43,6,1,206,157,148,9,431
2022,36024 Lalín,329,0,0,12,0,2,2,0,2,27,16,52,0,2,232,139,121,18,468
2022,36026 Marín,466,0,0,8,0,4,1,3,2,14,8,84,6,7,341,174,160,14,640
2022,36042 Ponteareas,679,0,1,20,0,3,0,3,4,82,55,126,2,5,436,197,177,20,876
2022,36038 Pontevedra,2223,0,0,26,0,26,3,23,20,105,63,699,6,42,1299,832,767,65,3055
2022,"36039 Porriño, O",530,0,2,4,0,5,1,4,3,57,29,95,3,6,355,205,192,13,735
2022,36045 Redondela,805,0,0,4,0,6,3,3,7,44,29,105,9,2,628,97,72,25,902
2022,36057 Vigo,10227,3,4,127,0,95,17,78,193,483,304,3288,182,79,5773,2229,1866,363,12456
2022,36060 Vilagarcía de Arousa,1504,0,0,19,0,12,6,6,23,54,37,426,8,9,953,359,321,38,1863
2022,MADRID (COMUNIDAD DE),338166,46,137,3162,14,2459,613,1846,12626,13754,9518,132920,7397,2984,162667,63758,57794,5964,401924
2022,Provincia de MADRID,338166,46,137,3162,14,2459,613,1846,12626,13754,9518,132920,7397,2984,162667,63758,57794,5964,401924
2022,28005 Alcalá de Henares,8108,1,6,85,0,55,16,39,210,363,163,2708,229,42,4409,2212,1919,293,10320
2022,28006 Alcobendas,4145,0,1,37,0,24,12,12,94,186,111,1241,238,31,2293,1038,965,73,5183
2022,28007 Alcorcón,6202,2,2,31,1,45,6,39,194,253,172,2567,98,30,2979,1567,1356,211,7769
2022,28009 Algete,676,0,0,1,0,5,1,4,9,61,42,163,10,3,424,207,192,15,883
2022,28013 Aranjuez,2367,0,2,15,0,12,0,12,41,93,63,715,44,16,1429,491,457,34,2858
2022,28014 Arganda del Rey,2547,0,1,53,2,13,1,12,92,108,59,755,24,13,1486,416,352,64,2963
2022,28015 Arroyomolinos,2475,0,1,16,0,13,3,10,36,68,58,1276,46,3,1016,314,276,38,2789
2022,28022 Boadilla del Monte,1752,0,0,17,0,20,3,17,26,150,143,471,11,3,1054,511,456,55,2263
2022,28040 Ciempozuelos,1216,1,2,22,0,14,2,12,32,73,45,255,25,7,785,165,130,35,1381
2022,28047 Collado Villalba,2512,0,0,46,1,29,6,23,80,143,102,739,17,16,1441,578,506,72,3090
2022,28045 Colmenar Viejo,1563,0,1,23,0,7,0,7,21,84,68,356,10,4,1057,364,340,24,1927
2022,28049 Coslada,2972,0,2,22,0,21,3,18,76,156,83,901,108,18,1668,615,556,59,3587
2022,28058 Fuenlabrada,5091,1,0,29,0,29,11,18,201,231,144,1656,228,49,2667,1118,1063,55,6209
2022,28061 Galapagar,1272,0,0,35,0,19,1,18,18,90,86,195,4,6,905,367,309,58,1639
2022,28065 Getafe,7131,0,1,27,0,51,12,39,281,234,158,2503,253,29,3752,1355,1259,96,8486
2022,28074 Leganés,7617,0,0,67,0,52,19,33,196,315,189,3266,217,57,3447,1424,1280,144,9041
2022,28079 Madrid,207969,26,86,1752,5,1436,375,1061,8917,7139,4890,91657,4462,2214,90275,34886,32003,2883,242855
2022,28080 Majadahonda,4045,0,1,47,0,31,0,31,52,223,146,1464,146,7,2074,538,482,56,4583
2022,28084 Mejorada del Campo,1126,0,0,16,0,10,1,9,15,45,26,200,29,4,807,240,198,42,1366
2022,28092 Móstoles,6369,2,3,49,1,62,25,37,253,351,265,1731,188,46,3683,2043,1845,198,8412
2022,28096 Navalcarnero,1166,0,2,10,0,8,3,5,27,82,62,240,40,14,743,334,287,47,1500
2022,28104 Paracuellos de Jarama,761,0,0,8,0,10,0,10,15,46,33,177,24,3,478,199,175,24,960
2022,28106 Parla,5626,1,2,42,1,47,11,36,381,198,112,1557,90,17,3290,658,613,45,6284
2022,28113 Pinto,2425,0,1,24,0,25,3,22,64,128,105,871,23,20,1269,473,415,58,2898
2022,28115 Pozuelo de Alarcón,2233,1,1,20,1,12,4,8,55,81,70,913,78,9,1062,333,305,28,2566
2022,28123 Rivas-Vaciamadrid,4580,1,1,68,0,20,3,17,154,236,154,1674,42,21,2363,849,772,77,5429
2022,28127 Rozas de Madrid (Las),3513,1,2,54,0,32,6,26,84,163,142,1255,43,14,1865,899,823,76,4412
2022,28130 San Fernando de Henares,1596,0,0,9,0,6,2,4,52,61,34,475,57,20,916,286,260,26,1882
2022,28134 San Sebastián de los Reyes,3475,0,0,23,0,31,9,22,74,156,99,1535,86,34,1536,726,673,53,4201
2022,28148 Torrejón de Ardoz,4759,7,9,55,0,47,21,26,113,121,74,1664,107,64,2572,880,810,70,5639
2022,28152 Torrelodones,893,0,1,13,0,4,2,2,30,75,66,286,6,1,477,273,227,46,1166
2022,28903 Tres Cantos,1150,0,0,22,0,8,4,4,35,65,50,426,8,1,585,326,310,16,1476
2022,28161 Valdemoro,3001,0,1,65,0,27,4,23,77,119,72,830,46,18,1818,749,643,106,3750
2022,28176 Villanueva de la Cañada,948,0,1,4,0,11,1,10,15,68,63,320,6,3,520,190,166,24,1138
2022,28181 Villaviciosa de Odón,1137,0,0,8,0,13,7,6,49,100,82,320,8,4,635,267,225,42,1404
2022,MURCIA (REGION DE),58746,8,51,1156,6,577,93,484,1999,5364,4001,15475,774,527,32809,9971,8651,1320,68717
2022,Provincia de MURCIA,58746,8,51,1156,6,577,93,484,1999,5364,4001,15475,774,527,32809,9971,8651,1320,68717
2022,30003 Águilas,1691,0,1,11,0,9,0,9,57,149,121,417,12,17,1018,241,188,53,1932
2022,30005 Alcantarilla,1285,0,2,33,0,17,4,13,39,60,50,322,34,25,753,354,303,51,1639
2022,30008 Alhama de Murcia,856,0,0,18,0,12,2,10,23,53,48,149,5,6,590,149,128,21,1005
2022,30015 Caravaca de la Cruz,713,0,0,17,0,6,2,4,7,76,60,134,9,6,458,175,157,18,888
2022,30016 Cartagena,7856,0,3,127,0,64,10,54,212,625,438,2328,89,59,4349,1520,1352,168,9376
2022,30019 Cieza,1276,0,0,24,0,19,2,17,24,97,81,249,13,6,844,186,160,26,1462
2022,30022 Jumilla,1203,0,0,29,0,12,2,10,30,123,85,237,4,5,763,152,136,16,1355
2022,30024 Lorca,2568,0,3,55,0,23,1,22,102,205,150,603,20,13,1544,449,412,37,3017
2022,30026 Mazarrón,1570,2,1,38,0,21,3,18,36,190,167,356,8,8,910,199,159,40,1769
2022,30027 Molina de Segura,2015,0,5,32,1,20,5,15,88,199,168,562,52,28,1028,529,496,33,2544
2022,30030 Murcia,20816,0,26,377,3,183,27,156,1016,1778,1190,6331,348,237,10517,3227,2782,445,24043
2022,30035 San Javier,2090,0,0,38,0,23,4,19,44,217,162,711,14,8,1035,300,273,27,2390
2022,30036 San Pedro del Pinatar,1252,0,1,18,0,15,4,11,23,130,100,412,5,4,644,162,145,17,1414
2022,30037 Torre-Pacheco,1409,0,1,22,1,21,2,19,34,194,95,250,20,6,860,220,183,37,1629
2022,30038 Torres de Cotillas (Las),840,0,0,15,0,6,0,6,20,78,65,158,7,11,545,139,110,29,979
2022,30039 Totana,1031,1,1,82,0,28,8,20,49,78,67,212,11,4,565,212,157,55,1243
2022,30041 La Unión,586,1,2,5,0,7,0,7,9,34,24,131,1,3,393,105,91,14,691
2022,30043 Yecla,819,0,0,15,0,9,1,8,7,92,83,125,10,7,554,179,156,23,998
2022,NAVARRA (COMUNIDAD FORAL DE),27910,3,21,404,2,321,76,245,422,1464,985,8108,132,147,16886,5499,4816,683,33409
2022,Provincia de NAVARRA,27910,3,21,404,2,321,76,245,422,1464,985,8108,132,147,16886,5499,4816,683,33409
2022,31060 Burlada/Burlata,555,0,1,7,0,11,4,7,8,22,17,107,1,3,395,118,100,18,673
2022,31201 Pamplona/Iruña,13004,0,4,126,0,154,34,120,299,445,284,5257,46,83,6590,1826,1590,236,14830
2022,31232 Tudela,2162,2,5,36,0,23,3,20,39,152,112,539,11,16,1339,243,213,30,2405
2022,31086 Valle de Egüés/Eguesibar,476,0,0,6,0,5,1,4,1,53,38,87,3,0,321,158,130,28,634
2022,PAÍS VASCO,80849,8,63,1534,4,756,235,521,2201,7581,5113,29230,718,623,38131,20907,18861,2046,101756
2022,Provincia de ARABA/ÁLAVA,10479,0,3,228,0,120,30,90,114,830,568,3850,56,105,5173,3561,3186,375,14040
2022,01059 Vitoria-Gasteiz,7879,0,2,176,0,98,26,72,98,469,298,3295,28,89,3624,2765,2489,276,10644
2022,Provincia de GIPUZKOA,22948,3,30,552,1,258,82,176,399,2771,1675,6378,228,284,12044,6069,5572,497,29017
2022,20055 Arrasate/Mondragón,428,0,1,7,0,5,0,5,2,46,17,107,4,5,251,221,210,11,649
2022,20069 Donostia/San Sebastián,6588,1,13,207,1,85,22,63,181,627,424,2176,40,68,3189,1454,1322,132,8042
2022,20030 Eibar,1085,0,0,27,0,13,7,6,13,140,68,264,8,16,604,258,232,26,1343
2022,20067 Errenteria,1086,0,1,21,0,7,2,5,25,90,69,262,15,22,643,349,331,18,1435
2022,20040 Hernani,640,0,0,11,0,10,3,7,4,86,45,175,13,3,338,124,104,20,764
2022,20045 Irun,3066,1,8,64,0,43,18,25,71,253,149,842,45,60,1679,724,667,57,3790
2022,20079 Zarautz,660,0,0,22,0,4,3,1,5,63,32,230,5,3,328,225,219,6,885
2022,Provincia de BIZKAIA,47422,5,30,754,3,378,123,255,1688,3980,2870,19002,434,234,20914,11277,10103,1174,58699
2022,48013 Barakaldo,4582,2,3,55,0,35,8,27,145,327,233,1640,54,22,2299,865,770,95,5447
