Fecha,Lugar,1.-Homicidios dolosos y asesinatos consumados,2.-Homicidios dolosos y asesinatos en grado tentativa,3.-Delitos graves y menos graves de lesiones y riña tumultuaria,4.-Secuestro,5. Delitos contra la libertad sexual,5.1.-Agresión sexual con penetración,5.2.-Resto de delitos contra la libertad sexual,6.-Robos con violencia e intimidación,"7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",7.1.-Robos con fuerza en domicilios,8.-Hurtos,9.-Sustracciones de vehículos,10.-Tráfico de drogas,11. Resto de criminalidad convencional,III. TOTAL INFRACCIONES PENALES
2019,ANDALUCÍA,0.00974538401566868,0.0187776911521421,0.411088820856073,0.00368423054250889,0.299016904675883,0.0310188442449942,0.267998060430889,0.872806100135009,2.66869022038829,1.82452604156763,10.8623001007815,0.777610336762441,0.510681891650345,23.9678212173649,40.4022228983247
2019,Provincia de ALMERÍA,0.0125554532518624,0.0223208057810887,0.503613180435814,0.00418515108395413,0.383638849362462,0.0516168633687676,0.332021985993694,0.751932144750426,3.07050584526101,2.37995591640858,8.5432884127117,0.516168633687676,0.629167712954438,24.1078652939371,38.5452414832175
2019,04013 Almería,0.0201477839956078,0.00503694599890195,0.448288193902273,0,0.357623165922038,0.0302216759934117,0.327401489928627,0.916724171800154,1.99966756156407,1.49597296167388,10.9452836556139,0.836133035817723,0.695098547848469,24.6860723406184,40.9100754030816
2019,04902 Ejido (El),0,0.0358877431394598,0.586166471277843,0,0.406727755580544,0.059812905232433,0.346914850348111,0.897193578486494,3.33756011196976,2.10541426418164,8.15848027370385,0.837380673254061,0.729717443835682,26.1502021676197,41.1393162188674
2019,04066 Níjar,0.0326125949841829,0.0326125949841829,0.913152659557121,0,0.619639304699475,0.130450379936732,0.489188924762743,0.684864494667841,4.04396177803868,3.48954766330757,8.5771124808401,0.0978377849525487,0.423963734794378,33.3626846688191,48.7884420963376
2019,04079 Roquetas de Mar,0.0103305785123967,0.0103305785123967,0.723140495867769,0,0.578512396694215,0.0929752066115702,0.485537190082645,1.47727272727273,2.90289256198347,2.36570247933884,13.3884297520661,0.506198347107438,0.878099173553719,34.896694214876,55.3719008264463
2019,Provincia de CÁDIZ,0.00886985900955929,0.0241905245715253,0.513645471735388,0.00161270163810169,0.289479944039253,0.0306413311239321,0.258838612915321,0.670883881450303,1.79251787075003,1.18372300236664,10.1463123561168,1.05631957295661,0.877309691127319,25.5395494917974,40.9206913651923
2019,11004 Algeciras,0.00819961133842256,0.073796502045803,0.63956968439696,0,0.409980566921128,0.0491976680305354,0.360782898890593,1.05774986265651,1.97610633255984,1.40213353887026,9.46235148453963,1.40213353887026,2.89446280246316,28.6330427937716,46.5573931795633
2019,11006 Arcos de la Frontera,0,0,0.325732899022801,0,0.162866449511401,0.0325732899022801,0.130293159609121,0.228013029315961,2.50814332247557,1.88925081433225,4.07166123778502,0.293159609120521,0.325732899022801,14.071661237785,21.9869706840391
2019,11012 Cádiz,0,0.0258560507468089,0.689494686581572,0,0.327509976126247,0.0258560507468089,0.301653925379438,0.534358382100718,1.52550699406173,0.542977065682988,15.1947391555414,1.68064329854258,0.603307850758875,24.899376869177,45.4807932636369
2019,11015 Chiclana de la Frontera,0.0118358602895051,0.0118358602895051,0.39058338955367,0.0118358602895051,0.213045485211093,0.0118358602895051,0.201209624921587,0.260388926369113,3.07732367527134,2.61572512398064,8.47447596728568,1.13624258779249,0.41425511013268,22.4289552486122,36.4307779710968
2019,11020 Jerez de la Frontera,0.00940074923971441,0.0141011238595716,0.451235963506291,0,0.282022477191432,0.0282022477191432,0.253820229472289,1.16099253110473,1.44301500829616,0.949475673211155,12.8931275822683,1.06698503870759,0.686254694499152,28.8226971689644,46.8298323376373
2019,11022 Línea de la Concepción (La),0.0158360650545552,0.0950163903273315,0.791803252727762,0,0.380065561309326,0.063344260218221,0.316721301091105,0.696786862400431,0.538426211854878,0.30088523603655,7.06288501433164,1.09268848876431,1.0610163586552,30.4527530999097,42.1872773053352
2019,11027 Puerto de Santa María (El),0,0,0.418528363780329,0,0.373282054182456,0,0.373282054182456,0.746564108364912,1.93427973530909,1.02935354335162,13.8114360047509,1.30083140093886,0.565578869973418,28.4599287370624,47.6104292743623
2019,11028 Puerto Real,0,0,0.312297307036299,0,0.192182958176184,0,0.192182958176184,0.336320176808322,2.04194393062195,1.48941792586542,8.48007302952411,1.17712061882913,0.24022869772023,25.2960818699402,38.0762485886564
2019,11031 San Fernando,0.0105286431737542,0.0105286431737542,0.389559797428905,0,0.294802008865118,0.0421145726950168,0.252687436170101,0.72647637898904,1.2634371808505,0.715947735815286,8.85458890912728,0.968635171985386,0.168458290780067,25.8899335642616,38.5769485886354
2019,11033 San Roque,0.032032801588827,0,0.512524825421231,0,0.288295214299443,0.0640656031776539,0.224229611121789,0.480492023832404,2.81888653981677,1.85790249215196,7.59177397655199,0.608623230187712,0.864885642898328,36.9658530335063,50.163367288103
2019,11032 Sanlúcar de Barrameda,0.0291188631995807,0.043678294799371,0.291188631995807,0,0.160153747597694,0.0145594315997903,0.145594315997903,0.800768737988469,1.49962145477841,0.917244190786792,10.628385067847,1.79081008677421,1.29578941238134,22.7709510220721,39.3104653194339
2019,Provincia de CÓRDOBA,0.00894021423307649,0.0140489080805488,0.259266212759218,0.00255434692373614,0.261820559682955,0.0268206426992295,0.234999916983725,0.625814996315355,1.84040695855189,1.14562459529566,8.02448086091709,0.367825957018004,0.371657477403609,20.4398840837366,32.2167005756221
