Fecha,Lugar,I. CRIMINALIDAD CONVENCIONAL,1. Homicidios dolosos y asesinatos consumados,2. Homicidios dolosos y asesinatos en grado tentativa,3. Delitos graves y menos graves de lesiones y riña tumultuaria,4. Secuestro,5. Delitos contra la libertad sexual,5.1.-Agresión sexual con penetración,5.2.-Resto de delitos contra la libertad sexual,6. Robos con violencia e intimidación,"7. Robos con fuerza en domicilios, establecimientos y otras instalaciones",7.1.-Robos con fuerza en domicilios,8. Hurtos,9. Sustracciones de vehículos,10. Tráfico de drogas,11. Resto de criminalidad convencional,II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),12.-Estafas informáticas,13.-Otros ciberdelitos,III. TOTAL INFRACCIONES PENALES
2023,23055 Linares,1239,0,3,10,0,5,3,2,25,65,38,362,10,32,727,412,372,40,1651
2023,23060 Martos,613,0,0,23,0,10,0,10,11,43,28,163,3,1,359,295,279,16,908
2023,23092 Úbeda,955,0,1,8,0,6,2,4,9,70,35,282,12,8,559,297,275,22,1252
2023,Provincia de MÁLAGA,81032,15,56,1034,16,758,153,605,1914,4632,3407,26834,1904,1249,42620,17993,16241,1752,99025
2023,29007 Alhaurín de la Torre,1062,0,0,11,1,10,0,10,12,74,64,186,25,18,725,373,350,23,1435
2023,29008 Alhaurín el Grande,761,0,0,16,0,3,0,3,14,85,73,112,7,18,506,195,187,8,956
2023,29015 Antequera,1142,1,1,17,0,7,1,6,23,76,55,289,23,9,696,428,391,37,1570
2023,29025 Benalmádena,3561,1,1,41,2,37,5,32,60,182,105,1028,92,63,2054,986,863,123,4547
2023,29038 Cártama,914,0,1,17,0,5,1,4,16,58,46,119,12,10,676,186,170,16,1100
2023,29042 Coín,757,0,2,9,0,10,2,8,16,65,56,132,12,8,503,157,142,15,914
2023,29051 Estepona,3619,1,2,43,3,43,9,34,47,286,208,859,104,60,2171,924,816,108,4543
2023,29054 Fuengirola,5876,1,4,55,1,49,11,38,186,221,114,2489,140,72,2658,733,659,74,6609
2023,29067 Málaga,28204,4,18,328,5,311,59,252,800,1047,661,11790,702,512,12687,6367,5709,658,34571
2023,29069 Marbella,11844,3,5,123,1,95,32,63,284,817,629,3623,355,146,6392,1794,1588,206,13638
2023,29070 Mijas,4594,0,4,55,1,31,4,27,100,383,347,1118,108,90,2704,1308,1235,73,5902
2023,29075 Nerja,1069,1,2,54,0,12,2,10,44,97,84,320,2,11,526,185,175,10,1254
2023,29082 Rincón de la Victoria,1427,0,1,19,2,16,2,14,24,91,73,358,28,9,879,513,474,39,1940
2023,29084 Ronda,997,0,1,12,0,4,0,4,15,63,35,337,16,6,543,307,257,50,1304
2023,29901 Torremolinos,4379,2,3,58,0,42,8,34,99,131,81,1643,77,93,2231,1014,898,116,5393
2023,29091 Torrox,791,0,1,18,0,6,3,3,9,76,60,199,5,8,469,130,126,4,921
2023,29094 Vélez-Málaga,3918,1,6,31,0,29,5,24,97,314,235,1282,109,39,2010,925,842,83,4843
2023,Provincia de SEVILLA,83899,15,84,1354,10,691,138,553,2639,5130,3092,25799,1686,618,45873,18961,17022,1939,102860
2023,41004 Alcalá de Guadaíra,3225,0,3,25,0,26,6,20,59,222,147,901,85,32,1872,811,717,94,4036
2023,41017 Bormujos,603,0,1,11,0,5,1,4,7,83,50,139,2,6,349,110,86,24,713
2023,41021 Camas,1121,0,1,10,0,13,1,12,15,52,26,275,39,4,712,353,331,22,1474
2023,41024 Carmona,1452,0,1,41,0,6,0,6,13,127,88,256,12,5,991,188,170,18,1640
2023,41034 Coria del Río,1320,0,1,11,0,8,1,7,28,112,80,285,31,15,829,305,268,37,1625
2023,41038 Dos Hermanas,5521,0,13,68,2,35,6,29,100,348,215,1394,51,71,3439,1501,1329,172,7022
2023,41039 Écija,1335,0,2,12,0,15,4,11,32,101,51,362,28,7,776,270,249,21,1605
2023,41053 Lebrija,737,0,1,39,0,11,0,11,5,24,17,186,4,12,455,307,269,38,1044
2023,41058 Mairena del Alcor,569,0,0,20,0,9,3,6,4,80,46,95,10,6,345,217,202,15,786
2023,41059 Mairena del Aljarafe,1697,0,0,30,0,7,1,6,28,198,140,446,27,4,957,548,502,46,2245
2023,41065 Morón de la Frontera,665,1,1,14,0,8,1,7,11,38,32,158,4,10,420,260,249,11,925
2023,41069 Palacios y Villafranca (Los),1098,0,4,40,0,3,0,3,36,78,50,286,6,14,631,406,373,33,1504
2023,41081 Rinconada (La),1112,1,0,58,0,9,4,5,21,70,28,206,36,6,705,176,142,34,1288
2023,41086 San Juan de Aznalfarache,1345,0,0,15,1,12,1,11,22,43,18,523,19,12,698,245,226,19,1590
2023,41091 Sevilla,44628,6,40,307,4,368,76,292,1995,2104,1059,17390,1176,269,20969,9132,8242,890,53760
2023,41093 Tomares,406,0,0,7,0,3,0,3,10,60,38,115,2,2,207,132,116,16,538
2023,41095 Utrera,1809,2,0,94,1,22,4,18,37,105,76,497,8,25,1018,568,501,67,2377
2023,ARAGÓN,38680,9,38,677,2,464,92,372,1076,2757,1955,10651,318,552,22136,12185,10891,1294,50865
2023,Provincia de HUESCA,5874,1,6,116,1,98,14,84,84,458,332,1464,39,100,3507,2113,1876,237,7987
2023,22125 Huesca,1380,0,0,47,0,22,5,17,34,60,40,440,16,44,717,419,381,38,1799
2023,Provincia de TERUEL,2690,1,0,71,0,38,10,28,13,229,171,509,12,26,1791,1289,1154,135,3979
2023,44216 Teruel,681,0,0,24,0,12,5,7,6,39,35,167,5,13,415,276,254,22,957
2023,Provincia de ZARAGOZA,30116,7,32,490,1,328,68,260,979,2070,1452,8678,267,426,16838,8783,7861,922,38899
2023,50297 Zaragoza,21037,3,24,319,0,226,54,172,917,1174,800,7102,187,363,10722,5635,5067,568,26672
2023,ASTURIAS (PRINCIPADO DE),25240,6,15,442,0,298,67,231,424,1574,990,7681,259,190,14351,8648,7897,751,33888
2023,Provincia de ASTURIAS,25240,6,15,442,0,298,67,231,424,1574,990,7681,259,190,14351,8648,7897,751,33888
2023,33004 Avilés,2024,0,2,23,0,16,2,14,45,189,74,644,27,20,1058,476,444,32,2500
2023,33016 Castrillón,370,0,0,7,0,3,0,3,1,23,17,102,3,2,229,223,198,25,593
2023,33024 Gijón,7179,2,5,124,0,102,35,67,165,393,243,2655,65,35,3633,2487,2337,150,9666
2023,33031 Langreo,1238,0,1,21,0,14,7,7,23,90,58,202,33,11,843,292,275,17,1530
2023,33037 Mieres,939,1,3,12,0,6,0,6,19,57,40,214,15,6,606,222,202,20,1161
2023,33044 Oviedo,5446,2,1,111,0,74,14,60,112,308,200,1851,45,49,2893,2045,1838,207,7491
2023,33066 Siero,1524,0,1,22,0,5,2,3,14,112,72,564,12,7,787,363,321,42,1887
2023,BALEARS (ILLES),67024,8,42,1300,4,990,156,834,1519,2688,1937,23009,1832,776,34856,11485,10299,1186,78509
2023,Provincia de BALEARES,67024,8,42,1300,4,990,156,834,1519,2688,1937,23009,1832,776,34856,11485,10299,1186,78509
2023,07026 Eivissa,3882,0,6,64,0,39,9,30,95,118,57,1422,72,120,1946,662,634,28,4544
2023,07046 Sant Antoni de Portmany,2150,1,3,71,0,42,9,33,67,74,56,470,130,76,1216,206,185,21,2356
2023,07048 Sant Josep de sa Talaia,2702,0,3,63,0,41,7,34,81,131,108,845,146,83,1309,252,238,14,2954
2023,07054 Santa Eulària des Riu,1881,0,0,37,0,29,2,27,29,122,97,391,89,26,1158,261,236,25,2142
2023,07003 Alcudia,1462,0,0,41,0,28,7,21,29,92,51,651,3,2,616,62,54,8,1524
2023,07011 Calvià,4303,0,3,101,0,78,19,59,119,188,165,1456,33,102,2223,588,522,66,4891
2023,07027 Inca,1207,0,0,41,0,33,2,31,22,74,57,219,24,3,791,207,174,33,1414
2023,07031 Llucmajor,1901,1,0,53,0,43,3,40,39,100,80,543,20,11,1091,453,398,55,2354
2023,07033 Manacor,1758,1,4,33,0,35,6,29,26,143,89,453,34,14,1015,431,393,38,2189
2023,07036 Marratxí,1242,0,0,21,0,17,2,15,4,40,31,366,23,17,754,337,302,35,1579
2023,07040 Palma,29397,3,12,348,3,366,49,317,875,604,344,12532,1025,212,13417,5525,5015,510,34922
2023,07015 Ciutadella de Menorca,1487,0,3,29,0,15,4,11,16,91,56,425,43,8,857,361,322,39,1848
2023,07032 Maó-Mahón,1253,0,3,25,0,21,5,16,10,23,10,241,17,27,886,251,238,13,1504
2023,CANARIAS,86551,17,60,1383,6,1097,220,877,1858,3396,2120,26245,1451,764,50274,17671,15752,1919,104222
2023,Provincia de PALMAS (LAS),46283,6,32,745,3,618,123,495,996,1606,998,13243,744,404,27886,10343,9152,1191,56626
2023,35014 Oliva (La),1639,0,1,32,0,12,1,11,36,75,64,656,7,6,814,258,235,23,1897
2023,35015 Pájara,1087,0,1,43,0,13,1,12,30,28,14,344,6,8,614,149,132,17,1236
2023,35017 Puerto del Rosario,2036,0,1,45,0,23,0,23,38,94,35,480,52,19,1284,603,500,103,2639
2023,35002 Agüimes,1045,0,0,7,0,12,2,10,10,59,23,200,6,5,746,232,219,13,1277
2023,35006 Arucas,825,0,0,16,0,15,2,13,5,23,13,160,3,0,603,390,355,35,1215
2023,35009 Gáldar,665,0,1,13,0,8,2,6,8,11,9,105,0,4,515,214,206,8,879
2023,35011 Ingenio,760,0,2,5,0,14,2,12,7,17,11,134,4,1,576,237,221,16,997
2023,35012 Mogán,1727,0,0,21,0,13,1,12,24,65,47,688,20,5,891,107,103,4,1834
2023,35016 Palmas de Gran Canaria (Las),16012,2,11,195,2,203,54,149,477,531,350,5031,315,179,9066,4160,3649,511,20172
2023,35019 San Bartolomé de Tirajana,4219,0,2,62,0,54,11,43,108,102,42,1863,85,60,1883,313,278,35,4532
2023,35022 Santa Lucía de Tirajana,2517,0,2,53,0,36,1,35,47,53,43,622,15,19,1670,369,310,59,2886
2023,35026 Telde,4307,0,1,41,0,53,15,38,48,153,104,820,168,26,2997,1126,937,189,5433
2023,35004 Arrecife,2273,0,5,54,1,49,17,32,61,87,34,477,27,31,1481,199,185,14,2472
2023,35024 Teguise,549,1,0,16,0,12,3,9,5,29,14,93,1,10,382,171,161,10,720
2023,35028 Tías,1262,1,2,27,0,17,1,16,38,40,21,472,4,5,656,233,218,15,1495
2023,Provincia de SANTA CRUZ DE TENERIFE,40268,11,28,638,3,479,97,382,862,1790,1122,13002,707,360,22388,7328,6600,728,47596
2023,38024 Llanos de Aridane (Los),632,0,0,16,0,5,1,4,8,44,7,115,2,4,438,25,20,5,657
2023,38001 Adeje,4571,3,5,69,1,43,13,30,125,206,137,2130,108,66,1815,383,334,49,4954
2023,38006 Arona,6097,2,7,103,0,57,17,40,251,230,137,2540,132,90,2685,561,492,69,6658
2023,38011 Candelaria,542,0,1,17,0,8,4,4,3,32,18,96,8,3,374,283,263,20,825
2023,38017 Granadilla de Abona,2375,0,0,35,0,30,0,30,31,102,63,675,59,15,1428,483,449,34,2858
2023,38019 Guía de Isora,978,0,0,17,0,13,3,10,6,43,24,272,8,2,617,202,175,27,1180
2023,38020 Güímar,597,0,0,16,0,8,1,7,5,29,19,75,6,2,456,133,123,10,730
2023,38022 Icod de los Vinos,408,0,0,9,0,7,0,7,4,48,41,72,1,2,265,39,30,9,447
2023,38026 Orotava (La),1233,0,1,17,0,23,2,21,10,54,37,505,4,2,617,127,106,21,1360
2023,38028 Puerto de la Cruz,2000,0,0,22,0,24,6,18,52,83,45,907,28,12,872,259,230,29,2259
2023,38031 Realejos (Los),673,0,1,3,1,10,3,7,4,70,60,135,4,4,441,248,233,15,921
2023,38023 San Cristóbal de La Laguna,5056,2,7,63,0,56,11,45,124,173,109,1371,121,49,3090,1489,1362,127,6545
2023,38035 San Miguel de Abona,1299,0,0,21,0,11,3,8,22,105,68,386,39,4,711,334,307,27,1633
2023,38038 Santa Cruz de Tenerife,7591,0,2,104,1,100,16,84,172,172,98,2453,125,66,4396,1710,1547,163,9301
2023,38043 Tacoronte,607,0,0,7,0,6,0,6,14,32,17,122,9,2,415,71,62,9,678
2023,CANTABRIA,18244,0,10,374,0,157,34,123,255,1783,1291,4831,116,114,10604,5968,5428,540,24212
2023,Provincia de CANTABRIA,18244,0,10,374,0,157,34,123,255,1783,1291,4831,116,114,10604,5968,5428,540,24212
2023,39016 Camargo,1114,0,1,19,0,4,1,3,7,89,65,456,4,1,533,330,309,21,1444
2023,39020 Castro-Urdiales,1262,0,0,25,0,13,3,10,17,105,92,315,4,8,775,405,376,29,1667
2023,39052 Piélagos,506,0,0,14,0,4,1,3,2,77,64,76,5,0,328,300,276,24,806
2023,39075 Santander,6012,0,3,123,0,56,16,40,108,404,298,2222,59,56,2981,1956,1762,194,7968
2023,39087 Torrelavega,1711,0,2,42,0,12,4,8,44,142,79,409,17,15,1028,465,409,56,2176
2023,CASTILLA Y LEON,64278,10,48,1023,0,624,141,483,817,4169,2786,17611,485,492,38999,25546,22722,2824,89824
2023,Provincia de ÁVILA,4396,1,4,96,0,40,14,26,26,353,269,784,28,39,3025,1839,1684,155,6235
2023,05019 Ávila,1140,1,0,17,0,15,8,7,5,58,31,313,13,5,713,700,661,39,1840
2023,Provincia de BURGOS,10410,1,3,160,0,97,22,75,183,877,588,2828,92,82,6087,3560,3205,355,13970
2023,09018 Aranda de Duero,1214,0,0,14,0,17,2,15,21,53,38,314,6,2,787,375,344,31,1589
2023,09059 Burgos,4544,0,2,56,0,48,17,31,129,263,146,1709,55,46,2236,1758,1592,166,6302
2023,09219 Miranda de Ebro,1135,1,1,24,0,7,2,5,9,105,78,239,17,9,723,288,268,20,1423
2023,Provincia de LEÓN,12473,3,11,175,0,118,25,93,187,856,485,3496,86,60,7481,4354,3858,496,16827
2023,24089 León,4991,1,3,65,0,45,9,36,117,304,87,2012,44,17,2383,1465,1324,141,6456
2023,24115 Ponferrada,1802,0,5,19,0,20,5,15,27,140,117,489,10,10,1082,673,588,85,2475
2023,24142 San Andrés del Rabanedo,695,0,0,2,0,11,3,8,13,40,22,172,6,3,448,388,346,42,1083
2023,Provincia de PALENCIA,3477,0,4,60,0,27,3,24,43,146,109,780,23,55,2339,1438,1324,114,4915
2023,34120 Palencia,1652,0,3,31,0,14,3,11,38,56,48,488,17,21,984,578,553,25,2230
2023,Provincia de SALAMANCA,8894,2,3,135,0,105,27,78,124,434,295,3038,64,67,4922,3801,3221,580,12695
2023,37274 Salamanca,5253,0,2,61,0,56,17,39,104,227,159,2112,42,37,2612,1837,1495,342,7090
2023,Provincia de SEGOVIA,4095,0,1,63,0,45,10,35,31,299,224,909,37,45,2665,1855,1655,200,5950
2023,40194 Segovia,1359,0,1,13,0,19,5,14,23,37,28,460,8,23,775,478,456,22,1837
2023,Provincia de SORIA,2488,0,4,34,0,30,8,22,21,194,132,516,16,29,1644,1227,1120,107,3715
2023,42173 Soria,1177,0,2,15,0,19,7,12,12,61,44,303,8,21,736,682,623,59,1859
2023,Provincia de VALLADOLID,13981,2,16,227,0,124,29,95,182,734,488,4306,111,59,8220,6059,5393,666,20040
2023,47010 Arroyo de la Encomienda,1054,0,0,12,0,7,0,7,5,39,27,579,6,1,405,400,351,49,1454
2023,47076 Laguna de Duero,596,0,1,9,0,8,1,7,4,15,8,155,1,2,401,398,323,75,994
2023,47085 Medina del Campo,466,0,1,14,0,5,1,4,6,22,18,105,3,0,310,184,170,14,650
2023,47186 Valladolid,7768,2,13,111,0,85,22,63,148,338,214,2739,74,44,4214,2957,2676,281,10725
2023,Provincia de ZAMORA,4064,1,2,73,0,38,3,35,20,276,196,954,28,56,2616,1413,1262,151,5477
2023,49275 Zamora,1512,0,0,14,0,14,3,11,8,83,67,440,18,23,912,540,500,40,2052
2023,CASTILLA - LA MANCHA,64252,15,45,980,3,649,133,516,926,5034,3588,14785,645,595,40575,19456,17335,2121,83708
2023,Provincia de ALBACETE,12002,5,7,172,0,124,31,93,211,851,636,3771,122,96,6643,3616,3229,387,15618
2023,02003 Albacete,6541,3,0,77,0,72,22,50,135,303,218,2614,67,33,3237,1837,1670,167,8378
2023,02009 Almansa,511,0,0,8,0,6,0,6,3,57,40,122,10,1,304,187,161,26,698
2023,02037 Hellín,1180,1,0,32,0,10,3,7,36,166,124,209,6,8,712,241,222,19,1421
2023,02081 Villarrobledo,851,0,4,15,0,6,1,5,16,52,33,300,2,23,433,283,250,33,1134
2023,Provincia de CIUDAD REAL,12156,3,11,202,1,134,27,107,191,826,585,2931,88,122,7647,3542,3190,352,15698
2023,13005 Alcázar de San Juan,793,0,1,15,0,9,1,8,16,38,26,212,14,6,482,326,299,27,1119
2023,13034 Ciudad Real,2394,0,2,19,0,35,12,23,55,137,85,967,26,17,1136,785,722,63,3179
2023,13071 Puertollano,1455,0,2,22,1,11,2,9,55,74,51,319,18,20,933,384,349,35,1839
2023,13082 Tomelloso,925,0,1,27,0,12,0,12,19,45,36,196,1,15,609,166,156,10,1091
2023,13087 Valdepeñas,592,1,0,9,0,6,1,5,6,30,23,134,3,8,395,105,92,13,697
2023,Provincia de CUENCA,5687,3,3,110,1,44,7,37,49,460,325,1159,24,49,3785,1707,1536,171,7394
2023,16078 Cuenca,2091,0,2,38,0,13,4,9,24,126,69,557,9,9,1313,652,592,60,2743
2023,Provincia de GUADALAJARA,9274,1,6,119,0,91,18,73,131,674,462,1905,128,62,6157,3399,3096,303,12673
2023,19046 Azuqueca de Henares,1614,0,2,7,0,26,5,21,33,71,39,317,25,7,1126,497,445,52,2111
2023,19130 Guadalajara,2988,0,1,41,0,28,9,19,63,157,84,873,40,27,1758,986,936,50,3974
2023,Provincia de TOLEDO,25133,3,18,377,1,256,50,206,344,2223,1580,5019,283,266,16343,7192,6284,908,32325
2023,45081 Illescas,1500,0,0,17,0,15,2,13,30,105,56,380,31,9,913,301,238,63,1801
2023,45161 Seseña,1277,0,2,20,0,14,2,12,12,49,37,231,12,9,928,394,339,55,1671
2023,45165 Talavera de la Reina,2639,0,2,39,0,31,8,23,52,134,78,847,36,42,1456,421,387,34,3060
2023,45168 Toledo,2851,1,4,28,0,24,7,17,42,166,118,986,38,13,1549,673,627,46,3524
2023,CATALUÑA,433959,71,239,4036,11,4217,1588,2629,25421,27372,18485,170164,8466,4368,189594,76213,73994,2219,510172
2023,Provincia de BARCELONA,337739,46,169,2813,9,3102,1178,1924,22792,18504,12042,141789,6986,3216,138313,54959,53494,1465,392698
2023,08015 Badalona,11870,3,10,133,1,109,37,72,1373,542,344,3970,234,75,5420,2298,2232,66,14168
2023,08252 Barberà del Vallès,1480,0,2,12,1,16,7,9,37,119,65,457,49,5,782,220,214,6,1700
2023,08019 Barcelona,166605,12,43,947,3,1225,442,783,13677,7554,4909,85652,3170,1711,52611,19561,19082,479,186166
2023,08051 Castellar del Vallès,324,0,0,0,0,9,5,4,13,21,15,55,14,3,209,173,165,8,497
2023,08056 Castelldefels,2813,0,0,30,0,41,17,24,74,218,188,1043,69,21,1317,607,584,23,3420
2023,08266 Cerdanyola del Vallès,1606,0,1,23,0,21,9,12,56,143,98,421,37,21,883,499,481,18,2105
2023,08073 Cornellà de Llobregat,4536,2,3,59,0,64,21,43,407,190,94,1604,164,34,2009,994,973,21,5530
2023,08076 Esparreguera,388,0,0,13,0,8,5,3,8,22,13,83,11,4,239,117,110,7,505
2023,08077 Esplugues de Llobregat,2654,0,0,19,0,13,4,9,159,133,87,1242,83,7,998,503,488,15,3157
2023,08086 Les Franqueses del Vallès,612,0,1,8,0,9,3,6,32,52,21,107,16,3,384,108,103,5,720
2023,08089 Gavà,1883,0,0,13,0,17,6,11,39,102,64,687,54,7,964,558,548,10,2441
2023,08096 Granollers,2777,0,5,36,0,36,15,21,201,153,87,809,49,6,1482,438,427,11,3215
2023,08101 Hospitalet de Llobregat (L'),18922,3,16,175,1,190,86,104,1911,689,386,6939,334,99,8565,1258,1225,33,20180
2023,08102 Igualada,1534,0,1,22,0,34,16,18,48,135,97,478,41,10,765,489,468,21,2023
2023,08112 Manlleu,277,0,0,6,0,4,2,2,10,24,14,55,3,8,167,153,151,2,430
2023,08113 Manresa,3642,1,2,72,0,56,27,29,171,275,160,1108,47,14,1896,985,960,25,4627
2023,08114 Martorell,1232,0,0,14,0,11,7,4,56,71,47,423,23,14,620,290,287,3,1522
2023,08118 Masnou (El),555,0,0,13,0,10,4,6,23,39,30,173,24,4,269,239,233,6,794
2023,08121 Mataró,7497,0,5,105,1,67,21,46,642,325,194,2287,204,56,3805,1397,1362,35,8894
2023,08123 Molins de Rei,822,0,0,12,0,10,2,8,37,102,61,229,37,3,392,231,222,9,1053
2023,08124 Mollet del Vallès,2266,0,1,19,0,23,10,13,65,111,72,568,42,12,1425,178,173,5,2444
2023,08125 Montcada i Reixac,2363,0,1,28,0,12,5,7,86,147,79,520,40,5,1524,333,329,4,2696
2023,08147 Olesa de Montserrat,340,0,1,9,0,9,3,6,6,33,20,78,11,0,193,123,118,5,463
2023,08163 Pineda de Mar,1131,0,3,10,0,19,8,11,32,67,52,361,18,7,614,369,359,10,1500
