Fecha,Lugar,1.-Homicidios dolosos y asesinatos consumados,2.-Homicidios dolosos y asesinatos en grado tentativa,3.-Delitos graves y menos graves de lesiones y riña tumultuaria,4.-Secuestro,5. Delitos contra la libertad sexual,5.1.-Agresión sexual con penetración,5.2.-Resto de delitos contra la libertad sexual,6.-Robos con violencia e intimidación,"7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",7.1.-Robos con fuerza en domicilios,8.-Hurtos,9.-Sustracciones de vehículos,10.-Tráfico de drogas,III. TOTAL INFRACCIONES PENALES
2016-03-31,ANDALUCÍA,0.0019074625538277,0.0053647384326404,0.0767753677915649,0.000357649228842694,0.0495940263995202,0.00429179074611232,0.0453022356534079,0.218762111642114,0.843456098020686,0.580941564050149,3.15422776557333,0.247493266359144,0.0814248077665199,9.60192806314941
2016-03-31,Provincia de ALMERÍA,0.00567942217558786,0.00425956663169089,0.119267865687345,0,0.0596339328436725,0.00709927771948482,0.0525346551241877,0.231436453655205,1.32614507799976,1.09186891325677,2.67358798915798,0.269772553340423,0.0610537883875694,10.8633147663557
2016-03-31,04013 Almería,0,0.0154229750918952,0.169652726010848,0,0.0616919003675809,0,0.0616919003675809,0.272472559956816,0.992211397578593,0.740302804410971,3.45988741228183,0.508958178032543,0.0771148754594761,11.7008971030512
2016-03-31,04902 Ejido (El),0.0112673517216513,0,0.157742924103119,0,0.0450694068866054,0,0.0450694068866054,0.214079682711376,1.23940868938165,1.05913106183523,2.5464214890932,0.101406165494862,0.033802055164954,10.9631332251668
2016-03-31,04079 Roquetas de Mar,0,0,0.152231827325613,0,0.0761159136628065,0.0326211058554885,0.043494807807318,0.598053607350623,1.75066601424455,1.41358125373784,4.65394443538303,0.250095144892079,0.0978633175664655,16.3757951394552
2016-03-31,Provincia de CÁDIZ,0,0.00806523809792651,0.0782328095498871,0.0016130476195853,0.0572631904952782,0.00725871428813386,0.0500044762071444,0.172596095295627,0.689577857372717,0.477462095397249,3.12366671532694,0.294381190574318,0.150819952431226,9.71538581276227
2016-03-31,11004 Algeciras,0,0.0165836104178241,0.107793467715856,0.00829180520891203,0.0497508312534722,0.0165836104178241,0.0331672208356481,0.215586935431713,0.61359358545949,0.431173870863426,2.61191864080729,0.223878740640625,0.754554274010995,10.1989204069618
2016-03-31,11006 Arcos de la Frontera,0,0,0.032139872726104,0,0.064279745452208,0,0.064279745452208,0.032139872726104,0.707077199974288,0.48209809089156,1.06061579996143,0.128559490904416,0.032139872726104,4.56386192710677
2016-03-31,11012 Cádiz,0,0.00840908517562375,0.0840908517562374,0,0.0840908517562374,0.00840908517562375,0.0756817665806137,0.277499810795584,0.243863470093089,0.0840908517562374,5.86113236740975,0.420454258781187,0.0840908517562374,12.4959005709769
2016-03-31,11015 Chiclana de la Frontera,0,0,0.108899509952205,0,0.0362998366507351,0,0.0362998366507351,0.0846996188517152,1.79079194143626,1.42779357492891,2.16589025349386,0.181499183253675,0.02419989110049,9.2443584003872
