Fecha,Lugar,1.-Homicidios dolosos y asesinatos consumados,2.-Homicidios dolosos y asesinatos en grado tentativa,3.-Delitos graves y menos graves de lesiones y riña tumultuaria,4.-Secuestro,5. Delitos contra la libertad sexual,5.1.-Agresión sexual con penetración,5.2.-Resto de delitos contra la libertad sexual,6.-Robos con violencia e intimidación,"7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",7.1.-Robos con fuerza en domicilios,8.-Hurtos,9.-Sustracciones de vehículos,10.-Tráfico de drogas,11. Resto de criminalidad convencional,III. TOTAL INFRACCIONES PENALES
2018,43123 Reus,2,2,204,3,34,9,25,230,452,326,1067,82,38,2962,5076
2018,43148 Tarragona,1,4,265,0,42,7,35,282,854,630,2641,129,28,5460,9706
2018,43155 Tortosa,0,2,55,0,9,3,6,7,95,68,254,8,9,697,1136
2018,43163 Vendrell (El),2,0,86,0,10,0,10,65,223,187,375,19,17,1306,2103
2018,COMUNITAT VALENCIANA,25,93,1971,6,1580,168,1412,5065,21877,17440,70169,3282,1759,125800,231627
2018,Provincia de ALICANTE/ALACANT,14,26,703,1,599,70,529,1687,9346,7793,26527,1281,669,47783,88636
2018,03009 Alcoy/Alcoi,0,1,6,0,17,4,13,22,127,107,348,24,1,1155,1701
2018,03014 Alicante/Alacant,8,1,145,1,113,16,97,638,1044,785,7365,387,182,9045,18929
2018,03031 Benidorm,0,5,85,0,37,13,24,115,233,151,2785,81,72,2575,5988
2018,03063 Dénia,0,1,22,0,18,1,17,19,219,176,686,48,17,1166,2196
2018,03065 Elche/Elx,2,1,75,0,72,3,69,147,723,644,2748,210,112,5488,9578
2018,03066 Elda,1,2,5,0,16,3,13,30,165,124,372,28,3,1190,1812
2018,03099 Orihuela,2,0,33,0,19,2,17,76,642,575,1086,55,14,1998,3925
2018,03104 Petrer,0,0,1,0,11,0,11,20,85,74,196,19,2,559,893
2018,03121 Santa Pola,0,0,10,0,24,2,22,24,144,128,622,9,10,1213,2056
2018,03122 San Vicente del Raspeig/Sant Vicent del Raspeig,0,1,13,0,18,2,16,38,191,153,590,18,12,1307,2188
2018,03133 Torrevieja,0,1,72,0,61,7,54,141,850,774,2047,69,44,3445,6730
2018,03139 Villajoyosa/Vila Joiosa (la),0,0,5,0,8,1,7,17,86,71,393,23,8,1000,1540
2018,03140 Villena,0,0,10,0,17,0,17,10,160,136,320,3,12,785,1317
2018,Provincia de CASTELLÓN/CASTELLÓ,6,6,242,0,181,11,170,353,2857,2185,6513,187,141,13544,24030
2018,12032 Borriana/Burriana,0,0,14,0,18,2,16,57,261,233,955,15,6,1202,2528
2018,12040 Castellón de la Plana/Castelló de la Plana,3,3,61,0,50,2,48,101,649,438,1749,87,26,2711,5440
2018,12126 Vall d'Uixó (la),0,0,10,0,7,0,7,8,86,55,215,3,4,627,960
2018,12135 Vila-real,0,0,16,0,9,1,8,20,142,108,285,21,0,815,1308
2018,Provincia de VALENCIA/VALÈNCIA,5,61,1026,5,800,87,713,3025,9674,7462,37129,1814,949,64473,118961
2018,46017 Alzira,0,0,21,0,4,1,3,34,200,171,539,22,30,1121,1971
2018,46021 Aldaia,0,1,5,0,5,0,5,28,78,38,1034,21,11,621,1804
2018,46078 Burjassot,0,1,8,0,11,0,11,29,53,44,277,29,2,783,1193
2018,46131 Gandia,0,1,48,0,31,5,26,68,290,176,1168,108,49,2223,3986
2018,46159 Manises,0,0,6,0,8,1,7,33,96,71,476,61,19,914,1613
2018,46169 Mislata,0,2,5,0,4,0,4,15,54,39,242,15,4,701,1042
2018,46184 Ontinyent,0,0,5,0,11,2,9,4,195,181,149,4,1,574,943
2018,46190 Paterna,0,0,14,0,12,4,8,41,140,106,554,83,11,1585,2440
2018,46220 Sagunto/Sagunt,0,2,16,0,13,0,13,58,241,209,775,34,55,1564,2758
2018,46244 Torrent,0,0,11,0,15,1,14,47,219,165,645,25,24,1589,2575
2018,46250 Valencia,3,23,502,3,316,40,276,1702,2786,1994,19215,840,322,21440,47152
2018,EXTREMADURA,4,13,351,0,209,21,188,252,2026,1178,6616,160,233,16949,26813
2018,Provincia de BADAJOZ,3,10,275,0,141,15,126,179,1471,897,4675,123,131,11401,18409
2018,06011 Almendralejo,0,0,17,0,21,1,20,11,58,33,289,16,7,795,1214
2018,06015 Badajoz,2,8,70,0,38,5,33,112,433,256,2028,52,50,4001,6794
2018,06044 Don Benito,1,0,8,0,14,3,11,7,90,66,365,1,3,746,1235
2018,06083 Mérida,0,0,12,0,9,2,7,23,108,75,562,37,20,1389,2160
2018,Provincia de CÁCERES,1,3,76,0,68,6,62,73,555,281,1941,37,102,5548,8404
2018,10037 Cáceres,0,1,17,0,24,4,20,39,157,71,788,19,21,1729,2795
2018,10148 Plasencia,0,2,12,0,10,0,10,17,66,24,341,10,6,828,1292
2018,GALICIA,8,25,944,2,536,57,479,951,5379,3395,19903,584,433,49761,78526
2018,Provincia de CORUÑA (A),4,14,329,1,214,20,194,381,2323,1474,9385,169,146,22367,35333
2018,15002 Ames,0,0,3,0,4,0,4,0,50,41,119,1,5,763,945
2018,15005 Arteixo,0,2,8,0,5,0,5,11,86,50,160,7,3,749,1031
2018,15019 Carballo,0,0,12,0,11,3,8,8,58,40,280,12,2,715,1098
2018,15030 Coruña (A),3,7,86,0,58,5,53,165,478,247,3546,55,35,5622,10055
2018,15031 Culleredo,0,0,8,0,5,0,5,11,49,28,285,6,7,710,1081
2018,15036 Ferrol,0,0,25,0,20,1,19,32,116,55,597,5,12,1386,2193
2018,15054 Narón,0,0,5,0,2,0,2,4,49,19,165,4,3,558,790
2018,15058 Oleiros,0,0,4,0,10,2,8,5,92,71,219,6,6,808,1150
2018,15078 Santiago de Compostela,0,0,50,0,23,4,19,48,189,112,1616,19,21,2130,4096
2018,Provincia de LUGO,1,1,100,0,48,5,43,102,531,347,1686,39,61,4986,7555
2018,27028 Lugo,0,0,47,0,27,3,24,70,167,93,923,26,32,1977,3269
2018,Provincia de OURENSE,2,6,97,0,72,7,65,93,509,349,1650,58,44,5261,7792
2018,32054 Ourense,1,3,53,0,34,4,30,62,162,112,1056,39,24,2456,3890
2018,Provincia de PONTEVEDRA,1,4,418,1,202,25,177,375,2016,1225,7182,318,182,17147,27846
2018,36038 Pontevedra,0,0,14,0,14,4,10,53,204,125,1010,24,19,1893,3231
2018,36057 Vigo,0,0,83,0,72,10,62,215,569,350,3117,191,65,5637,9949
2018,36060 Vilagarcía de Arousa,0,0,11,0,7,1,6,26,148,65,418,26,8,969,1613
2018,MADRID (COMUNIDAD DE),36,78,2172,12,2014,252,1762,14268,19317,12781,152704,8620,1955,188738,389914
2018,Provincia de MADRID,36,78,2172,12,2014,252,1762,14268,19317,12781,152704,8620,1955,188738,389914
2018,28005 Alcalá de Henares,4,0,50,0,49,5,44,233,416,227,2836,229,39,5312,9168
2018,28006 Alcobendas,0,0,21,0,35,4,31,119,300,155,1501,155,26,2918,5075
2018,28007 Alcorcón,1,1,26,1,38,7,31,229,302,196,2315,172,30,3426,6541
2018,28013 Aranjuez,0,3,15,0,11,3,8,35,109,64,547,49,11,1448,2228
2018,28014 Arganda del Rey,1,1,31,0,9,1,8,115,167,105,681,27,21,1675,2728
2018,28015 Arroyomolinos,0,0,5,1,6,0,6,26,99,82,1427,59,5,1014,2642
2018,28022 Boadilla del Monte,1,0,5,0,9,1,8,21,112,81,385,11,4,796,1344
2018,28047 Collado Villalba,0,0,24,0,21,1,20,56,154,123,471,14,4,1199,1943
2018,28045 Colmenar Viejo,1,1,35,2,31,5,26,114,188,136,951,17,17,2018,3375
2018,28049 Coslada,0,1,32,0,15,4,11,89,184,114,917,127,12,1979,3356
2018,28058 Fuenlabrada,0,2,28,0,47,8,39,285,395,244,2174,247,6,3900,7084
2018,28061 Galapagar,0,0,3,0,11,2,9,22,183,152,236,3,8,1058,1524
2018,28065 Getafe,2,0,25,0,42,2,40,422,406,256,2554,333,7,5046,8837
2018,28074 Leganés,1,0,57,0,45,6,39,296,400,197,4068,267,25,4568,9727
2018,28079 Madrid,20,46,1231,2,1163,162,1001,9951,9076,5451,109874,5390,1466,101589,239808
2018,28080 Majadahonda,0,0,18,0,20,1,19,99,299,236,1424,35,9,1988,3892
2018,28092 Móstoles,1,6,66,0,50,7,43,314,407,279,2221,262,59,5156,8542
2018,28106 Parla,1,2,13,0,36,3,33,411,260,134,1694,113,10,3679,6219
2018,28113 Pinto,0,3,19,0,8,2,6,74,175,118,819,47,16,1605,2766
2018,28115 Pozuelo de Alarcón,1,0,14,0,19,3,16,75,232,166,1042,129,3,1898,3413
2018,28123 Rivas-Vaciamadrid,0,0,25,0,16,0,16,141,268,218,1642,67,14,2663,4836
2018,28127 Rozas de Madrid (Las),0,0,40,2,20,3,17,139,448,366,1636,70,5,2492,4852
2018,28130 San Fernando de Henares,0,0,3,0,5,0,5,33,88,56,589,66,3,980,1767
2018,28134 San Sebastián de los Reyes,1,0,12,0,18,1,17,84,249,128,1787,99,8,1956,4214
2018,28148 Torrejón de Ardoz,0,3,48,0,36,5,31,111,191,113,1298,93,3,2624,4407
2018,28161 Valdemoro,0,1,32,1,32,4,28,82,197,126,756,48,7,2263,3419
2018,28903 Tres Cantos,0,0,17,0,16,1,15,50,108,88,423,8,12,679,1313
2018,MURCIA (REGION DE),11,25,621,3,478,46,432,1444,6778,5662,14888,951,287,29912,55398
2018,Provincia de MURCIA,11,25,621,3,478,46,432,1444,6778,5662,14888,951,287,29912,55398
2018,30003 Águilas,1,0,18,0,12,0,12,35,185,148,545,12,6,1005,1819
