Fecha,Lugar,1. Homicidios dolosos y asesinatos consumados,2. Homicidios dolosos y asesinatos en grado tentativa,3. Delitos graves y menos graves de lesiones y riña tumultuaria,4. Secuestro,5. Delitos contra la libertad sexual,5.1.-Agresión sexual con penetración,5.2.-Resto de delitos contra la libertad sexual,6.-Robos con violencia e intimidación,"7. Robos con fuerza en domicilios, establecimientos y otras instalaciones",7.1.-Robos con fuerza en domicilios,8. Hurtos,9. Sustracciones de vehículos,10. Tráfico de drogas,11. Resto de criminalidad convencional,III. TOTAL INFRACCIONES PENALES
2020-01-01,14021 Córdoba,0,0.00614060134909012,0.0767575168636265,0,0.101319922259987,0.0122812026981802,0.0890387195618067,0.300889466105416,0.389928185667222,0.233342851265424,3.18390179950323,0.128952628330892,0.187288341147249,7.47925244319176,11.8544309044185
2020-01-01,14038 Lucena,0,0,0.164299964792865,0,0.0469428470836756,0,0.0469428470836756,0.140828541251027,0.633728435629621,0.305128506043892,1.68994249501232,0.0704142706255134,0.0469428470836756,7.08836990963502,9.88146931111372
2020-01-01,14056 Puente Genil,0,0,0.0665601703940362,0,0.0332800851970181,0,0.0332800851970181,0.332800851970181,0.898562300319489,0.665601703940362,1.93024494142705,0,0.0665601703940362,3.06176783812567,6.38977635782748
2020-01-01,Provincia de GRANADA,0.00546640457078885,0.00655968548494662,0.0874624731326215,0,0.0688766975919395,0.00874624731326215,0.0601304502786773,0.216469621003238,0.732498212485705,0.505095782340889,2.24887884042253,0.0929288777034104,0.149779485239614,5.7550307321265,9.36395102976129
2020-01-01,18087 Granada,0,0.00430177835517203,0.137656907365505,0,0.0860355671034406,0.0129053350655161,0.0731302320379245,0.425876057162031,0.640964974920632,0.326935154993074,4.35339969543409,0.150562242431021,0.141958685720677,6.99899338386489,12.9397492923575
2020-01-01,18140 Motril,0.0172354360565322,0,0.137883488452258,0,0.0689417442261289,0,0.0689417442261289,0.379179593243709,0.844536366770079,0.637711134091693,2.17166494312306,0.0344708721130645,0.103412616339193,7.39400206825233,11.1513271285764
2020-01-01,Provincia de HUELVA,0.00191618602333915,0,0.130300649587062,0,0.0862283710502616,0.00958093011669573,0.0766474409335658,0.136049207657079,0.858451338455937,0.622760457585222,1.78588537375208,0.103474045260314,0.0766474409335658,5.48987295686665,8.6688255695863
2020-01-01,21041 Huelva,0,0,0.125293220940674,0,0.125293220940674,0.0139214689934082,0.111371751947265,0.257547176378051,0.348036724835205,0.18793983141101,3.00007656807946,0.15313615892749,0.0696073449670409,5.69388081830395,9.77287123337255
2020-01-01,Provincia de JAÉN,0,0.00315674501707799,0.0710267628842548,0.001578372508539,0.0426160577305529,0.00789186254269498,0.0347241951878579,0.145210270785588,0.512971065275173,0.399328244660366,1.39212455253139,0.0773402529184108,0.0568214103074038,4.50625351187883,6.80909900183723
2020-01-01,23005 Andújar,0,0.0271790829777403,0.0271790829777403,0,0,0,0,0.135895414888702,0.353328078710624,0.271790829777403,1.76664039355312,0,0.0271790829777403,4.72916043812682,7.06656157421249
2020-01-01,23050 Jaén,0,0.00884963583748529,0.106195630049823,0.00884963583748529,0.106195630049823,0.0265489075124559,0.0796467225373676,0.442481791874264,0.734519774511279,0.486729971061691,3.07082363560739,0.247789803449588,0.0442481791874264,6.92926486075098,11.6992185771556
2020-01-01,23055 Linares,0,0,0.0696694186087017,0,0,0,0,0.121921482565228,0.278677674434807,0.261260319782631,1.58497927334796,0.0696694186087017,0.121921482565228,3.91890479673947,6.1657435468701
2020-01-01,23092 Úbeda,0,0,0.116465278788761,0,0.0291163196971903,0,0.0291163196971903,0.0291163196971903,0.232930557577522,0.145581598485951,1.31023438637356,0.0291163196971903,0.0582326393943805,3.87247051972631,5.6776823409521
2020-01-01,Provincia de MÁLAGA,0.00481410050036557,0.00120352512509139,0.124564850446959,0.00180528768763709,0.0866538090065803,0.00481410050036557,0.0818397085062147,0.222050385579362,0.844874637814158,0.619213676859522,3.20197859530565,0.249129700893918,0.137201864260419,6.57004365787391,11.4443204144941
2020-01-01,29007 Alhaurín de la Torre,0,0,0.0495724377246251,0,0.0743586565869377,0,0.0743586565869377,0.0495724377246251,0.718800347007064,0.619655471557814,1.43760069401413,0.0991448754492502,0.0247862188623126,5.62647168174495,8.08030734911389
2020-01-01,29015 Antequera,0,0,0.0727466718397633,0,0.0484977812265089,0,0.0484977812265089,0.0242488906132544,0.533475593491598,0.339484468585562,1.67317345231456,0.193991124906036,0.0484977812265089,5.04376924755692,7.63840054317515
2020-01-01,29025 Benalmádena,0,0,0.161460779708783,0,0.0733912635039925,0,0.0733912635039925,0.19081728511038,1.02747768905589,0.469704086425552,2.78886801315171,0.337599812118365,0.19081728511038,7.67672616251761,12.4471582902771
2020-01-01,29051 Estepona,0.0146442901912544,0,0.117154321530035,0,0.102510031338781,0,0.102510031338781,0.117154321530035,1.50836188969921,1.17154321530035,2.92885803825089,0.146442901912544,0.248952933251325,8.02507102480743,13.2091497525115
2020-01-01,29054 Fuengirola,0,0,0.16187475874435,0,0.0871633316315731,0,0.0871633316315731,0.697306653052584,0.684854748533788,0.361105231045088,6.38782701814243,0.410912849120273,0.261489994894719,7.72018080165361,16.4116101557733
2020-01-01,29067 Málaga,0,0.00174017756771901,0.146174915688397,0.00174017756771901,0.0887490559536695,0.00870088783859505,0.0800481681150745,0.274948055699604,0.454186345174662,0.274948055699604,3.9728253871025,0.283648943538199,0.151395448391554,6.20895356162143,11.5843620683055
2020-01-01,29069 Marbella,0.0209225447393748,0,0.195277084234165,0.0139483631595832,0.0836901789574993,0.00697418157979161,0.0767159973777077,0.355683260569372,1.36693958963916,0.962437058011243,5.02141073744996,0.613727979021662,0.146457813175624,10.5658850933843,18.3839426443307
2020-01-01,29070 Mijas,0.0241715211138237,0,0.0725145633414711,0,0.0604288027845592,0.0120857605569118,0.0483430422276474,0.253800971695149,1.61949191462619,1.51072006961398,2.97309709700031,0.157114887239854,0.217543690024413,8.55671847429359,13.9348819221194
2020-01-01,29082 Rincón de la Victoria,0,0.0211958710443206,0,0,0.0211958710443206,0,0.0211958710443206,0.127175226265923,0.635876131329617,0.423917420886411,1.61088619936836,0.0211958710443206,0.0211958710443206,4.34515356408572,6.8038746052269
2020-01-01,29084 Ronda,0,0,0.0590371048203796,0,0.0590371048203796,0,0.0590371048203796,0.0885556572305694,0.265666971691708,0.206629866871329,2.71570682173746,0,0.0295185524101898,5.60852495793606,8.82604717064675
2020-01-01,29094 Vélez-Málaga,0,0,0.0489937900371128,0,0.183726712639173,0,0.183726712639173,0.110236027583504,0.832894430630918,0.61242237546391,2.36395036929069,0.281714292713399,0.0489937900371128,5.81801256690715,9.68852197983906
2020-01-01,29901 Torremolinos,0.0145643087050873,0,0.131078778345786,0,0.0728215435254366,0,0.0728215435254366,0.291286174101746,0.684522509139104,0.407800643742445,3.96149196778375,0.305850482806834,0.37867202633227,9.23377171902536,15.0740595097654
2020-01-01,Provincia de SEVILLA,0.0015444898009616,0.007722449004808,0.104510476531735,0,0.0648685716403872,0.00720761907115413,0.057660952569233,0.369133062429822,0.795927077428878,0.45665415115098,3.51165497745302,0.262048436229818,0.0767096601144261,6.50642070151756,11.7005399021514
2020-01-01,41004 Alcalá de Guadaíra,0,0,0.0929874201304481,0,0.0531356686459703,0,0.0531356686459703,0.199258757422389,1.04942945575791,0.783751112528062,2.21841416596926,0.278962260391344,0.0531356686459703,6.94748867546062,10.8928120724239
2020-01-01,41034 Coria del Río,0,0,0.12996718328622,0,0.0974753874646652,0.0324917958215551,0.0649835916431101,0.292426162393996,0.747311303895766,0.519868733144881,2.11196672840108,0.162458979107775,0.0649835916431101,7.27816226402833,10.8847516002209
2020-01-01,41038 Dos Hermanas,0,0.0149289382539114,0.0895736295234683,0,0.0746446912695569,0.00746446912695569,0.0671802221426012,0.306043234205183,0.81362713483817,0.567299653648632,3.12014809506748,0.209005135554759,0.0746446912695569,6.32986981965843,11.0324853696405
2020-01-01,41039 Écija,0,0,0.125398139091616,0,0.0501592556366464,0,0.0501592556366464,0.0752388834549695,0.326035161638201,0.100318511273293,2.00637022546585,0.0501592556366464,0.0501592556366464,4.91560705239134,7.59912722895192
2020-01-01,41059 Mairena del Aljarafe,0,0,0.0216971511640522,0,0.0433943023281043,0,0.0433943023281043,0.282062965132678,0.433943023281043,0.368851569788887,2.97250970947515,0.108485755820261,0.0216971511640522,5.51107639566925,9.39486645403459
2020-01-01,41069 Palacios y Villafranca (Los),0,0,0.0521457996558377,0,0,0,0,0.156437398967513,1.04291599311675,0.67789539552589,1.59044688950305,0.0521457996558377,0,4.74526776868123,7.63935964958023
2020-01-01,41081 Rinconada (La),0,0,0.155327741534638,0,0.0258879569224397,0,0.0258879569224397,0.232991612301957,1.21673397535467,0.595423009216113,1.81215698457078,0.155327741534638,0.0258879569224397,4.37506471989231,7.99937868903386
2020-01-01,41091 Sevilla,0.00290447754257964,0.00871343262773892,0.119083579245765,0,0.0987522364477078,0.0130701489416084,0.0856820875060994,0.760973116155866,0.872795501545182,0.358702976508586,6.75581476404024,0.592513418686247,0.0784208936496503,9.16072216929619,18.4506935892372
2020-01-01,41095 Utrera,0,0,0.137990853177732,0,0.0197129790253903,0,0.0197129790253903,0.0985648951269516,1.14335278347264,0.788519161015613,2.6415391894023,0,0.63081532881249,7.64863586185144,12.3206118908689
2020-01-01,ARAGÓN,0.000757982886262394,0.00227394865878718,0.111423484280572,0,0.0742823228537146,0.00606386309009915,0.0682184597636155,0.216025122584782,0.435082176714614,0.28803349677971,2.27319067590092,0.0636705624460411,0.0659445111048283,5.29830037497413,8.54095116240466
2020-01-01,Provincia de HUESCA,0,0,0.0816470940438445,0,0.0680392450365371,0,0.0680392450365371,0.0408235470219222,0.3674119231973,0.290300778822558,1.38346464907625,0.0226797483455124,0.0725751947056396,5.3297408611954,7.36638226262241
2020-01-01,22125 Huesca,0,0,0.0752841978468719,0,0.0941052473085899,0,0.0941052473085899,0.037642098923436,0.263494692464052,0.18821049461718,2.07031544078898,0.018821049461718,0.056463148385154,4.53587292027404,7.15199879545283
2020-01-01,Provincia de TERUEL,0,0,0.0521854521869432,0,0.0372753229906737,0.0149101291962695,0.0223651937944042,0.0223651937944042,0.313112713121659,0.164011421158964,1.04370904373886,0.029820258392539,0.0596405167850779,3.42932971514198,4.98743821615214
2020-01-01,44216 Teruel,0,0,0.11145165784341,0,0.0557258289217052,0.0557258289217052,0,0.0557258289217052,0.334354973530231,0.250766230147673,1.83895235441627,0.0835887433825578,0.0557258289217052,2.98133184731123,5.51685706324882
2020-01-01,Provincia de ZARAGOZA,0.00103659920824552,0.00310979762473657,0.126465103405954,0,0.0808547382431509,0.00621959524947315,0.0746351429936778,0.282991583851028,0.467506242918732,0.304760167224184,2.64747437785907,0.0777449406184144,0.0653057501194681,5.55098876015479,9.30347789400358
2020-01-01,50297 Zaragoza,0,0.00296297613174577,0.120000533335704,0,0.0918522600841189,0.00740744032936443,0.0844448197547545,0.380742432929332,0.438520467498374,0.274075292186484,3.35260749307034,0.0918522600841189,0.0696299390960256,5.64743250710744,10.1956008693372
2020-01-01,ASTURIAS (PRINCIPADO DE),0.00195541650371529,0.000977708251857646,0.100703949941338,0,0.0459522878373094,0.00391083300743058,0.0420414548298788,0.0928822839264763,0.444857254595229,0.263003519749707,1.59073132577239,0.0723504106374658,0.0430191630817364,4.28725068439578,6.68068048494329
2020-01-01,Provincia de ASTURIAS,0.00195541650371529,0.000977708251857646,0.100703949941338,0,0.0459522878373094,0.00391083300743058,0.0420414548298788,0.0928822839264763,0.444857254595229,0.263003519749707,1.59073132577239,0.0723504106374658,0.0430191630817364,4.28725068439578,6.68068048494329
2020-01-01,33004 Avilés,0,0,0.127906679286792,0,0.0639533396433962,0,0.0639533396433962,0.0511626717147169,0.473254713361132,0.281394694430943,1.43255480801207,0.217441354787547,0.0511626717147169,4.38719909953698,6.80463533805735
2020-01-01,33024 Gijón,0.00367944661122967,0,0.0993450585032011,0,0.0662300390021341,0.00735889322245934,0.0588711457796747,0.117742291559349,0.33115019501067,0.158216204282876,2.11936124806829,0.0883067186695121,0.0515122525572154,4.51100154536758,7.38832879534918
2020-01-01,33031 Langreo,0,0.0253678335870117,0.0253678335870117,0,0,0,0,0.076103500761035,0.735667174023339,0.507356671740233,1.44596651445967,0.076103500761035,0,5.63165905631659,8.01623541349569
2020-01-01,33037 Mieres,0.0263442134935062,0,0.237097921441555,0,0.0790326404805185,0,0.0790326404805185,0.158065280961037,0.658605337337654,0.289786348428568,0.843014831792197,0.0263442134935062,0.0263442134935062,4.16238573197397,6.21723438446745
2020-01-01,33044 Oviedo,0,0,0.127454639804084,0,0.0682792713236164,0.00910390284314886,0.0591753684804676,0.159318299755105,0.432435385049571,0.254909279608168,2.17583277951258,0.0773831741667653,0.0546234170588932,4.81596460402575,7.91129157069636
2020-01-01,33066 Siero,0,0,0.116128283043335,0,0.0193547138405559,0,0.0193547138405559,0.0193547138405559,0.832252695143902,0.541931987535564,2.39998451622893,0.154837710724447,0.0193547138405559,4.04513519267618,7.60640253933846
2020-01-01,BALEARS (ILLES),0.0017399474535869,0.00695978981434761,0.178344613992657,0.00260992118038035,0.133975953926191,0.0130496059019018,0.12092634802429,0.208793694430428,0.725558088145738,0.507194682720582,4.51168374715084,0.311450594192055,0.0896072938597254,9.03380717902319,15.2045308231691
2020-01-01,Provincia de BALEARES,0.0017399474535869,0.00695978981434761,0.178344613992657,0.00260992118038035,0.133975953926191,0.0130496059019018,0.12092634802429,0.208793694430428,0.725558088145738,0.507194682720582,4.51168374715084,0.311450594192055,0.0896072938597254,9.03380717902319,15.2045308231691
2020-01-01,07026 Eivissa,0,0.0200871783540566,0.241046140248679,0,0.0401743567081132,0.0200871783540566,0.0200871783540566,0.180784605186509,0.642789707329811,0.261133318602736,4.8610971616817,0.180784605186509,0.140610248478396,10.9675993813149,17.2749733844887
2020-01-01,07054 Santa Eulària des Riu,0,0,0.157832434565303,0,0.131527028804419,0,0.131527028804419,0.131527028804419,0.789162172826516,0.552413520978561,3.44600815467579,0.447191897935026,0.0526108115217677,9.04905958174405,14.2049191108773
2020-01-01,07011 Calvià,0,0,0.41535631638284,0.0395577444174133,0.23734646650448,0.0197788722087067,0.217567594295773,0.217567594295773,1.02850135485275,0.810933760556973,4.86560256334184,0.17800984987836,0.0988943610435333,11.0761684368757,18.1570046875927
2020-01-01,07027 Inca,0,0,0.120051622197545,0,0.210090338845704,0,0.210090338845704,0.210090338845704,0.570245205438339,0.450193583240794,1.77076142741379,0.0300129055493862,0.0900387166481587,6.93298118190822,9.93427173684684
2020-01-01,07031 Llucmajor,0,0,0.108359971826407,0,0.243809936609417,0,0.243809936609417,0.216719943652815,1.30031966191689,1.05650972530747,2.9798992252262,0.0541799859132037,0,11.4048870347294,16.3081757598743
2020-01-01,07033 Manacor,0,0.022826880934989,0.0913075237399562,0,0.182615047479912,0,0.182615047479912,0.114134404674945,1.16417092768444,0.935902118334551,2.21420745069394,0.0684806428049671,0.022826880934989,7.32742878013148,11.2079985390796
2020-01-01,07036 Marratxí,0,0,0,0,0.161320678622321,0,0.161320678622321,0,0.914150512193155,0.752829833570833,2.39292339956443,0.0806603393111607,0.0268867797703869,7.25943053800446,10.8353722474659
2020-01-01,07040 Palma,0.0024034706115631,0.0144208236693786,0.204295001982863,0.0024034706115631,0.129787413024407,0.00961388244625239,0.120173530578155,0.384555297850096,0.396572650907911,0.192277648925048,6.91718842007859,0.514342710874503,0.0913318832393977,10.5079735137539,19.1652746566041
2020-01-01,CANARIAS,0.00185753711939645,0.00510822707834024,0.122597449880166,0.000464384279849112,0.09937823588771,0.00882330131713313,0.0905549345705769,0.192255091857532,0.561440594337577,0.379866340916574,3.14573911169789,0.166249572185982,0.0585124192609881,6.89517778719962,11.248780410785
2020-01-01,Provincia de PALMAS (LAS),0.0017850671988547,0.00446266799713675,0.140127775110094,0,0.118706968723838,0.0107104031931282,0.107996565530709,0.198142459072872,0.531950025258701,0.353443305373231,2.93554300851656,0.166903783092915,0.0767578895507521,7.88374928374179,12.0581289282635
2020-01-01,35017 Puerto del Rosario,0,0,0.269918778985596,0,0.220842637351851,0.0736142124506171,0.147228424901234,0.171766495718107,0.785218266139916,0.490761416337448,2.33111672760288,0.122690354084362,0.0736142124506171,9.61892376021397,13.5940912325473
2020-01-01,35002 Agüimes,0,0,0.0948796609633448,0,0.0632531073088966,0,0.0632531073088966,0.0948796609633448,0.759037287706759,0.600904519434517,1.58132768272241,0,0,7.02109491128752,9.61447231095228
2020-01-01,35006 Arucas,0,0,0.0786617022392365,0,0.0262205674130788,0,0.0262205674130788,0,0.131102837065394,0.0524411348261576,0.89149929204468,0.0524411348261576,0.0262205674130788,5.79474539829042,7.00089149929204
2020-01-01,35011 Ingenio,0,0,0.0638549216180837,0,0.0319274608090419,0.0319274608090419,0,0.191564764854251,0.51083937294467,0.319274608090419,1.56444557964305,0.0319274608090419,0,5.01261134701957,7.40717090769771
2020-01-01,35016 Palmas de Gran Canaria (Las),0,0.00263209844048167,0.118444429821675,0,0.115812331381194,0.00526419688096335,0.11054813450023,0.279002434691057,0.300059222214911,0.178982693952754,3.3322366256498,0.260577745607686,0.118444429821675,8.08317431071922,12.6103836283477
2020-01-01,35019 San Bartolomé de Tirajana,0,0.0187115244278951,0.187115244278951,0,0.112269146567371,0,0.112269146567371,0.355518964130008,0.748460977115806,0.580057257264749,7.67172501543701,0.261961341990532,0.205826768706847,10.5532997773329,20.1148887599873
2020-01-01,35022 Santa Lucía de Tirajana,0,0.0136373554440323,0.150010909884355,0,0.0818241326641938,0.0136373554440323,0.0681867772201615,0.30002181976871,0.47730744054113,0.35457124154484,2.38653720270565,0.0681867772201615,0.0272747108880646,7.50054549421776,11.0053458433341
2020-01-01,35026 Telde,0.0194842518534395,0,0.0584527555603184,0,0.126647637047357,0.0194842518534395,0.107163385193917,0.116905511120637,0.496848422262706,0.418911414848948,2.09455707424474,0.379942911142069,0.126647637047357,10.6091751341978,14.0286613344764
2020-01-01,35004 Arrecife,0,0.0317520797612244,0.349272877373468,0,0.174636438686734,0.0317520797612244,0.14288435892551,0.206388518447958,0.523909316060202,0.285768717851019,2.33377786244999,0.174636438686734,0.0952562392836731,6.33453991236426,10.2241696831142
2020-01-01,Provincia de SANTA CRUZ DE TENERIFE,0.00193614028498049,0.00580842085494147,0.103583505246456,0.000968070142490244,0.0784136815417098,0.00677649099743171,0.0716371905442781,0.185869467358127,0.59342699734652,0.408525600130883,3.3737244465785,0.165539994365832,0.0387228056996098,5.82294190707882,10.370935436498
2020-01-01,38001 Adeje,0,0,0.313355198562744,0,0.125342079425098,0.0208903465708496,0.104451732854248,0.689381436838037,0.919175249117383,0.752052476550586,15.563308195283,0.313355198562744,0.104451732854248,8.64860348033174,26.676972570975
2020-01-01,38006 Arona,0,0.0246256895193065,0.209318360914106,0,0.123128447596533,0.0123128447596533,0.110815602836879,0.60332939322301,0.738770685579196,0.541765169424744,5.88553979511426,0.221631205673759,0.0861899133175729,6.16873522458629,14.061268715524
2020-01-01,38017 Granadilla de Abona,0.019941770031508,0.019941770031508,0.079767080126032,0,0.119650620189048,0,0.119650620189048,0.159534160252064,0.438718940693176,0.358951860567144,3.37015913532485,0.319068320504128,0,5.78311330913732,10.3098951062896
2020-01-01,38023 San Cristóbal de La Laguna,0.00634908541424608,0.0126981708284922,0.0761890249709529,0,0.0698399395567069,0,0.0698399395567069,0.17777439159889,0.457134149825718,0.336501526955042,2.62217227608363,0.222217989498613,0.0380945124854765,5.80941315403516,9.49188269429789
2020-01-01,38026 Orotava (La),0,0,0.0713792857312808,0.0237930952437603,0.095172380975041,0.0237930952437603,0.0713792857312808,0.0475861904875205,0.713792857312808,0.666206666825287,3.92586071522044,0.095172380975041,0.0237930952437603,4.40172262009565,9.3982726212853
2020-01-01,38028 Puerto de la Cruz,0,0,0.0328213207299462,0,0.0984639621898385,0.0328213207299462,0.0656426414598924,0.295391886569516,0.951818301168439,0.459498490219246,5.9734803728502,0.0328213207299462,0,8.36943678613627,15.7542339503742
2020-01-01,38031 Realejos (Los),0,0,0.0824130542277897,0,0.0274710180759299,0,0.0274710180759299,0.0274710180759299,0.439536289214878,0.329652216911159,0.494478325366738,0.0274710180759299,0,4.53271798252843,5.63155870556563
2020-01-01,38038 Santa Cruz de Tenerife,0,0.00482364744925523,0.125414833680636,0,0.0675310642895732,0.00964729489851046,0.0578837693910627,0.192945897970209,0.564366751562862,0.294242494404569,3.14984178436366,0.246006019912017,0.0289418846955314,7.01840703866636,11.3982789225901
2020-01-01,CANTABRIA,0.00344187871507784,0.00516281807261676,0.11186105824003,0,0.0395816052233951,0.00516281807261676,0.0344187871507784,0.146279845390808,0.765818014104819,0.54209589762476,1.93433583787375,0.0722794530166346,0.0326978477932395,4.42109320951748,7.53255156794785
2020-01-01,Provincia de CANTABRIA,0.00344187871507784,0.00516281807261676,0.11186105824003,0,0.0395816052233951,0.00516281807261676,0.0344187871507784,0.146279845390808,0.765818014104819,0.54209589762476,1.93433583787375,0.0722794530166346,0.0326978477932395,4.42109320951748,7.53255156794785
2020-01-01,39016 Camargo,0,0,0.0330469266358229,0,0.0660938532716457,0,0.0660938532716457,0.330469266358229,0.859220092531395,0.528750826173166,4.06477197620621,0.0330469266358229,0,4.89094514210178,10.2775941837409
2020-01-01,39020 Castro-Urdiales,0,0,0.0623655243381459,0,0.0311827621690729,0,0.0311827621690729,0.0623655243381459,1.52795534628457,0.873117340734042,2.993545168231,0.0623655243381459,0.0935482865072188,5.48816614175684,10.3214942779631
2020-01-01,39075 Santander,0,0,0.144894777412643,0,0.0521621198685515,0.0115915821930114,0.04057053767554,0.295585345921792,0.643332811712135,0.515825407589009,2.80516289070877,0.110120030833609,0.0173873732895172,5.5755510348385,9.64419638458551
2020-01-01,39087 Torrelavega,0,0,0.0582592146657863,0,0.0388394764438575,0.0194197382219288,0.0194197382219288,0.15535790577543,0.621431623101721,0.368975026216647,2.23326989552181,0.194197382219288,0.0776789528877151,4.64131743504098,8.02035188565658
2020-01-01,CASTILLA Y LEON,0.000416745153670608,0.00166698061468243,0.085016011348804,0,0.050009418440473,0.00416745153670608,0.0458419669037669,0.0862662468098158,0.516347245397883,0.315892826482321,2.12956773525681,0.0654289891262855,0.0458419669037669,5.28932949038736,8.26989082943955
