Fecha,ID,Lugar,I. CRIMINALIDAD CONVENCIONAL,1. Homicidios dolosos y asesinatos consumados,2. Homicidios dolosos y asesinatos en grado tentativa,3. Delitos graves y menos graves de lesiones y riña tumultuaria,4. Secuestro,5. Delitos contra la libertad sexual,5.1.-Agresión sexual con penetración,5.2.-Resto de delitos contra la libertad sexual,6. Robos con violencia e intimidación,"7. Robos con fuerza en domicilios, establecimientos y otras instalaciones",7.1.-Robos con fuerza en domicilios,8. Hurtos,9. Sustracciones de vehículos,10. Tráfico de drogas,11. Resto de criminalidad convencional,II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),12.-Estafas informáticas,13.-Otros ciberdelitos,III. TOTAL INFRACCIONES PENALES,Orden Total
2024,166,13034 Ciudad Real,"31,4587203098447",0,"0,052694673885837","0,382036385672318",0,"0,237126032486266","0,0790420108287555","0,158084021657511","0,711378097458799","1,38323518950322","0,988025135359444","12,8706740966157","0,223952364014807","0,144910353186052","15,4527131170217","8,93174722364937","8,20719545771911","0,724551765930259","40,3904675334941",271
2024,237,43037 Calafell,"35,1577227598341","0,0314188764609778","0,125675505843911","0,471283146914666","0,0314188764609778","0,628377529219555","0,219932135226844","0,408445393992711","1,25675505843911","3,23614427548071","2,70202337564409","8,20032675631519","0,502702023375644","0,534120899836622","20,1394998114867","5,15269573960035","4,93276360437351","0,219932135226844","40,3104184994345",272
2024,87,22125 Huesca,"30,4913717461246",0,"0,0365603977771278","0,712927756653992",0,"0,255922784439895","0,146241591108511","0,109681193331383","1,18821292775665","1,48069610997368","1,02369113775958","9,725065808716","0,255922784439895","0,51184556887979","16,3242176074876","9,77990640538169","8,48201228429365","1,29789412108804","40,2712781515063",273
2024,361,28092 Móstoles,"30,9430576712802",0,"0,0233638309206284","0,3457846976253",0,"0,266347672495164","0,0887825574983879","0,177565114996776","0,939226003009261","1,57004943786623","1,15884601366317","8,09323103090568","0,775679186564863","0,308402568152295","18,6209732437408","9,2801136416736","8,2427595487977","1,0373540928759","40,2231713129538",274
2024,344,28007 Alcorcón,"34,1252699784017",0,0,"0,270698344132469","0,00575953923686105","0,190064794816415","0,0518358531317495","0,138228941684665","0,915766738660907","1,23254139668826","0,771778257739381","13,9899208063355","0,610511159107271","0,264938804895608","16,6450683945284","6,09359251259899","4,98200143988481","1,11159107271418","40,2188624910007",275
2024,301,46202 Pobla de Vallbona (la),"28,9769367238321",0,"0,0369603784742756","0,739207569485512",0,"0,369603784742756","0,147841513897102","0,221762270845653","0,147841513897102","4,62004730928445","4,36132465996452","5,39621525724423","0,406564163217031","0,184801892371378","17,0756948551153","11,1989946777055","9,5357776463631","1,6632170313424","40,1759314015376",276
2024,337,36038 Pontevedra,"30,8027492567137",0,"0,0481481035665708","0,553703191015564",0,"0,349073750857638","0,0481481035665708","0,300925647291067","0,529629139232279","1,36018392575562","0,637962372257063","10,3638792927044","0,337036724965995","0,252777543724497","17,0083175848911","9,19628778121502","7,78795575189282","1,4083320293222","39,9990370379287",277
2024,293,46159 Manises,"33,5574628946798",0,"0,0929569609270908","0,340842190066",0,"0,309856536423636","0,0309856536423636","0,278870882781272","0,402813497350727","1,54928268211818","0,929569609270908","9,41963870727853","2,85068013509745","2,26195271589254","16,3294394695256","6,35205899668454","5,48446069469835","0,867598301986181","39,9095218913643",278
2024,154,40194 Segovia,"28,083454633673",0,0,"0,291120815138282",0,"0,426977195536148","0,0970402717127608","0,329936923823387","0,213488597768074","1,26152353226589","1,00921882581271","9,08296943231441","0,155264434740417","0,174672489082969","16,4774381368268","11,6836487142164","10,9267345948569","0,756914119359534","39,7671033478894",279
2024,322,15019 Carballo,"30,38455451812","0,0316505776230416","0,0633011552460832","0,506409241968666",0,"0,601360974837791","0,158252888115208","0,443108086722583","0,221554043361291","3,26000949517329","2,4370944769742","5,19069473017883","0,221554043361291","0,126602310492166","20,1614179458775","9,30526982117424","7,88099382813736","1,42427599303687","39,6898243392942",280
