Fecha,Trimestre,Lugar,I. CRIMINALIDAD CONVENCIONAL,1. Homicidios dolosos y asesinatos consumados,2. Homicidios dolosos y asesinatos en grado tentativa,3. Delitos graves y menos graves de lesiones y riña tumultuaria,4. Secuestro,5. Delitos contra la libertad sexual,5.1.-Agresión sexual con penetración,5.2.-Resto de delitos contra la libertad sexual,6.-Robos con violencia e intimidación,"7. Robos con fuerza en domicilios, establecimientos y otras instalaciones",7.1.-Robos con fuerza en domicilios,8. Hurtos,9. Sustracciones de vehículos,10. Tráfico de drogas,11. Resto de criminalidad convencional,II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),12.-Estafas informáticas,13.-Otros ciberdelitos,III. TOTAL INFRACCIONES PENALES
2023-03-31,T1,ANDALUCÍA,9.29694568940959,0.00256754001540291,0.00735250095319923,0.125109222568723,0.00116706364336496,0.0835617568649309,0.0149384146350715,0.0686233422298595,0.204236137588868,0.580847575302739,0.38898231233354,2.68401296701073,0.15720347276126,0.131177953514221,5.31970949918615,2.07095443515112,1.83287345190467,0.238080983246451,11.3679001245607
2023-03-31,T1,Provincia de ALMERÍA,8.69588285229202,0.0026528013582343,0.00928480475382003,0.155188879456706,0.00132640067911715,0.0968272495755518,0.0172432088285229,0.0795840407470289,0.171105687606112,0.667179541595925,0.526581069609508,1.85430814940577,0.118049660441426,0.148556876061121,5.47140280135823,1.34364388794567,1.19243421052632,0.151209677419355,10.0395267402377
2023-03-31,T1,04003 Adra,9.20817622544156,0,0,0.0793808295296686,0,0.0793808295296686,0,0.0793808295296686,0.119071244294503,0.55566580670768,0.515975391942846,1.66699742012304,0.0396904147648343,0.238142488589006,6.42984719190316,0.83349871006152,0.754117880531852,0.0793808295296686,10.0416749355031
2023-03-31,T1,04013 Almería,8.80455483652245,0,0.00997118328031988,0.109683016083519,0.00498559164015994,0.129625382644158,0.0249279582007997,0.104697424443359,0.214380440526877,0.468645614175034,0.358962598091516,2.35319925415549,0.194438073966238,0.234322807087517,5.08530347296314,1.63527405797246,1.49069190040782,0.144582157564638,10.4398288944949
2023-03-31,T1,04902 Ejido (El),10.0472353431509,0,0.0111141983884412,0.26674076132259,0,0.0777993887190886,0.0111141983884412,0.0666851903306474,0.122256182272854,0.589052514587385,0.300083356487913,2.33398166157266,0.100027785495971,0.166712975826619,6.37954987496527,1.00027785495971,0.855793275909975,0.144484579049736,11.0475131981106
2023-03-31,T1,04053 Huércal-Overa,6.46266829865361,0,0,0.1468788249694,0,0.244798041615667,0.0489596083231334,0.195838433292534,0,1.41982864137087,1.37086903304774,1.41982864137087,0.1468788249694,0.0489596083231334,3.03549571603427,1.27294981640147,1.07711138310894,0.195838433292534,7.73561811505508
2023-03-31,T1,04066 Níjar,10.0432162639236,0,0,0.273905898107006,0,0.0608679773571124,0,0.0608679773571124,0.334773875464118,0.365207864142675,0.213037920749893,1.09562359242802,0,0.152169943392781,7.76066711303183,1.21735954714225,1.12605758110658,0.0913019660356687,11.2605758110658
2023-03-31,T1,04079 Roquetas de Mar,12.1021500328608,0.00938878978499671,0,0.159609426344944,0,0.131443056989954,0.0281663693549901,0.103276687634964,0.441273119894846,0.779269552154727,0.582104966669796,2.96685757205896,0.0938878978499671,0.103276687634964,7.4171439301474,1.09848840484462,0.929490188714675,0.168998216129941,13.2006384377054
2023-03-31,T1,04102 Vícar,12.2853602407506,0.0354044963710391,0,0.141617985484157,0,0.106213489113117,0,0.106213489113117,0.106213489113117,0.672685431049743,0.38944946008143,2.15967427863339,0.106213489113117,0.318640467339352,8.63869711453355,1.34537086209949,1.02673039476013,0.318640467339352,13.6307311028501
2023-03-31,T1,Provincia de CÁDIZ,9.09527811607635,0.00319862075473056,0.0103955174528743,0.135941382076049,0.00079965518868264,0.0871624155664078,0.0127944830189222,0.0743679325474855,0.158331727359163,0.57255311509677,0.353447593397727,2.46053901557648,0.187119314151738,0.147936209906288,5.33130114294716,2.28541452925499,1.97354900566876,0.31186552358623,11.3806926453313
